K,Rem,cdrag
1.2,2433.7132965046735,1.6937110534063027
1.2,2433.7132965046735,1.7401981566304068
1.2,2377.6794648204886,1.6944162817363138
1.2,2433.2971490792906,1.6938614094640052
1.2,2433.2971490792906,1.7404284484910084
1.2,2377.087456132276,1.6947102011875623
1.2,2432.8226745783086,1.6940329283296653
1.2,2432.8226745783086,1.7406921490555913
1.2,2376.4100215831786,1.6950470850593602
1.2,2432.2972017860047,1.694222868870299
1.2,2432.2972017860047,1.740983626515415
1.2,2375.6614839021745,1.6954242279837761
1.2,2431.7134650892376,1.6944342980025415
1.2,2431.7134650892376,1.7413087800976959
1.2,2374.8276534524052,1.6958393423975053
1.2,2431.0787971053915,1.6946638788142827
1.2,2431.0787971053915,1.7416615689229844
1.2,2373.9228588002675,1.6962944129989743
1.2,2430.3786498934082,1.6949174393333541
1.2,2430.3786498934082,1.742050737924442
1.2,2372.9258131117444,1.6967899231222203
1.2,2429.6276556371545,1.6951894864277681
1.2,2429.6276556371545,1.742464991705601
1.2,2371.865092712224,1.6973231812655325
1.2,2428.825857578596,1.6954803376129322
1.2,2428.825857578596,1.7429130859176296
1.2,2370.7194329229387,1.697897443990735
1.2,2427.9660162445334,1.6957924736885528
1.2,2427.9660162445334,1.7433948672586987
1.2,2369.4889466549434,1.6985151473752684
1.2,2427.0481881823457,1.6961256200692811
1.2,2427.0481881823457,1.7439045042760184
1.2,2368.1879698129133,1.6991704302386024
1.2,2426.0797141427174,1.6964776388897556
1.2,2426.0797141427174,1.7444453021766002
1.2,2366.809505415346,1.6998642175318617
1.2,2425.0533721539246,1.696851018538561
1.2,2425.0533721539246,1.7450199578524974
1.2,2365.3465780971305,1.700601738085889
1.2,2423.969229608216,1.697245489079902
1.2,2423.969229608216,1.745622639452234
1.2,2363.8135223388135,1.7013743570251088
1.2,2422.8273576506376,1.6976616799520963
1.2,2422.8273576506376,1.7462623652928184
1.2,2362.1891905901334,1.7021941312258801
1.2,2421.642367631533,1.6980937898677337
1.2,2421.642367631533,1.7469276072762978
1.2,2360.5021006078637,1.7030524308124628
1.2,2420.3925231549792,1.6985501509351262
1.2,2420.3925231549792,1.7476269840847634
1.2,2358.731131713606,1.7039493748315822
1.2,2419.0924388435865,1.699025262614962
1.2,2419.0924388435865,1.748357723023084
1.2,2356.8835337050646,1.7048878773337732
1.2,2417.734931550419,1.6995219297659934
1.2,2417.734931550419,1.7491199036218235
1.2,2354.95947214421,1.7058680782841533
1.2,2416.3345974191916,1.7000349435652895
1.2,2416.3345974191916,1.7499138159212384
1.2,2352.9591192556823,1.7068905434936001
1.2,2414.869755806515,1.7005720617691387
1.2,2414.869755806515,1.7507391326790611
1.2,2350.882653888496,1.707951787813798
1.2,2413.347759918922,1.701130854336966
1.2,2413.347759918922,1.7515961509713784
1.2,2348.730261476326,1.709055182190568
1.2,2411.76870906446,1.7017113654764466
1.2,2411.76870906446,1.7524907031298937
1.2,2346.4880380511545,1.710206506660152
1.2,2410.1471796460432,1.7023083784047146
1.2,2410.1471796460432,1.7534116229975794
1.2,2344.184386569579,1.7113951335966198
1.2,2408.4687863023946,1.7029271955528682
1.2,2408.4687863023946,1.7543674126247952
1.2,2341.79836868672,1.7126236137802224
1.2,2406.7264108640225,1.7035703512786637
1.2,2406.7264108640225,1.7553551002034002
1.2,2339.3372443183657,1.7138973383488276
1.2,2404.941848346461,1.7042301401678734
1.2,2404.941848346461,1.7563723275636884
1.2,2336.808253295807,1.7152088834915664
1.2,2403.1007503949227,1.7049118814670354
1.2,2403.1007503949227,1.7574247605215203
1.2,2334.1975700960334,1.7165664863180172
1.2,2401.210448778104,1.7056128369516692
1.2,2401.210448778104,1.7585096366610062
1.2,2331.51245404927,1.7179675340057634
1.2,2399.2494295985175,1.7063411393281958
1.2,2399.2494295985175,1.759626867976602
1.2,2328.7531422648863,1.7194089798769505
1.2,2397.2466577333594,1.7070862732819931
1.2,2397.2466577333594,1.7607798913617256
1.2,2325.912886166218,1.72090040334892
1.2,2395.187838150075,1.707853582606756
1.2,2395.187838150075,1.76196573779328
1.2,2322.998942823233,1.7224302487922096
1.2,2393.0802939637438,1.708640326072298
1.2,2393.0802939637438,1.763181634648021
1.2,2320.018544055083,1.7240044272642134
1.2,2390.916959719453,1.7094493641741486
1.2,2390.916959719453,1.7644306144120556
1.2,2316.964959468262,1.7256203227302531
1.2,2388.705153029204,1.7102782553596885
1.2,2388.705153029204,1.765715938856847
1.2,2313.831497439062,1.727281457603607
1.2,2386.4306542159784,1.7111320767280451
1.2,2386.4306542159784,1.7670373473074694
1.2,2310.6184573438413,1.7289901108505161
1.2,2384.1079593742857,1.712005579227014
1.2,2384.1079593742857,1.7683864439490884
1.2,2307.3469696956913,1.7307383615933873
1.2,2381.7443578800976,1.7128963096866763
1.2,2381.7443578800976,1.7697694164532178
1.2,2304.003401402351,1.7325326371006335
1.2,2379.304199641962,1.7138178179389403
1.2,2379.304199641962,1.7711977281118403
1.2,2300.568376180262,1.734381031635229
1.2,2376.8305753766685,1.7147538716710442
1.2,2376.8305753766685,1.7726514623191543
1.2,2297.162544274498,1.7362702703316775
1.2,2374.2950268179447,1.7157152191234968
1.2,2374.2950268179447,1.7741391448328365
1.2,2293.687062166401,1.7381997592072527
1.2,2371.719132329968,1.7166940640120028
1.2,2371.719132329968,1.7756613644825567
1.2,2290.1422137423774,1.7401793417875409
1.2,2369.088764590496,1.7176958297629656
1.2,2369.088764590496,1.7772180851104111
1.2,2286.528287970826,1.7422030956082708
1.2,7131.105904891073,1.5227713754967784
1.2,7131.105904891073,1.5877888759752274
1.2,6908.01524021868,1.5595474588886382
1.2,7131.020332953521,1.522780862531776
1.2,7131.020332953521,1.5878067817468886
1.2,6907.870174757378,1.559569937454699
1.2,7130.870584327974,1.5227969525783143
1.2,7130.870584327974,1.5878321205794963
1.2,6907.662943228595,1.5596044318515063
1.2,7130.635270883798,1.5228225305741716
1.2,7130.635270883798,1.587870207230402
1.2,6907.352106621368,1.55964873725858
1.2,7130.357182354719,1.5228526484576408
1.2,7130.357182354719,1.5879184632349803
1.2,6906.958398659419,1.5597104590003712
1.2,7130.014933197798,1.5228897814573032
1.2,7130.014933197798,1.5879768904761953
1.2,6906.481832333914,1.5597819969251732
1.2,7129.608531882978,1.5229339306634215
1.2,7129.608531882978,1.588048071975214
1.2,6905.901705315812,1.559870959001349
1.2,7129.13798846711,1.5229846872684836
1.2,7129.13798846711,1.5881266954435067
1.2,6905.259473932269,1.5599694171543592
1.2,7128.603314593318,1.5230428729631673
1.2,7128.603314593318,1.5882208145518744
1.2,6904.49301136147,1.5600856383789894
1.2,7128.004523490301,1.5231076692271805
1.2,7128.004523490301,1.5883223823565567
1.2,6903.664490888915,1.5602139023133241
1.2,7127.3630127514325,1.5231774226075911
1.2,7127.3630127514325,1.588434291345455
1.2,6902.753223606111,1.5603523345088333
1.2,7126.636031215226,1.5232562658990185
1.2,7126.636031215226,1.5885588207686105
1.2,6901.738532951713,1.560507895828981
1.2,7125.8449814645155,1.5233421361779758
1.2,7125.8449814645155,1.58869354761148
1.2,6900.641164274343,1.5606758494673398
1.2,7125.011259375218,1.5234325594897917
1.2,7125.011259375218,1.5888384771389983
1.2,6899.461153739049,1.5608562036320737
1.2,7124.113504780839,1.5235300143808963
1.2,7124.113504780839,1.5889910311762767
1.2,6898.219237101104,1.5610489671401742
1.2,7123.130368673331,1.5236369808752759
1.2,7123.130368673331,1.5891615516988575
1.2,6896.832672203732,1.5612592287018474
1.2,7122.0832517250665,1.5237505753227187
1.2,7122.0832517250665,1.5893395565627124
1.2,6895.384294998176,1.5614790533355387
1.2,7121.014910410703,1.5238666658019187
1.2,7121.014910410703,1.589525358687897
1.2,6893.874141226329,1.5617141883917547
1.2,7119.839904524485,1.5239943460949188
1.2,7119.839904524485,1.5897238282373363
1.2,6892.260886968362,1.5619614491599432
1.2,7118.643717362271,1.5241245280265963
1.2,7118.643717362271,1.5899326957883728
1.2,6890.565274443776,1.5622215044384182
1.2,7117.340937228203,1.5242663090223674
1.2,7117.340937228203,1.5901568370016486
1.2,6888.746017558137,1.5624987976431657
1.2,7115.995672197622,1.524412667165964
1.2,7115.995672197622,1.590388653675529
1.2,6886.865202975849,1.562788586822625
1.2,7114.586596665406,1.5245660855745065
1.2,7114.586596665406,1.590630741826209
1.2,6884.902216665714,1.5630908861994828
