K,Rem,cdrag
0.6,2825.9006703189025,2.268359353085023
0.6,2354.218049263158,2.2813379865796195
0.6,2035.4667134378074,2.3811503597432635
0.6,1882.1160236148264,2.2533428744935904
0.6,1805.9829294438366,2.309667056772208
0.6,1736.4548933625026,2.2972685327914903
0.6,1621.253261799495,2.2817915045210273
0.6,1554.4224987326158,2.154290388611694
0.6,1533.254587497541,2.0586288817470844
0.6,2825.441059699584,2.0356080697666257
0.6,2825.441059699584,2.2686926251437285
0.6,2353.5273405770763,2.2818711194964068
0.6,2034.5774245988782,2.3819189010476243
0.6,1881.0116410782057,2.254267240066456
0.6,1804.6410249442786,2.3108267885336717
0.6,1734.865639077827,2.2986738169986127
0.6,1619.4644253996796,2.283432190011722
0.6,1552.424870012102,2.1560708345491815
0.6,1531.0103672241762,2.060515924517357
0.6,2824.9274551090984,2.0357670568427992
0.6,2824.9274551090984,2.269067245091528
0.6,2352.7467541834103,2.282485430423451
0.6,2033.552245781846,2.3828002436399887
0.6,1879.745903814233,2.2553228020307725
0.6,1803.1101367606211,2.3121400743465457
0.6,1733.0675040046776,2.3002588537750253
0.6,1617.450185182729,2.2852911825265436
0.6,1550.1672438134751,2.1580996801874677
0.6,1528.4616200295168,2.0626654973036853
0.6,2824.3508741998035,2.035948991870552
0.6,2824.3508741998035,2.269488199099852
0.6,2351.8763688448007,2.2831638160129732
0.6,2032.4237770020652,2.3837794145786355
0.6,1878.34307074299,2.2564996291479313
0.6,1801.4079333511268,2.3136148588601193
0.6,1731.055535811412,2.3020389336782197
0.6,1615.1958155533957,2.287370269904843
0.6,1547.6506197983788,2.1603616481097165
0.6,1525.6291706767568,2.065065522266532
0.6,2823.711350930974,2.0361488119350653
0.6,2823.711350930974,2.269954660130104
0.6,2350.908772947376,2.283919563255826
0.6,2031.166248262479,2.384867632439937
0.6,1876.7854462220196,2.257804378871891
0.6,1799.5233562141636,2.3152402010005617
0.6,1728.8414274609167,2.3040004037953272
0.6,1612.7176472831159,2.28966992627204
0.6,1544.8761100510521,2.162874888776353
0.6,1522.4949604441908,2.067731441769831
0.6,2823.0089229583427,2.0363690704976793
0.6,2823.0089229583427,2.2704651037428034
0.6,2349.851568578719,2.2847421559275536
0.6,2029.799300031029,2.386053299136145
0.6,1875.0913212490718,2.259230310287141
0.6,1797.4683842658083,2.317022540234724
0.6,1726.4203512307727,2.3061577039160026
0.6,1610.0011656763031,2.292195958940775
0.6,1541.8400133603723,2.1656288628339695
0.6,1519.0751880146017,2.0706565265284285
0.6,2822.252633994906,2.036606145338462
0.6,2822.252633994906,2.271019596070126
0.6,2348.704862244737,2.285644018458994
0.6,2028.3037099773874,2.387353818729644
0.6,1873.2371066214466,2.2607900506140246
0.6,1795.226339188325,2.3189751026186656
0.6,1723.7765612331195,2.3085202372198426
0.6,1607.0371672040706,2.2949581168651076
0.6,1538.5338598921142,2.1686410077856575
0.6,1515.3521821667734,2.0738541460423368
0.6,2821.433522084059,2.036863691726119
0.6,2821.433522084059,2.2716222725138135
0.6,2347.4612796679216,2.2866171565190663
0.6,2026.6926642145022,2.3887524418184647
0.6,1871.247113395093,2.262471976672709
0.6,1792.8150107750068,2.321077904976982
0.6,1720.9384407671978,2.311064315699465
0.6,1603.8576007200456,2.2979415312759834
0.6,1534.9788039147752,2.1718938461057395
0.6,1511.3520674110596,2.077308002310202
0.6,2820.551635408115,2.0371391889193884
0.6,2820.551635408115,2.2722626132040276
0.6,2346.1359283879965,2.2876601716320613
0.6,2024.966405285332,2.390257175773888
0.6,1869.1097889189539,2.2642797957890584
0.6,1790.2292839508318,2.3233384933893086
0.6,1717.8958619039204,2.3137983902123636
0.6,1600.4533680841862,2.301147545906844
0.6,1531.1763702928931,2.1753979413642117
0.6,1507.0671455907423,2.0810331719566793
0.6,2819.6160207910016,2.0374340960287514
0.6,2819.6160207910016,2.2729497077837038
0.6,2344.7214484623487,2.2887764427424058
0.6,2023.1251927961343,2.3918702635018025
0.6,1866.8255784684254,2.266220010858867
0.6,1787.4641153718546,2.3257694622269107
0.6,1714.638824805089,2.3167385225043455
0.6,1596.81042066147,2.304591222525808
0.6,1527.1135344784873,2.1791584472340504
0.6,1502.4947527436827,2.085029889725878
0.6,2818.6087409869588,2.037750638019892
0.6,2818.6087409869588,2.273686841483848
0.6,2343.203026382411,2.2899671179911056
0.6,2021.1628509835184,2.393586008978887
0.6,1864.4009111966773,2.268283318333986
0.6,1784.5316411455708,2.3283518089329514
0.6,1711.1902826530209,2.31987152412042
0.6,1592.945478946775,2.3082697553242237
0.6,1522.7970007499096,2.183175164217356
0.6,1497.6419977966482,2.089296191077371
0.6,2817.5478419600986,2.0380840932374515
0.6,2817.5478419600986,2.274464376905401
0.6,2341.603259895909,2.2912299198277113
0.6,2019.0861372177785,2.395410085429841
0.6,1861.83032345838,2.2704794854051906
0.6,1781.4212040202356,2.3311008206253754
0.6,1707.5348809721102,2.3232000439451506
0.6,1588.8599694559593,2.3121815280560742
0.6,1518.2335322627393,2.187454231019199
0.6,1492.5065090703529,2.0938453900767975
0.6,2816.424391038451,2.0384381296419405
0.6,2816.424391038451,2.2752905614085703
0.6,2339.907358845434,2.2925692124477917
0.6,2016.8889222518428,2.3973429916276094
0.6,1859.1143481534702,2.2728051864957575
0.6,1778.13930934091,2.3340134649313353
0.6,1703.6792399986434,2.3267341806478536
0.6,1584.5452548594428,2.3163288625923655
0.6,1513.425096759222,2.1919906517286227
0.6,1487.100393631588,2.0986772075595472
0.6,2815.2474368799963,2.0388091263016883
0.6,2815.2474368799963,2.276157350614811
0.6,2338.130434510333,2.293981151774255
0.6,2014.5779871361285,2.3993852573404073
0.6,1856.2535472705463,2.2752653238374605
0.6,1774.681121384249,2.337099429700787
0.6,1699.6136865836631,2.330471560822387
0.6,1580.0080462503377,2.320718456696848
0.6,1508.3689277853114,2.196795530726311
0.6,1481.4167677451455,2.103342630243195
0.6,2814.0080593585903,2.0392007567310344
0.6,2814.0080593585903,2.2770771005158896
0.6,2336.2502747777316,2.2954742702082913
0.6,2012.140822833889,2.401541772514206
0.6,1853.2425887020092,2.2778648846385567
0.6,1771.041886209625,2.3403558485749074
0.6,1695.34497549448,2.3344226025035697
0.6,1575.23994969224,2.325365712599854
0.6,1503.0527790395543,2.2014154229102836
0.6,1475.7605807311813,2.1081465118107605
0.6,2812.7063311386705,2.03961050657761
0.6,2812.7063311386705,2.278035208575692
0.6,2334.2894576111216,2.2970349008750683
0.6,2009.5970936005965,2.4037992210467394
0.6,1850.0998604240513,2.2805832724087143
0.6,1767.2508536017124,2.3437697268116495
0.6,1690.8907008731894,2.338571310551778
0.6,1570.2629406054361,2.330013647438934
0.6,1497.6604037244024,2.2061562323096777
0.6,1469.9381920598314,2.113199712437628
0.6,2811.3423284948394,2.0400409504245998
0.6,2811.3423284948394,2.2790383587576386
0.6,2332.2407152861742,2.2986690666276934
0.6,2006.940744295727,2.4061634437563493
0.6,1846.8200511890484,2.283438797647548
0.6,1763.2863210313635,2.3473568982103923
0.6,1686.2359629019654,2.3429251276797443
0.6,1565.0737645663721,2.334555291713436
0.6,1492.253606226335,2.21113813299107
0.6,1463.8688857087755,2.1185077593519823
0.6,2809.9250991098825,2.0404910122193733
0.6,2809.9250991098825,2.2800932608395126
0.6,2330.096811074089,2.3003828337496697
0.6,2004.1657649136594,2.408644703632365
0.6,1843.392015625595,2.286429251786637
0.6,1759.1549533922753,2.3511120394325506
0.6,1681.3930032494463,2.347138068710206
0.6,1559.9021187187907,2.339319760158258
0.6,1486.6238576073454,2.2163600316547893
0.6,1457.559958656714,2.124076432701012
0.6,2808.445750325496,2.0409592869185014
0.6,2808.445750325496,2.2811910016410706
0.6,2327.8654114469496,2.302169215745195
0.6,2001.2789872100002,2.4112287767758858
0.6,1839.8341406791385,2.289549681289801
0.6,1754.8634096561393,2.3550377072133313
0.6,1676.35789203593,2.351365522255838
0.6,1554.647936728371,2.344305122856375
0.6,1480.778009372028,2.2218372512901023
0.6,1451.0013050919629,2.1299227367006357
0.6,2806.8954093084476,2.041449467155735
0.6,2806.8954093084476,2.2823358258289574
0.6,2325.5393100762208,2.304032722974443
0.6,1998.2744502567828,2.413929445838001
0.6,1836.129467619877,2.2928136517502153
0.6,1750.3959126977804,2.3589340956879847
0.6,1671.2703022706003,2.3557851716934874
0.6,1549.1915237694059,2.349514095302071
0.6,1474.718499775201,2.227558763134518
0.6,1444.2135079555526,2.1360333856617006
0.6,2805.3010441952224,2.041955707848557
0.6,2805.3010441952224,2.2835246489150784
0.6,2323.13360092805,2.30597278039699
0.6,1995.1590030022326,2.4167405792888537
0.6,1832.2905110678198,2.296211669446078
0.6,1745.7704347672932,2.362715072268466
0.6,1666.2010237147379,2.360393657282324
0.6,1543.544175954759,2.354957986347073
0.6,1468.4390210981635,2.233545285469007
0.6,1437.1780640140769,2.1424240868122024
0.6,2803.644820794209,2.0424828151833587
0.6,2803.644820794209,2.284759243913106
0.6,2320.6410879184104,2.307988177312497
0.6,1991.9331049920563,2.4196707997658917
0.6,1828.3063116597075,2.2997565650927165
0.6,1740.9713502327966,2.3666551139496357
0.6,1660.9515297834862,2.36519587222791
0.6,1537.703275386065,2.3606279200506806
0.6,1461.955443631058,2.2397829749365417
0.6,1429.9199486282232,2.1490937390897993
0.6,2801.917890337325,2.0430319452763115
0.6,2801.917890337325,2.2860496395834122
0.6,2318.039795626722,2.3100902572706077
0.6,1988.5781465371385,2.422720034850182
0.6,1824.1777095176296,2.3031507186592637
0.6,1736.2245698366157,2.3707618325076676
0.6,1655.5135090467923,2.3702085030092683
0.6,1531.652526098679,2.36655776453119
0.6,1455.2353754354751,2.246313504360152
0.6,1422.3996286250128,2.1560771410506496
0.6,2800.1382488290906,2.043598360079061
0.6,2800.1382488290906,2.287377920108022
0.6,2315.367046554188,2.3122601674413477
0.6,1985.1264634739227,2.4258724364928628
0.6,1819.9288942015114,2.306528948428622
0.6,1731.44091542604,2.375015381622538
0.6,1649.918440728023,2.3754040921524795
0.6,1525.4309585480394,2.3727046659461424
0.6,1448.3342037994685,2.2530850082399323
0.6,1414.8331803628164,2.163324519046053
0.6,2798.2970497302567,2.044185766498938
0.6,2798.2970497302567,2.288756617676601
0.6,2312.6008831195013,2.314510890194737
0.6,1981.559478014196,2.429142084489481
0.6,1815.5431606537345,2.3100317710144402
0.6,1726.508795263668,2.3794289652981613
0.6,1644.1530462341389,2.3808005917648902
0.6,1519.022323496588,2.37909539699102
0.6,1441.2284206538116,2.2601315701565743
0.6,1407.0907472014167,2.170869737103874
0.6,2796.40333020702,2.0447905374182596
0.6,2796.40333020702,2.2901776629982047
0.6,2309.756370086788,2.3168386994549683
0.6,1977.8840730963939,2.4324552006809124
0.6,1811.0770125292406,2.3136602950514638
0.6,1721.429420952139,2.3840082262950397
0.6,1638.2141174304404,2.386400620213254
0.6,1512.4288916729283,2.38572574509111
0.6,1434.0652915089477,2.2674503824170444
0.6,1399.1383058040271,2.1787148126472435
0.6,2794.439335475629,2.045417508812974
0.6,2794.439335475629,2.2916470122892076
0.6,2306.8190114539293,2.3192424564915988
0.6,1974.1007847286953,2.4355506229216215
0.6,1806.7269241570486,2.3174185212480802
0.6,1716.1988840773492,2.3887494210088676
0.6,1632.1083618135206,2.39220579012165
0.6,1505.652985445389,2.3926110077508476
0.6,1426.750064329968,2.275054518193448
0.6,1390.9710256245562,2.186870667440006
0.6,2792.43195271048,2.0460608101372717
0.6,2792.43195271048,2.2931657245165313
0.6,2303.7964884052294,2.321730095538148
0.6,1970.2038527382247,2.43875211030629
0.6,1802.2512929155687,2.3213057570427647
0.6,1710.8236383856479,2.393657810628373
0.6,1625.8375744744549,2.398221201642149
0.6,1498.7377623279751,2.3997520569084765
0.6,1419.2419792954872,2.282947999555825
0.6,1382.5924475299394,2.1953408525104487
0.6,2790.354525428768,2.0467264085047177
0.6,2790.354525428768,2.2947290078674722
0.6,2300.68909767928,2.3242946942971905
0.6,1966.2001743610692,2.442058605703679
0.6,1797.651008559233,2.3253213876025742
0.6,1705.3049877819265,2.398731988030668
0.6,1619.4035893358655,2.4044435946000062
0.6,1491.7870243531502,2.4071443185946477
0.6,1411.552198327052,2.2911336676156107
0.6,1374.01022423867,2.204134660953999
0.6,2788.2250057908495,2.0474095509026653
0.6,2788.2250057908495,2.2963395686639014
0.6,2297.4971438141806,2.3269426333129
0.6,1962.0840408714507,2.445471888374963
0.6,1792.9269824162766,2.3294676396692924
0.6,1699.6442650373112,2.403975688953982
0.6,1612.8082778688497,2.4108851641787923
0.6,1484.6593287491412,2.4148046086748742
0.6,1403.6711180515717,2.299616581053926
0.6,1365.2279525819083,2.213253864108299
0.6,2786.0256972977822,2.0481176545735775
0.6,2786.0256972977822,2.2980101161803344
0.6,2294.198915553912,2.329628851702126
0.6,1957.8890303205244,2.4490048082707823
0.6,1788.06404666398,2.333765016230691
0.6,1693.8173811262473,2.4094149687401836
0.6,1606.0245503158042,2.4175653611594754
0.6,1477.3396814279552,2.422753954688793
0.6,1395.5853125363567,2.3084301315213667
0.6,1356.2212529544463,2.222732242532444
0.6,2783.77453509706,2.0488434049276454
0.6,2783.77453509706,2.29972007905291
0.6,2290.831476013393,2.3321022416222834
0.6,1953.8424586519475,2.4526303547729325
0.6,1783.100749016247,2.3381805167695915
0.6,1687.8716311610149,2.4150083137951492
0.6,1599.279662719866,2.4244432608134554
0.6,1469.878286894261,2.4309483110297547
0.6,1387.347181122731,2.31752583125914
0.6,1347.0500445973128,2.2325280960376994
0.6,2781.471630543286,2.0495868496273095
0.6,2781.471630543286,2.301482181598277
0.6,2287.3731305768065,2.3346536684329116
0.6,1949.6866221959701,2.4563613695739623
0.6,1778.021880894101,2.3427269980279295
0.6,1681.7930647928458,2.4207778745835222
0.6,1592.383287166479,2.4315505461929248
0.6,1462.24707325521,2.4394252360027586
0.6,1378.9267809144606,2.3269414187277118
0.6,1337.6859278679838,2.2426757998920555
0.6,2779.0993339785055,2.0503528668304085
0.6,2779.0993339785055,2.3032858029850685
0.6,2283.83886913087,2.3372668423065135
0.6,1945.4455275672685,2.460201868725085
0.6,1772.82306685428,2.3474127254500954
0.6,1675.5729921040584,2.426724330912971
0.6,1585.3356990326038,2.438881594323509
0.6,1454.4571036476293,2.4481813680522495
0.6,1370.3353587999427,2.336684423568005
0.6,1328.1327621330452,2.2470214379357825
0.6,2776.6844269421667,2.0511355520004764
0.6,2776.6844269421667,2.305144570126568
0.6,2280.2144005579976,2.3399644631389336
0.6,1941.090589912823,2.464158783935144
0.6,1767.500007039136,2.352241185028363
0.6,1669.216347894513,2.4328576582991626
0.6,1578.1341467727418,2.4464465666626047
0.6,1446.506524263129,2.4572228905351903
0.6,1361.5759759516297,2.3467527234919703
0.6,1318.4022680488736,2.2471427075092176
0.6,2774.200404025799,2.0519409284587615
0.6,2774.200404025799,2.307049534652995
0.6,2276.507398133407,2.3427286022725466
0.6,1936.6457827993759,2.4682191355930176
0.6,1762.069662405991,2.3572043302245813
0.6,1662.890730400682,2.43917298096005
0.6,1570.7852246360546,2.454247140171558
0.6,1438.3978376835776,2.4665589052721404
0.6,1352.6477239671392,2.350804721303839
0.6,1312.0296282930685,2.247268158792082
0.6,2771.656289976511,2.0527679255995133
0.6,2771.656289976511,2.3090076740280656
0.6,2272.710938517677,2.3455690157873974
0.6,1932.1001010442908,2.472397064203215
0.6,1756.5171493793152,2.3623125749904808
0.6,1656.4303218889395,2.4456746924636374
0.6,1563.2908778696249,2.4622885934220586
0.6,1430.1335775349057,2.4761957893913924
0.6,1343.5537969614822,2.350862455914397
0.6,1307.8255352053902,2.247396397881232
0.6,2769.061084847146,2.0536128995057275
0.6,2769.061084847146,2.311010850425574
0.6,2268.839961122601,2.348478593366077
0.6,1927.4657971797535,2.4766814677013853
0.6,1750.85937454808,2.367559809271224
0.6,1649.8462874052352,2.452365573026199
0.6,1555.653077773194,2.470575227495947
0.6,1421.7163066615606,2.486135498080604
0.6,1334.3013777282194,2.3509214456251843
0.6,1303.5507641186948,2.247527424776668
0.6,2766.397223347716,2.0544807628975446
0.6,2766.397223347716,2.313069459815868
0.6,2264.873026363992,2.351475432052446
0.6,1922.714617806956,2.481101133630082
0.6,1745.0605807485265,2.372974549875465
0.6,1643.106207720523,2.459271705959843
0.6,1547.8464393672077,2.4791400724337533
0.6,1413.1193488801532,2.488704185837346
0.6,1328.9673658309,2.3509823179863156
0.6,1299.1926687560394,2.2476626333815326
0.6,2763.6825580601267,2.055369297874898
0.6,2763.6825580601267,2.3149597812943616
0.6,2261.040553226991,2.354544211858394
0.6,1917.87618663884,2.485622351210965
0.6,1739.1692073466436,2.378517091560041
0.6,1636.2647955843017,2.4663540045569774
0.6,1539.9233205345895,2.4879308825672473
0.6,1404.4040046884736,2.488665678247716
0.6,1324.9807665211706,2.3510438178975623
0.6,1294.7815887596823,2.2477992358895404
0.6,2760.9172219023226,2.056273425526563
0.6,2760.9172219023226,2.316835907220181
0.6,2257.1927214431616,2.3576783435645914
0.6,1912.956887162643,2.4902525048717328
0.6,1733.318031430213,2.3842071588168814
0.6,1629.29929674866,2.4736327554947075
0.6,1531.862848713759,2.4969796816017418
0.6,1395.5434975163328,2.488625991854322
0.6,1320.9288892125737,2.3511072004591527
0.6,1290.3016660429334,2.247940020106977
0.6,2758.0837035995246,2.0572032218789627
0.6,2758.0837035995246,2.318763100671106
0.6,2253.256291358559,2.3608954915111617
0.6,1907.9343914400795,2.495010284539209
0.6,1727.3553209652866,2.39005572205543
0.6,1622.2016566621335,2.481117145450325
0.6,1523.66258530419,2.504401944239275
0.6,1387.5872738215978,2.488585519591751
0.6,1316.8179792206104,2.351171838120973
0.6,1285.759303320071,2.248083592130699
0.6,2755.199819099766,2.058151316781421
0.6,2755.199819099766,2.32073409992112
0.6,2249.245197520207,2.3641924448690625
0.6,1902.81519793998,2.4998845968563614
0.6,1721.2890853818574,2.3960487842223035
0.6,1614.9925371160314,2.4888020745585098
0.6,1515.3336409677204,2.5042784050158686
0.6,1383.7777510189503,2.4885442614600044
0.6,1312.6461675249686,2.3512377308830223
0.6,1281.153054588704,2.2482299519607074
1.2,2469.2224530065077,1.677170154122199
1.2,2469.2224530065077,1.6801556832293278
1.2,2335.642479553295,1.785446147562932
1.2,2211.7469654420333,1.7354802009645465
1.2,2127.250946086024,1.6900891494820576
1.2,2079.126670176601,1.722582260603636
1.2,2068.4168364808124,1.7361343642583908
1.2,2013.109991445702,1.7789028098151032
1.2,1934.003894353343,1.685854951725487
1.2,1958.0312975532847,1.701584596379792
1.2,2469.1279595881124,1.677202964203402
1.2,2469.1279595881124,1.680209438137859
1.2,2335.500960159296,1.7855233711782363
1.2,2211.5706346676006,1.7355716301479718
1.2,2127.0474340524643,1.6901943943159423
1.2,2078.894612171164,1.7227095768527083
1.2,2068.139803816575,1.736283456464642
1.2,2012.7954316085893,1.7790815658624206
1.2,1933.6585271283755,1.686044329320471
1.2,1957.6379359263128,1.701794998140361
1.2,2468.9704776332665,1.6772566121835588
1.2,2468.9704776332665,1.6802899622020788
1.2,2335.2849714305653,1.7856427730591515
1.2,2211.2955833760107,1.7357235298757938
1.2,2126.7082854252167,1.6903777619573825
1.2,2078.490222726945,1.722924276338768
1.2,2067.671560985082,1.7365352100606481
1.2,2012.2627044959752,1.779381994894581
1.2,1933.0789256416876,1.6863569646418302
1.2,1956.9887292745782,1.7021490848440828
1.2,2468.7421445079112,1.6773348759590965
1.2,2468.7421445079112,1.6804070714194712
1.2,2334.972191348605,1.785814550174752
1.2,2210.9006906038585,1.7359363106698493
1.2,2126.2335573304613,1.6906303350375336
1.2,2077.933471918011,1.7232268853316572
1.2,2067.012222334582,1.736884207170123
1.2,2011.5247937459346,1.7797976334770997
1.2,1932.2776011223086,1.68679606593037
1.2,1956.0776627828818,1.702643032130455
1.2,2468.458722355868,1.6774317736274007
1.2,2468.458722355868,1.6805547810219748
1.2,2334.5775453114693,1.786032355503719
1.2,2210.400112236607,1.736210018160332
1.2,2125.6233297111758,1.6909612357250576
1.2,2077.204591990893,1.7236174979600303
1.2,2066.1619488223146,1.7373367743799397
1.2,2010.5690722735112,1.7803381836486936
1.2,1931.236316301733,1.6873648457406054
1.2,1954.8988228375654,1.7032831652099836
1.2,2468.1123564064146,1.6775510867056604
1.2,2468.1123564064146,1.6807399185739005
1.2,2334.086181392975,1.7863000284843422
1.2,2209.7868635003606,1.736545089250681
1.2,2124.877705293487,1.6913615800540223
1.2,2076.323610403414,1.724093615379868
1.2,2065.1275350782803,1.737893771512762
1.2,2009.3958134317868,1.7810004599316316
1.2,1929.961569142365,1.6880575903920056
1.2,1953.4650987984598,1.7040597093023233
1.2,2467.695199684119,1.6776934837603354
1.2,2467.695199684119,1.6809510806227763
1.2,2333.5204811630406,1.786615772130631
1.2,2209.0610269714543,1.7369435643481284
1.2,2123.9900346678255,1.6918372489028026
1.2,2075.2774580420255,1.7246570831922217
1.2,2063.9026409008015,1.7385471023748174
1.2,2008.0181640021317,1.781782233400475
1.2,1928.4599189201845,1.6888774506416864
1.2,1951.770757676495,1.704978958695681
1.2,2467.2230216930216,1.677855323333616
1.2,2467.2230216930216,1.6811997216917014
1.2,2332.85816981597,1.786981483634223
1.2,2208.2227003475123,1.7373973535817877
1.2,2122.980790614341,1.6923825839903326
1.2,2074.079587504088,1.7253063722237467
1.2,2062.4941445488125,1.7392990758070284
1.2,2006.4364942380512,1.7826799398860755
1.2,1926.7379794617648,1.6898249717431924
1.2,1949.8163967067505,1.7060476408297038
1.2,2466.6879827694816,1.6780388354057243
1.2,2466.6879827694816,1.6814790608962253
1.2,2332.1141971144016,1.7873934174299546
1.2,2207.2790373421485,1.7379154863727637
1.2,2121.8298192843404,1.693003686681598
1.2,2072.7170050265604,1.7260443054822403
1.2,2060.895801803279,1.7401585970161366
1.2,2004.6320399960243,1.783703733916475
1.2,1924.7778448940946,1.6908974970508497
1.2,1947.6089190750133,1.7072519798692456
1.2,2466.082253149323,1.6782470335464195
1.2,2466.082253149323,1.6817951414684245
1.2,2331.2737591804826,1.7878548356766182
1.2,2206.223118920175,1.7384949710207873
1.2,2120.5440888849234,1.6936976942809068
1.2,2071.196604834306,1.7268680231768507
1.2,2059.1145717564077,1.7411166391795243
1.2,2002.624502491831,1.7848476528552715
1.2,1922.592427081848,1.6920985331368235
1.2,1945.1428740447489,1.7086017225908174
1.2,2465.4216064775796,1.6784739406335158
1.2,2465.4216064775796,1.6821450012365957
1.2,2330.3443815672435,1.7883722131694628
1.2,2205.041017625655,1.7391390433448017
1.2,2119.1170540121293,1.6944678187816953
1.2,2069.5120893093513,1.7277808676799842
1.2,2057.1443074559083,1.7421735333071502
1.2,2000.4144194292408,1.786108953065286
1.2,1920.1885313247699,1.6934286257934266
1.2,1942.4191272231728,1.710100608740123
1.2,2464.6903578651577,1.678724793095087
1.2,2464.6903578651577,1.682524868867006
1.2,2329.3335888416914,1.7889322360371218
1.2,2203.7610362197247,1.739841242967544
1.2,2117.5624796241345,1.6953081084823685
1.2,2067.6770081065283,1.7287795665722714
1.2,2054.992045833121,1.7433383237044087
1.2,1997.9832489927992,1.7875011804245744
1.2,1917.542393571843,1.6948883223667472
1.2,1939.4386329934769,1.7117411455207439
1.2,2463.9042819087745,1.6789951734077608
1.2,2463.9042819087745,1.6829394157330506
1.2,2328.2340465400566,1.7895426228167
1.2,2202.3692705650205,1.740605587900831
1.2,2115.873860997613,1.6962280652160815
1.2,2065.6719357557695,1.7298746481309886
1.2,2052.638633885633,1.7446097159863272
1.2,1995.338071853442,1.7890180567426777
1.2,1914.667123676378,1.6964845010560943
1.2,1936.1900672369388,1.7135345122717005
1.2,2463.0477102786263,1.6792895456462642
1.2,2463.0477102786263,1.6833840668781055
1.2,2327.053289866343,1.790199043777691
1.2,2200.872930252769,1.7414314852360515
1.2,2114.051480772329,1.6972186438588497
1.2,2063.517068373127,1.731050030397513
1.2,2050.1174060673875,1.7459773813094464
1.2,1992.498724303974,1.790654233716085
1.2,1911.5758406535838,1.6982025418826432
1.2,1932.705485173556,1.7154681417794397
1.2,2462.1285623977465,1.679605715278699
1.2,2462.1285623977465,1.6838657092300724
1.2,2325.776585863247,1.790908634301736
1.2,2199.2581662430907,1.742319492607249
1.2,2112.095643643367,1.6982832259209728
1.2,2061.20623914118,1.7323158365839753
1.2,2047.409295478956,1.747448758250843
1.2,1989.4532304973925,1.7924133483333808
1.2,1908.2633725271778,1.7000554775666712
1.2,1928.9613603002597,1.7175512646555997
1.2,2461.1547519245228,1.6799414856945647
1.2,2461.1547519245228,1.6843791906261343
1.2,2324.41890782715,1.7916657216859266
1.2,2197.5392354808405,1.7432701821333931
1.2,2110.00667623422,1.6994221773193914
1.2,2058.7399102535114,1.7336729288472594
1.2,2044.5149554827033,1.7490282217730195
1.2,1986.1960800724191,1.79429588223007
1.2,1904.7307346354357,1.7020381053876819
1.2,1924.971328143791,1.7197839656614107
1.2,2460.110637952582,1.6803013325941636
1.2,2460.110637952582,1.684928986553429
1.2,2322.965554681206,1.7924756219215736
1.2,2195.702336357445,1.7442830009439845
1.2,2107.78492696097,1.7006386732817256
1.2,2056.112008160178,1.7351176916933824
