K,Rem,frictionFactor
0.6,2346.861761172173,6.85943292311206
0.6,1993.777837587114,6.501768702368289
0.6,1870.0178666692584,6.659401498588764
0.6,1760.0501445330358,7.574712985517471
0.6,1644.9266129117768,8.214381611811902
0.6,2820.2117023701503,4.7004571816416565
0.6,2820.2117023701503,4.802532168272803
0.6,2345.8138639029435,6.861961016655293
0.6,1992.4678531779587,6.505016802709062
0.6,1868.3537163613153,6.663674107625583
0.6,1758.0402546614969,7.580677901269623
0.6,1642.6230531266965,8.221961790915014
0.6,2819.4471678744235,4.701171088461688
0.6,2819.4471678744235,4.8038289794610884
0.6,2344.6840929909013,6.864724413966415
0.6,1991.0379090029082,6.508571308490273
0.6,1866.5359714162882,6.668322910726039
0.6,1755.8586062688646,7.587197043988092
0.6,1640.1128269104593,8.230265873392154
0.6,2818.6198771756895,4.701944032028561
0.6,2818.6198771756895,4.805238230262983
0.6,2343.4575988380066,6.867699086682188
0.6,1989.5009305970516,6.512386522325925
0.6,1864.5888340820773,6.673349471762305
0.6,1753.5057632651328,7.594232309803079
0.6,1637.4124582437914,8.23920926723788
0.6,2817.720890314825,4.702784476411422
0.6,2817.720890314825,4.806751517065875
0.6,2342.141988374186,6.8708978901592666
0.6,1987.8507921263672,6.5164984211704535
0.6,1862.494823691961,6.678743488943369
0.6,1750.9879244480355,7.6017865405795035
0.6,1634.5227762715156,8.248840661569709
0.6,2816.777225481339,4.703667266432164
0.6,2816.777225481339,4.808360429004074
0.6,2340.744863169876,6.874321447337066
0.6,1986.0877418390303,6.520908120932149
0.6,1860.2543766283845,6.6845307611144085
0.6,1748.2945489033482,7.609890202906335
0.6,1631.4342406178364,8.259149922171861
0.6,2815.7619728026207,4.704617686987704
0.6,2815.7619728026207,4.810082382846715
0.6,2339.2514215806427,6.877970425886181
0.6,1984.212044669694,6.525605099060134
0.6,1857.873892111278,6.6907012718220225
0.6,1745.4319277230763,7.618546765146
0.6,1628.14784682533,8.2701868552838
0.6,2814.7021407715924,4.705610571587833
0.6,2814.7021407715924,4.8119003815909736
0.6,2337.676747451555,6.881845538535587
0.6,1982.2239821403678,6.53059058472757
0.6,1855.3538447152207,6.6972571170352175
0.6,1742.4007952430154,7.627746176875477
0.6,1624.6698454523855,8.281897288006434
0.6,2813.561865811529,4.706679653032109
0.6,2813.561865811529,4.813831894198807
0.6,2336.006073404046,6.88593518064388
0.6,1980.1301750210919,6.53587764401467
0.6,1852.688817394186,6.704212617982646
0.6,1739.19636851664,7.637492302397574
0.6,1621.0013226493877,8.294316865413295
0.6,2812.3681547023666,4.7077997631277295
0.6,2812.3681547023666,4.8158771924681245
0.6,2334.239580888217,6.890264866136123
0.6,1977.9182859737807,6.541444166766209
0.6,1849.8911833280033,6.711533882866739
0.6,1735.8361407453733,7.647761570855285
0.6,1617.153766852867,8.307436754703156
0.6,2811.112097332985,4.708979402493063
0.6,2811.112097332985,4.81801928190387
0.6,2332.39235336145,6.8948354917647645
0.6,1975.588664173336,6.547338758769653
0.6,1846.9378635464047,6.719296116689127
0.6,1732.2876742165581,7.658669139338502
0.6,1613.0870138741202,8.32133903080927
0.6,2809.7937673358792,4.710218660238092
0.6,2809.7937673358792,4.820275717294013
0.6,2330.4496790577527,6.899610770080788
0.6,1973.1605866643283,6.553492236311875
0.6,1843.8648798683985,6.7274171217011105
0.6,1728.5906932486391,7.670081145355133
0.6,1608.8540246628863,8.335909962522166
0.6,2808.4132419474304,4.711517630048401
0.6,2808.4132419474304,4.82262950160701
0.6,2328.4266379512655,6.9046163990112355
0.6,1970.6217821430673,6.559965256333352
0.6,1840.6433367967447,6.735936044177347
0.6,1724.7294863328934,7.6820578202881835
0.6,1604.4354125786779,8.351217251693319
0.6,2806.9885189998936,4.712859526138964
0.6,2806.9885189998936,4.825089583705521
0.6,2326.315986020774,6.909865816082013
0.6,1967.9663395061516,6.566735939567267
0.6,1837.2856739588954,6.7448680700090815
0.6,1720.6995215846778,7.694632319671
0.6,1599.8222854979895,8.36659441003371
0.6,2805.4927947958085,4.714269762292343
0.6,2805.4927947958085,4.827656285506182
0.6,2324.117933645421,6.915335180084189
0.6,1965.207237551598,6.57380609079904
0.6,1833.792551162438,6.75419186441504
0.6,1716.5128390248667,7.707754104217766
0.6,1595.036579383422,8.381469424096213
0.6,2803.9351193262114,4.7157400082006635
0.6,2803.9351193262114,4.830338628931202
0.6,2321.8252832587823,6.9210380061774694
0.6,1962.3385891132896,6.581177600558363
0.6,1830.1646531556387,6.763935189600926
0.6,1712.1594876602649,7.720804025515554
0.6,1590.201718434788,8.39701148141084
0.6,2802.3155836097385,4.717270375385632
0.6,2802.3155836097385,4.833128299466791
0.6,2319.4456917300545,6.926975428622587
0.6,1959.360818679245,6.588864396342619
0.6,1826.396843878395,6.774089226593471
0.6,1707.6460643226576,7.733490034170509
0.6,1585.3783513963888,8.413241415896987
0.6,2800.634282209019,4.718860980039846
0.6,2800.634282209019,4.836025663973466
0.6,2316.9793953247513,6.93314863130212
0.6,1956.2743660231772,6.596856652126682
0.6,1822.4957239905,6.784657551064525
0.6,1702.9736947142417,7.746683476998114
0.6,1580.392993695563,8.430125614742087
0.6,2798.9002490944636,4.720503473625085
0.6,2798.9002490944636,4.839031104143812
0.6,2314.4266385807846,6.939571404396308
0.6,1953.073438671482,6.605180545456471
0.6,1818.4504052944271,6.794854474889304
0.6,1698.3361472109054,7.7604524958113705
0.6,1575.2234712045943,8.447768270391533
0.6,2797.095709073427,4.722214914448615
0.6,2797.095709073427,4.842153744702115
0.6,2311.78028587896,6.946232524965099
0.6,1949.7647722195775,6.613802393398329
0.6,1814.2791747670553,6.804962081128749
0.6,1693.672174468589,7.774714248316178
0.6,1569.904489858921,8.466039769348464
0.6,2795.238633648875,4.723978487453021
0.6,2795.238633648875,4.845376552868734
0.6,2309.0553824507183,6.953120726935622
0.6,1946.3550808887596,6.622736521924075
0.6,1809.9770041964089,6.81544304561669
0.6,1688.8628987048985,7.789512081093004
0.6,1564.4234139112386,8.485031406643836
0.6,2793.3291153319024,4.725794308087778
0.6,2793.3291153319024,4.848708672468978
0.6,2306.2448015563073,6.9602373240659805
0.6,1942.8448355469077,6.631985372600906
0.6,1805.5447227323664,6.826311790603075
0.6,1683.904448895312,7.804864599052007
0.6,1558.7771895818632,8.504724355767964
0.6,2791.3494195452104,4.727679485652823
0.6,2791.3494195452104,4.852150545850514
0.6,2303.348820202506,6.9676089931751
0.6,1939.2221019177769,6.640555174322567
0.6,1801.250907585902,6.837549585282185
0.6,1678.808157041441,7.820752378004856
0.6,1552.9768638611788,8.525141866862327
0.6,2789.317496063448,4.729617180169602
0.6,2789.317496063448,4.855702630882633
0.6,2300.367723349443,6.975211938869329
0.6,1935.499835281718,6.6493136591289295
0.6,1796.8645279379518,6.849171089465433
0.6,1673.5701988159024,7.837194474863276
0.6,1547.0194451327627,8.546265458171998
0.6,2787.2245425329047,4.731616028280742
0.6,2787.2245425329047,4.859374191374037
0.6,2297.294455787122,6.983073052997928
0.6,1931.6661698027817,6.6583656833594125
0.6,1792.3535322896828,6.861191252875327
0.6,1668.1868356538118,7.85422335801548
0.6,1540.8974098381434,8.568161744735638
0.6,2785.0617830875494,4.733684699835238
0.6,2785.0617830875494,4.8631569537932124
0.6,2294.1366837541395,6.991168539109721
0.6,1927.7340474407965,6.667702704943057
0.6,1787.7241798880061,6.873591543633052
0.6,1662.6694016676795,7.871794248648948
0.6,1534.631102918239,8.590784679231522
0.6,2782.847143165229,4.735806326941018
0.6,2782.847143165229,4.867060242863193
0.6,2290.8873860758263,6.99955106274614
0.6,1923.6793403590036,6.677359654954868
0.6,1782.9612948181145,6.88643238202814
0.6,1656.994282599516,7.890018385269008
0.6,1528.1854460306963,8.614259792829035
0.6,2780.4477175736065,4.740580991116686
0.6,2780.4477175736065,4.873700358465996
0.6,2287.642201136616,7.015096451774391
0.6,1919.4630648145246,6.688597111309645
0.6,1778.1426422774218,6.899131366397505
0.6,1651.1382153445904,7.910515147556418
0.6,1521.7253171970087,8.665291287187653
0.6,2778.1559273403045,4.741439247476349
0.6,2778.1559273403045,4.877381234912717
0.6,2284.0178116254883,7.018614281091794
0.6,1915.7095995939192,6.698954899025751
0.6,1773.047360550601,6.9121980863715295
0.6,1645.20690988746,7.944606157178999
0.6,1515.0068999707657,8.632081324440687
0.6,2775.7215939621497,4.744767790902983
0.6,2775.7215939621497,4.88236018063198
0.6,2280.6182709067916,7.028508877295466
0.6,1911.4883767601407,6.7090875865075015
0.6,1767.9735115144745,6.925779769039736
0.6,1639.1420144690421,7.9597403178793495
0.6,1508.2917403882816,8.679259617230707
0.6,2772.848647239476,4.747623244658544
0.6,2772.848647239476,4.886344290643746
0.6,2277.033406946487,7.035879392954647
0.6,1907.3598203787283,6.7197756934770085
0.6,1762.7604967584805,6.93992335934585
0.6,1632.9400517964839,7.978530208164014
0.6,1501.473190607165,8.725474667200611
0.6,2770.3236608711613,4.750064898829747
0.6,2770.3236608711613,4.890807864490141
0.6,2273.3754525701356,7.044396232658832
0.6,1903.1069081662592,6.730886723458408
0.6,1757.435000617795,6.954757918274551
0.6,1626.768335429406,7.999721835322505
0.6,1494.4901411024473,8.752892943424463
0.6,2767.738734653097,4.752569129547218
0.6,2767.738734653097,4.895386594718748
0.6,2269.6353174257324,7.053140524819227
0.6,1898.760104020571,6.742322876013016
0.6,1751.9871736175105,6.970026697147478
0.6,1620.4722827490334,8.021538498979385
0.6,1487.3686621098848,8.781154841747046
0.6,2765.09401714182,4.755136130834575
0.6,2765.09401714182,4.900090039079721
0.6,2265.806101773819,7.062113887719283
0.6,1894.3200238788752,6.754053896059544
0.6,1746.4338623500448,6.985723367787073
0.6,1614.0503911227547,8.044003072473872
0.6,1480.1062668502236,8.81027505957537
0.6,2762.3808261463337,4.757774701340799
0.6,2762.3808261463337,4.904918892154807
0.6,2261.8882061545132,7.071341086259705
0.6,1889.7759470907852,6.76613850158044
0.6,1740.7498610987589,7.001911714942284
0.6,1607.4804416998318,8.067179986826199
0.6,1472.6875412828927,8.840344426395525
0.6,2759.608166086094,4.760476465549817
0.6,2759.608166086094,4.909545902690245
0.6,2258.0359844843756,7.08078928213579
0.6,1885.1455714278445,6.778513017980069
0.6,1734.9677134680549,7.018480633936461
0.6,1600.8111960302638,8.090943351751203
0.6,1465.1579194134476,8.87121306915706
0.6,2756.8026510004584,4.763215776282747
0.6,2756.8026510004584,4.914017272507264
0.6,2254.2339604156614,7.090448539921391
0.6,1880.4351567639876,6.791191642875816
0.6,1729.1668978917594,7.035505815572871
0.6,1594.0156995528316,8.115385140258766
0.6,1457.493237310289,8.903002870493273
0.6,2753.9203185109604,4.766035904273112
0.6,2753.9203185109604,4.918600509827033
0.6,2250.350080057581,7.100355416853849
0.6,1875.628378876081,6.804211420319387
0.6,1723.3155902871547,7.0529814758533735
0.6,1587.1001412265161,8.140488632989978
0.6,1449.7040841933447,8.93568503904062
0.6,2750.978985790249,4.76891985144696
0.6,2750.978985790249,4.923288224665264
0.6,2246.391484450312,7.110488525058106
0.6,1870.73719055035,6.817530651354653
0.6,1717.3705388482692,7.070901798721478
0.6,1580.0706580034391,8.166292695988204
0.6,1441.7838541912013,8.950001956942124
1.2,2461.6061022817457,2.5339135475198953
1.2,2461.6061022817457,2.4424924032547057
1.2,2355.09352460664,2.464069900959851
1.2,2251.647282875231,2.605960645754771
1.2,2152.3364342708933,2.5450249831599616
1.2,2107.7336054721936,2.8429460629137826
1.2,2024.6166161633266,3.1750604983282544
1.2,2461.511900329603,2.5339678251898574
1.2,2461.511900329603,2.4425752434627537
1.2,2354.950826650369,2.464179865735569
1.2,2251.4677710615642,2.606100204118873
1.2,2152.1305223330237,2.5451839963165477
1.2,2107.4983545548284,2.8431592190565764
1.2,2024.3454498658264,3.175332567532733
1.2,2461.35490413002,2.5340582931406646
1.2,2461.35490413002,2.4427016946146707
1.2,2354.7330391846604,2.464351430385369
1.2,2251.1877577946602,2.6063281815955412
1.2,2151.7942368027484,2.545456636533042
1.2,2107.095121054049,2.843519627138469
1.2,2023.8871224144543,3.1757861198370496
1.2,2461.1429732461584,2.534180435121591
1.2,2461.1429732461584,2.4428761314819396
1.2,2354.4326717797207,2.464589020882178
1.2,2250.800097736286,2.6066539329040794
1.2,2151.3139091547837,2.545842976842273
1.2,2106.5239898659415,2.8440273991599017
1.2,2023.2417457360516,3.1764326557843425
1.2,2460.8604237269305,2.5343433094132597
1.2,2460.8604237269305,2.4431072987093994
1.2,2354.0347369271567,2.464901478112701
1.2,2250.2904859827395,2.607068220023849
1.2,2150.7033431525006,2.546334025494375
1.2,2105.798513865394,2.844682692988425
1.2,2022.4094773794704,3.1772667355579203
1.2,2460.515124209024,2.5345424064260564
1.2,2460.515124209024,2.443386502360308
1.2,2353.5542907394233,2.4652800535511274
1.2,2249.6733457950095,2.6075804422838877
1.2,2149.9489217651235,2.5469435529495397
1.2,2104.8986919047297,2.8454806286539904
1.2,2021.3969680935177,3.178271617122156
1.2,2460.1149440493164,2.5347732171100326
1.2,2460.1149440493164,2.443713775360763
1.2,2352.991377704334,2.465729212409886
1.2,2248.941581939309,2.608181395785796
1.2,2149.0644879239167,2.5476535197862558
1.2,2103.8515641791314,2.846421446020975
1.2,2020.2044562629544,3.1794703576045436
1.2,2459.644217211875,2.53504481291725
1.2,2459.644217211875,2.444097887481912
1.2,2352.3310441613594,2.4662490317949333
1.2,2248.095292913335,2.6088805273262015
1.2,2148.0364789945424,2.5484777595594075
1.2,2102.637201786448,2.8475105192292776
1.2,2018.8257819712217,3.1808520184355333
1.2,2459.126509256875,2.535343635536284
1.2,2459.126509256875,2.4445301579805565
1.2,2351.5883638506252,2.4668351927146155
1.2,2247.1417606453106,2.609663999758313
1.2,2146.885622504292,2.5494119351265683
1.2,2101.2625633783573,2.8487430925105315
1.2,2017.2677169924698,3.1824170755161916
1.2,2458.5304794979884,2.5356878215896317
1.2,2458.5304794979884,2.445015006768901
1.2,2350.755907014607,2.467492200246269
1.2,2246.0739402407903,2.6105459689114516
1.2,2145.591557041131,2.5504562877507464
1.2,2099.727925857095,2.8501297384357045
1.2,2015.5177647990943,3.184171768852842
1.2,2457.879697484377,2.536063815763167
1.2,2457.879697484377,2.445548125547841
1.2,2349.8412534916606,2.4682157541853713
1.2,2244.8991369843006,2.6115219625026436
1.2,2144.1613517755222,2.5516156539640296
1.2,2098.0269035080114,2.851655587763909
1.2,2013.5956426650994,3.186111016332138
1.2,2457.166363673708,2.536476178504582
1.2,2457.166363673708,2.4461339502152506
1.2,2348.836994733574,2.4690148034282324
1.2,2243.603182430323,2.612592190828832
1.2,2142.5952465677447,2.552881204271104
1.2,2096.173231295321,2.8533313094053563
1.2,2011.4889449358402,3.1882354890710474
1.2,2456.3826903919494,2.536929479051663
1.2,2456.3826903919494,2.4467725563688765
1.2,2347.7432319407617,2.4698806558770166
1.2,2242.200569807645,2.613756884762497
1.2,2140.8935038278823,2.5542624051335356
1.2,2094.1538984528247,2.8551574290925386
1.2,2009.1981822458986,3.1905630929105047
1.2,2455.552236725428,2.5374101545597703
1.2,2455.552236725428,2.447459648857427
1.2,2346.567561953386,2.470817874090052
1.2,2240.6843254357277,2.615011611803358
1.2,2139.0632351943264,2.5557550487209975
1.2,2091.9760045677126,2.8571345207962904
1.2,2006.7239090450503,3.19306605114768
1.2,2454.651552067196,2.5379318481848796
1.2,2454.651552067196,2.4481996893623106
1.2,2345.302610054663,2.4718221937737432
1.2,2239.0617978909854,2.616361318744518
1.2,2137.0979100257023,2.5573549362136134
1.2,2089.646656969995,2.8592529408433234
1.2,2004.0795215861724,3.1957624067700774
1.2,2453.696360640129,2.538485531630706
1.2,2453.696360640129,2.448988390518107
1.2,2343.955982841191,2.472898207710235
1.2,2237.3260501713366,2.617810992038258
1.2,2134.9910411549736,2.5590716537256673
1.2,2087.1529737814244,2.8615235947185123
1.2,2001.2528309291356,3.198647378044641
1.2,2452.6710680387987,2.53908032961674
1.2,2452.6710680387987,2.4498346181650033
1.2,2342.5128536381717,2.4740461021378652
1.2,2235.477314412946,2.619351562529909
1.2,2132.7566159513462,2.5609010681558093
1.2,2084.5021306556328,2.863947200648571
1.2,1998.2445178508067,3.2017277380290086
1.2,2451.583573839922,2.539711756009383
1.2,2451.583573839922,2.4507297123962664
1.2,2340.988321588925,2.475266076003747
1.2,2233.515837601816,2.6209880539392225
1.2,2130.388185347715,2.5628436581463805
1.2,2081.694656157684,2.866519367838613
1.2,1995.0616794650325,3.2049930512651814
1.2,2450.4417699273276,2.5403753191134126
1.2,2450.4417699273276,2.4516737797194637
1.2,2339.382526869399,2.476549454898776
1.2,2231.456129724347,2.6227161108532435
1.2,2127.8929388660526,2.5648999330702043
1.2,2078.7311091198253,2.8692408861921037
1.2,1991.7050526834264,3.2084560069205463
1.2,2449.2379076078146,2.5410756177081404
1.2,2449.2379076078146,2.45267132886552
1.2,2337.688155165595,2.477909778009725
1.2,2229.2770765550176,2.6245455281154086
1.2,2125.257693643098,2.5670704333674452
1.2,2075.612078365365,2.8721229526739696
1.2,1988.1627034265264,3.2121178654907685
1.2,2447.9642554651873,2.5418172635715077
1.2,2447.9642554651873,2.4537268895973816
1.2,2335.897919386757,2.4793472968079437
1.2,2226.9789864679124,2.626476725336033
1.2,2122.482908770968,2.569364991390973
1.2,2072.3249369415867,2.8751613294178453
1.2,1984.4418517404274,3.215985778949252
1.2,2446.6365260281927,2.5425912206021377
1.2,2446.6365260281927,2.4548318026193963
1.2,2334.0269168221807,2.480848901911713
1.2,2224.5834989415584,2.628495948854024
1.2,2119.5893838654424,2.5717657071533706
1.2,2068.8968428274925,2.8783465868741303
1.2,1980.5560513070607,3.220043718681787
1.2,2445.246992508784,2.5434021044167787
1.2,2445.246992508784,2.455981791916348
1.2,2332.082764946626,2.482419287387852
1.2,2222.0837939298776,2.6306130785423454
1.2,2116.564020812412,2.5742871085742154
1.2,2065.3086060973046,2.8816901086170983
1.2,1976.4935162709728,3.2242930890652888
1.2,2443.787947425822,2.5442545452641765
1.2,2443.787947425822,2.4571946327265946
1.2,2330.035863477756,2.4840721213091324
1.2,2219.4589099886985,2.6328380765171238
1.2,2113.3938084757583,2.5769252352175047
1.2,2061.567556479288,2.885187747099865
1.2,1972.2615202565785,3.2287529490701945
1.2,2442.282888744055,2.545134936561272
1.2,2442.282888744055,2.4584528414946702
1.2,2327.9161887385103,2.4857898239627465
1.2,2216.737570490558,2.6351524556757857
1.2,2110.106305403767,2.5796807900015755
1.2,2057.6744293654333,2.8888458370664396
1.2,1967.8547302621541,3.2334132445993204
1.2,2440.7085163686406,2.5460570351777294
1.2,2440.7085163686406,2.4597653992632247
1.2,2325.709059710241,2.4875771427265287
1.2,2213.9130144389483,2.6375614429217467
1.2,2106.695260428576,2.582554509422937
1.2,2053.629988183931,2.8926603138460685
1.2,1963.280470822109,3.238269763833382
1.2,2439.0727356177417,2.547016361184165
1.2,2439.0727356177417,2.4611280514653555
1.2,2323.422117990797,2.4894388623434343
1.2,2210.9785239935586,2.640075094811837
1.2,2103.1477512579663,2.5855471640567513
1.2,2049.4350240301465,2.8966376487808847
1.2,1958.5335066577777,3.2433419578317473
1.2,2437.3834378701454,2.5480084244946926
1.2,2437.3834378701454,2.4625498258211453
1.2,2321.0407411240353,2.491379807694519
1.2,2207.927427283266,2.642689213794878
1.2,2099.471104313569,2.588659559082878
1.2,2045.090355285631,2.900773861522643
1.2,1953.6212090387025,3.248478471422249
1.2,2435.625166341922,2.549042455182408
1.2,2435.625166341922,2.46402648761849
1.2,2318.5725938414707,2.4933958393185067
1.2,2204.7672007025085,2.645409176415361
1.2,2095.659214046209,2.5919019584922705
1.2,2040.583758107729,2.905086164449081
1.2,1948.5259501827452,3.25335523074671
1.2,2433.805825103042,2.5501139734452742
1.2,2433.805825103042,2.465553788855655
1.2,2316.025322111204,2.495482803322991
1.2,2201.50529966624,2.6482260130241158
1.2,2091.7261227340077,2.595261139514726
1.2,2035.935746499774,2.909349463913473
1.2,1943.4110843304445,3.258405369940938
1.2,2431.925535011779,2.5512230727962923
1.2,2431.925535011779,2.4671319146314388
1.2,2313.399156800324,2.4976365288401525
1.2,2198.149155605055,2.6511403249878693
1.2,2087.6724367046427,2.598737979288554
1.2,2031.147180894079,2.9134535260713075
1.2,1938.347592278607,3.2636463602350942
1.2,2429.9921826076625,2.552365260988852
1.2,2429.9921826076625,2.468765510718372
1.2,2310.6869491315424,2.499870934017768
1.2,2194.6780864845955,2.6541575618281206
1.2,2083.492107249358,2.6023428889506155
1.2,2026.2059554352036,2.9177018344246854
1.2,1933.1338509003356,3.2690639929272307
1.2,2427.9981236630683,2.553545219022561
1.2,2427.9981236630683,2.470450333304328
1.2,2307.896345484378,2.502181906627389
1.2,2191.0995859233562,2.657283241600753
1.2,2079.179150084606,2.6057279068715653
1.2,2021.3865388337747,2.9221051053659317
1.2,1927.7594501876004,3.274686663527336
1.2,2425.94349024458,2.5547630502707817
1.2,2425.94349024458,2.4721910543179044
1.2,2305.0202269352203,2.504565316316298
1.2,2187.421121449675,2.6605084097784477
1.2,2074.747592079206,2.6091387794062793
1.2,2016.5004886200657,2.926645619555279
1.2,1922.2487430434192,3.280489583131051
1.2,2423.828418281413,2.5560188615744885
1.2,2423.828418281413,2.47398790530741
1.2,2302.058876512334,2.5070261181473206
1.2,2183.636149499672,2.6638386251090638
1.2,2070.191473778521,2.6126689221913724
1.2,2011.468396858178,2.9313485062384284
1.2,1916.5740865115536,3.286496096454108
1.2,2421.6530475431236,2.5573127632659403
1.2,2421.6530475431236,2.4758411257971247
1.2,2299.012585147242,2.5095647552067395
1.2,2179.7451608796127,2.667059802659951
1.2,2065.677912989601,2.616306501541618
1.2,2006.309363637183,2.936196072027767
1.2,1910.759815229282,3.292697523736393
1.2,2419.4097893588655,2.558649480965587
1.2,2419.4097893588655,2.4777509633683783
1.2,2295.8816516041925,2.512181685949964
1.2,2175.7486589830355,2.670203198392243
1.2,2061.1795570619606,2.6200651785913047
1.2,2001.0063089566152,2.941213750528711
1.2,1904.7785468485824,3.299117644331583
1.2,2417.1142620216388,2.560019913459307
1.2,2417.1142620216388,2.4797176737436146
1.2,2292.666382407905,2.51487738441314
1.2,2171.6471596309734,2.6734364580855754
1.2,2056.572995625529,2.623933113402947
1.2,1995.5782930670937,2.946374217019676
1.2,1898.6660042872684,3.3057207630156498
1.2,2414.758878192243,2.5614287886758174
1.2,2414.758878192243,2.481737019772964
1.2,2289.374418961191,2.517647748676062
1.2,2167.4481371245174,2.676764558276351
1.2,2051.8527669470614,2.627915519877686
1.2,1990.020317897827,2.951688583162118
1.2,1892.4120368300792,3.3125198650178005
1.2,2412.3437927662653,2.5628762311665896
1.2,2412.3437927662653,2.4838092511166696
1.2,2286.0060550061153,2.520468151099987
1.2,2163.173639660241,2.6801838172349703
1.2,2047.0257611556467,2.6320090825432847
1.2,1984.3393852412853,2.957158417940557
1.2,1886.017992984716,3.3195336814943373
1.2,2409.8768700504397,2.5643577367158703
1.2,2409.8768700504397,2.4859346246008216
1.2,2282.56159052912,2.523056945799801
1.2,2159.06538300967,2.683694902314904
1.2,2042.0927006931443,2.6362191050319956
1.2,1978.530565935773,2.9627902302198015
1.2,1879.4795929988468,3.326753735151248
1.2,2407.350552588186,2.565878058532301
1.2,2407.350552588186,2.4881224528348116
1.2,2279.0267345977286,2.525724791831978
1.2,2154.8479715741137,2.6873116549534313
1.2,2037.035976309007,2.6405509793564037
1.2,1972.5890131833048,2.9685857567357665
1.2,1872.798286678572,3.3341825263256455
1.2,2404.7573143980835,2.5674419752112407
1.2,2404.7573143980835,2.490363991242691
1.2,2275.416436469683,2.528455754105854
1.2,2150.5478154947023,2.691021702946706
1.2,2031.874766810195,2.6450014921585927
1.2,1966.5217873292706,2.9745418706774482
1.2,1866.006064866703,3.3418282093576015
1.2,2402.112714918192,2.5690403442724223
1.2,2402.112714918192,2.4926640606780603
1.2,2271.7237373358976,2.5312584521455745
1.2,2146.1525129551183,2.694830188340511
1.2,2026.6037500482673,2.649571772169938
1.2,1960.3300076503044,2.9806653150012994
1.2,1859.2234875197782,3.349693543307915
1.2,2399.40155164317,2.5706826013732353
1.2,2399.40155164317,2.495022974451729
1.2,2267.9489939216473,2.534137467112315
1.2,2141.6561947634395,2.6987467479278164
1.2,2021.2116034983944,2.654276123750777
1.2,1953.9971806072763,2.986972906983235
1.2,1852.288301619938,3.3577982410663556
1.2,2396.6316928699307,2.572364249723535
1.2,2396.6316928699307,2.4974410547807646
1.2,2264.0925700950165,2.537085032792237
1.2,2137.0722936658453,2.7027545373901227
1.2,2015.7234789304812,2.6590939133288765
1.2,1947.5539157319645,2.993431918404995
1.2,1845.2400428502792,3.366094695474154
1.2,2393.81864111369,2.5740761047120544
