,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
10,"[[0], [1], [2, 1], [2, 3, 0], [2, 2, 2], [0, 0, 1], [1, 1, 1, 1], []]",0.3043836723059823,6,(((Constant**Constant)**Constant)+(Constant+Constant-Constant)),"[1, 1, 2, 3, 3, 3, 4, 0]",(((0.4927749392869639**0.05874594936824684)**0.9322610422793729)+(0.1576841747424489+0.8554984724979569-0.04686451672818437)),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],0.3123844964068142,"{'fitness 25': 0.27137116708262493, 'fitness 53': 0.32780298731853313, 'fitness 74': 0.3139768625167888, 'fitness 102': 0.3123844964068142}",False
11,"[[0], [2], [1], [2, 0], [1, 0, 1], [3, 0, 1, 2, 3], [0, 0, 1, 0, 1, 0], [1, 0, 0, 0]]",0.30476820535827615,7,((((x[1]/x[0])**Constant)+Constant-x[0]*(Constant/x[0]))**Constant),"[1, 1, 1, 2, 3, 5, 6, 4]",((((x[1]/x[0])**0.4927749392869639)+0.05874594936824684-x[0]*(0.9322610422793729/x[0]))**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],0.32920613389959064,"{'fitness 25': 0.25344387435672516, 'fitness 53': 0.3296319065257699, 'fitness 74': 0.3312288351923334, 'fitness 102': 0.32920613389959064}",False
12,"[[0], [0], [2, 3], [2, 3], [1, 2, 2], [3, 0, 0], [0, 0, 1, 1, 0, 0, 1], [1, 1, 0]]",0.3049771281892404,7,(((x[1]/x[1])**Constant)**Constant)+Constant,"[1, 1, 2, 1, 1, 2, 3, 2]",(((x[1]/x[1])**0.4927749392869639)**0.05874594936824684)+0.9322610422793729,[0.49277494 0.05874595 0.93226104],0.31251620865379764,"{'fitness 25': 0.27277135791618934, 'fitness 53': 0.3280868365522826, 'fitness 74': 0.31407319009924933, 'fitness 102': 0.31251620865379764}",False
13,"[[0], [0], [1, 2], [2, 2, 0], [2, 0, 1, 2], [0, 0, 0, 1, 3], [1, 1, 1, 1, 1, 1], [1, 0, 0]]",0.30772542728917757,6,((Constant**Constant)+(Constant+Constant**Constant))+((Constant-Constant)/Constant**Constant),"[1, 1, 2, 3, 4, 5, 6, 0]",((0.4927749392869639**0.05874594936824684)+(0.9322610422793729+0.1576841747424489**0.8554984724979569))+((0.04686451672818437-0.17878489558131672)/0.6575055093689879**0.30502334373943374),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849  0.65750551 0.30502334]",0.3134934846969687,"{'fitness 25': 0.27863774011155673, 'fitness 53': 0.32962652216229915, 'fitness 74': 0.3149120195936768, 'fitness 102': 0.3134934846969687}",False
14,"[[0], [1], [2, 2], [0, 2], [0, 0, 2], [2, 3, 0, 0], [1, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0]]",0.31827072381575233,7,((Constant*Constant/x[1]+Constant**Constant)+((Constant**Constant)**Constant)),"[1, 1, 2, 2, 3, 4, 5, 1]",((0.4927749392869639*0.05874594936824684/x[1]+0.9322610422793729**0.1576841747424489)+((0.8554984724979569**0.04686451672818437)**0.17878489558131672)),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849 ]",0.3195467978932211,"{'fitness 25': 0.2972618310877368, 'fitness 53': 0.33695638197678207, 'fitness 74': 0.3205939583827382, 'fitness 102': 0.3195467978932211}",False
15,"[[0], [1], [1, 3], [2, 3, 2], [1, 2], [2, 0, 3], [0, 0, 0, 0, 1], [0, 0, 0, 0]]",0.3185186229946291,7,((((x[0]*x[0])**Constant)+x[0])/x[0]),"[1, 1, 2, 2, 1, 3, 4, 4]",((((x[0]*x[0])**0.4927749392869639)+x[0])/x[0]),[0.49277494],0.31813707449485645,"{'fitness 25': 0.3006016958769009, 'fitness 53': 0.3358634556404583, 'fitness 74': 0.3190907174665281, 'fitness 102': 0.31813707449485645}",False
16,"[[0], [0], [2, 2], [2, 3], [1, 0, 2], [3, 0, 3, 3, 3], [0, 0, 1, 0], [0, 0, 0]]",0.31869007923289683,7,(((x[0]/x[0])**Constant)**Constant)+(Constant**Constant),"[1, 1, 2, 2, 1, 2, 3, 2]",(((x[0]/x[0])**0.4927749392869639)**0.05874594936824684)+(0.9322610422793729**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],0.31982775026631316,"{'fitness 25': 0.297935133897694, 'fitness 53': 0.3372723756492185, 'fitness 74': 0.3208627281517779, 'fitness 102': 0.31982775026631316}",False
17,"[[0], [0], [1, 2], [2, 2, 0], [0, 2, 0, 1], [0, 1, 0, 3, 0, 3], [1, 1, 1, 0, 0, 1, 1], [1, 1]]",0.32107349311861805,7,((Constant+Constant**Constant)-(Constant**Constant))+(x[1]/x[1]+(Constant/Constant)**Constant),"[1, 1, 2, 3, 4, 6, 7, 2]",((0.4927749392869639+0.05874594936824684**0.9322610422793729)-(0.1576841747424489**0.8554984724979569))+(x[1]/x[1]+(0.04686451672818437/0.17878489558131672)**0.6575055093689879),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849  0.65750551]",0.34523428030273284,"{'fitness 25': 0.26179232161760874, 'fitness 53': 0.35351835436417783, 'fitness 74': 0.34790980337406757, 'fitness 102': 0.34523428030273284}",False
18,"[[0], [1], [2, 2], [2, 2, 3, 3], [1, 1, 2, 0], [2, 0, 3, 0], [1, 1, 1, 1, 1, 1], [1]]",0.322781004542334,6,((((Constant*Constant)**Constant)**Constant)+(((Constant/Constant)**Constant)**Constant)),"[1, 1, 2, 2, 2, 3, 4, 0]",((((0.4927749392869639*0.05874594936824684)**0.9322610422793729)**0.1576841747424489)+(((0.8554984724979569/0.04686451672818437)**0.17878489558131672)**0.6575055093689879)),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849  0.65750551]",0.32264327979869073,"{'fitness 25': 0.30436862384068475, 'fitness 53': 0.3404075697139061, 'fitness 74': 0.3235668200724111, 'fitness 102': 0.32264327979869073}",False
19,"[[0], [0], [2, 2], [2, 2, 3], [1, 2, 2], [2, 0, 3], [1, 1, 0, 1, 0, 0, 1], [1, 0, 0, 0]]",0.32848691278869885,7,(((Constant*Constant)**Constant)**Constant)+((x[1]**Constant)**Constant),"[1, 1, 2, 2, 2, 2, 3, 1]",(((0.4927749392869639*0.05874594936824684)**0.9322610422793729)**0.1576841747424489)+((x[1]**0.8554984724979569)**0.04686451672818437),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],0.33422875536215174,"{'fitness 25': 0.30154513815256273, 'fitness 53': 0.3482889453211745, 'fitness 74': 0.3356266548923592, 'fitness 102': 0.33422875536215174}",False
20,"[[0], [1], [2, 2], [0, 2], [0, 0, 2], [2, 3, 0, 0], [1, 1, 0, 1, 0, 1, 1], [1, 0, 0, 0]]",0.3298553307195457,7,((Constant*Constant/x[1]+Constant**Constant)+((x[0]**Constant)**Constant)),"[1, 1, 2, 2, 3, 4, 5, 2]",((0.4927749392869639*0.05874594936824684/x[1]+0.9322610422793729**0.1576841747424489)+((x[0]**0.8554984724979569)**0.04686451672818437)),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],0.3318968765271956,"{'fitness 25': 0.3073848251209379, 'fitness 53': 0.3493631305499776, 'fitness 74': 0.33281803648772157, 'fitness 102': 0.3318968765271956}",False
21,"[[0], [0], [1, 3], [0, 3], [0, 1, 2, 0], [3, 1, 2, 2, 3, 0], [0, 1, 1, 1, 0, 0], [1, 0, 1]]",0.3338615715890922,7,(x[1]/Constant-(Constant*Constant)*x[0])/x[1],"[1, 1, 2, 2, 2, 5, 6, 3]",(x[1]/0.4927749392869639-(0.05874594936824684*0.9322610422793729)*x[0])/x[1],[0.49277494 0.05874595 0.93226104],0.33088406727925557,"{'fitness 25': 0.32074398110591995, 'fitness 53': 0.3492904755723463, 'fitness 74': 0.3315502580890101, 'fitness 102': 0.33088406727925557}",False
22,"[[0], [1], [2, 1], [2, 0, 3], [0, 2, 2, 2, 1, 0], [1, 0, 1, 3], [1, 1, 1, 1, 0, 0, 1], [1, 1, 0, 0, 1]]",0.33921378751665815,6,(((Constant-Constant**Constant)**Constant)+(Constant-Constant/x[1])),"[1, 1, 2, 3, 3, 4, 5, 1]",(((0.4927749392869639-0.05874594936824684**0.9322610422793729)**0.1576841747424489)+(0.8554984724979569-0.04686451672818437/x[1])),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],0.3664429752118515,"{'fitness 25': 0.2756534064321968, 'fitness 53': 0.37269188669188447, 'fitness 74': 0.36929606942589327, 'fitness 102': 0.3664429752118515}",False
23,"[[0], [0], [2, 1], [2, 3, 3], [0, 1, 2, 0], [3, 0, 2, 3, 3], [0, 0, 1, 1, 1, 0, 1], [1, 0, 0]]",0.3411998470251378,7,((x[1]/x[0]**Constant)**Constant)+(Constant*Constant),"[1, 1, 2, 3, 1, 3, 4, 2]",((x[1]/x[0]**0.4927749392869639)**0.05874594936824684)+(0.9322610422793729*0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],0.3763894592602916,"{'fitness 25': 0.2717172523553583, 'fitness 53': 0.37415411609422017, 'fitness 74': 0.3777281726258348, 'fitness 102': 0.3763894592602916}",False
24,"[[0], [0], [0, 3], [2, 1, 2], [1, 1, 1], [0, 0, 2, 3, 2, 2], [1, 0, 1, 1, 0, 1, 0], [1, 0, 0]]",0.3470414830843382,7,((Constant+x[1])**Constant)+((Constant*Constant)/(x[0]*Constant))*x[0],"[1, 1, 2, 2, 3, 6, 7, 3]",((0.4927749392869639+x[1])**0.05874594936824684)+((0.9322610422793729*0.1576841747424489)/(x[0]*0.8554984724979569))*x[0],[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],0.38008969513940455,"{'fitness 25': 0.280612454886664, 'fitness 53': 0.37964574958378683, 'fitness 74': 0.3808662447825637, 'fitness 102': 0.38008969513940455}",False
25,"[[0], [2], [0], [3, 1], [0, 1], [3, 1, 3, 2], [0, 0, 1, 0, 1], [1, 1, 0]]",0.3677278225394737,7,(x[1]/(x[1]-Constant/(x[0]*Constant))**Constant),"[1, 1, 1, 2, 2, 4, 5, 3]",(x[1]/(x[1]-0.4927749392869639/(x[0]*0.05874594936824684))**0.9322610422793729),[0.49277494 0.05874595 0.93226104],0.4050844235800481,"{'fitness 25': 0.2957521383574988, 'fitness 53': 0.4015080408863816, 'fitness 74': 0.4059232883745408, 'fitness 102': 0.4050844235800481}",False
26,"[[0], [0], [0, 2], [2, 2, 0], [2, 0, 1, 1, 1], [0, 0, 0, 1, 2, 2], [1, 1, 1, 0, 0, 1, 1], [0, 0]]",0.3680631111412583,7,(Constant**Constant)+(Constant+Constant**Constant)+((x[0]-x[0])*(Constant*Constant)**Constant),"[1, 1, 2, 3, 4, 6, 7, 2]",(0.4927749392869639**0.05874594936824684)+(0.9322610422793729+0.1576841747424489**0.8554984724979569)+((x[0]-x[0])*(0.04686451672818437*0.17878489558131672)**0.6575055093689879),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849  0.65750551]",0.3592301091924021,"{'fitness 25': 0.36624638508690427, 'fitness 53': 0.3786213350313292, 'fitness 74': 0.3593216133055415, 'fitness 102': 0.3592301091924021}",False
27,"[[0], [0], [2, 3], [1, 3, 3, 0], [2, 0, 2, 2], [3, 0, 3], [1, 1, 1, 1, 0, 0, 1], [1, 0, 0]]",0.3745556959992329,6,((Constant/Constant+Constant)**Constant)/Constant,"[1, 1, 2, 1, 2, 3, 4, 0]",((0.4927749392869639/0.05874594936824684+0.9322610422793729)**0.1576841747424489)/0.8554984724979569,[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],0.4049570828947206,"{'fitness 25': 0.3071730958707678, 'fitness 53': 0.40850631022979167, 'fitness 74': 0.4079876818971391, 'fitness 102': 0.4049570828947206}",False
28,"[[0], [2], [1], [1, 0], [2, 1, 0, 2], [0, 0, 0, 0, 1, 3, 1, 0], [0, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0]]",0.39521655956572815,7,(((x[1]+(x[1]+x[0]))+x[0]+Constant-x[0])**Constant),"[1, 1, 1, 2, 4, 5, 6, 5]",(((x[1]+(x[1]+x[0]))+x[0]+0.4927749392869639-x[0])**0.05874594936824684),[0.49277494 0.05874595],0.4362176624188493,"{'fitness 25': 0.31909271430739644, 'fitness 53': 0.43005552670250635, 'fitness 74': 0.43650143768728156, 'fitness 102': 0.4362176624188493}",False
29,"[[0], [1], [2, 0], [2, 3, 2], [1, 0], [0, 0, 3, 3, 3], [1, 1, 1, 0, 1], [0, 1, 1]]",0.4146159581105882,7,((((Constant+Constant)**Constant)**Constant)+Constant/(x[0]/Constant**Constant)),"[1, 1, 2, 3, 2, 4, 5, 1]",((((0.4927749392869639+0.05874594936824684)**0.9322610422793729)**0.1576841747424489)+0.8554984724979569/(x[0]/0.04686451672818437**0.17878489558131672)),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849 ]",0.44020856852278856,"{'fitness 25': 0.35342841487710197, 'fitness 53': 0.43449045619329046, 'fitness 74': 0.4559290032613723, 'fitness 102': 0.44020856852278856}",False
30,"[[0], [0], [2, 3], [2, 0, 3], [1, 2, 1], [3, 3, 0, 1], [1, 1, 1, 0, 0], [1, 1, 0]]",0.4162152898517602,6,(((Constant/Constant)**Constant)**Constant)/Constant,"[1, 1, 2, 1, 1, 2, 3, 0]",(((0.4927749392869639/0.05874594936824684)**0.9322610422793729)**0.1576841747424489)/0.8554984724979569,[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],0.44850664480891317,"{'fitness 25': 0.3471612948551628, 'fitness 53': 0.44984867150095886, 'fitness 74': 0.451635903199159, 'fitness 102': 0.44850664480891317}",False
31,"[[0], [2], [0, 3], [2, 3], [1], [3, 0, 0], [1, 0, 1, 1, 1, 1], [1, 0, 0]]",0.41644985876829094,7,(((Constant/x[1])**Constant)+Constant**Constant),"[1, 1, 1, 2, 1, 2, 3, 1]",(((0.4927749392869639/x[1])**0.05874594936824684)+0.9322610422793729**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],0.4443601761743136,"{'fitness 25': 0.35121704176217566, 'fitness 53': 0.4493799533535761, 'fitness 74': 0.448752581189121, 'fitness 102': 0.4443601761743136}",False
32,"[[0], [2], [0], [3, 1], [2, 0], [2, 1, 0], [1, 1, 1, 0], [1]]",0.42027248552195545,7,(Constant*(Constant-Constant+x[1])**Constant),"[1, 1, 1, 2, 2, 3, 4, 1]",(0.4927749392869639*(0.05874594936824684-0.9322610422793729+x[1])**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],0.4688425283157223,"{'fitness 25': 0.34117672142934025, 'fitness 53': 0.45292674337677546, 'fitness 74': 0.46671399175975065, 'fitness 102': 0.4688425283157223}",False
33,"[[0], [2], [1], [1, 3], [1, 2], [2, 3, 1], [0, 0, 1, 0], [1, 0, 0]]",0.4242677851948857,7,((((x[1]*x[0])/Constant)-x[0])**Constant),"[1, 1, 1, 2, 2, 3, 4, 3]",((((x[1]*x[0])/0.4927749392869639)-x[0])**0.05874594936824684),[0.49277494 0.05874595],0.46510590606014585,"{'fitness 25': 0.3490187560531277, 'fitness 53': 0.45991889974026673, 'fitness 74': 0.46386569979126263, 'fitness 102': 0.46510590606014585}",False
34,"[[0], [0], [2, 2], [1, 2], [2, 0, 2, 2], [2, 3, 0, 0], [0, 1, 0, 1], [0, 1, 0]]",0.42580896381470484,7,((x[0]*Constant/x[1])**Constant)+((Constant**Constant)**Constant),"[1, 1, 2, 2, 3, 3, 4, 2]",((x[0]*0.4927749392869639/x[1])**0.05874594936824684)+((0.9322610422793729**0.1576841747424489)**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],0.45395638321627707,"{'fitness 25': 0.36069136336511287, 'fitness 53': 0.45914366840671755, 'fitness 74': 0.45759185967228416, 'fitness 102': 0.45395638321627707}",False
35,"[[0], [2], [2], [1, 0], [2, 0, 0, 1], [3, 2, 2, 0, 2], [0, 0, 1, 0, 1, 0], [1, 0, 0, 0]]",0.48956213539764565,7,(((x[1]/x[0]*Constant)**Constant)**Constant),"[1, 1, 1, 1, 2, 2, 3, 2]",(((x[1]/x[0]*0.4927749392869639)**0.05874594936824684)**0.9322610422793729),[0.49277494 0.05874595 0.93226104],0.533354387972546,"{'fitness 25': 0.4111287083223513, 'fitness 53': 0.522350434380844, 'fitness 74': 0.5352072634897415, 'fitness 102': 0.533354387972546}",False
36,"[[0], [2], [0, 2], [3, 3, 1], [1, 1, 0, 1], [0, 0, 3, 3, 2, 0], [1, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0]]",0.5109669498722701,6,(Constant+x[0]**Constant),"[1, 1, 1, 2, 0, 1, 2, 1]",(0.4927749392869639+x[0]**0.05874594936824684),[0.49277494 0.05874595],0.5451669778478047,"{'fitness 25': 0.44162773566788505, 'fitness 53': 0.5440828990974813, 'fitness 74': 0.5471902148514439, 'fitness 102': 0.5451669778478047}",False
37,"[[0], [2], [1], [0, 2, 1], [0, 2, 1, 0], [3, 3, 2, 3, 0, 3], [0, 0, 1, 0, 1, 0, 1, 1], [0, 1, 1]]",0.512986609402255,7,((x[0]/x[1]/Constant*((x[1]/Constant)**Constant))**Constant),"[1, 1, 1, 2, 3, 4, 5, 3]",((x[0]/x[1]/0.4927749392869639*((x[1]/0.05874594936824684)**0.9322610422793729))**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],0.5449474405032768,"{'fitness 25': 0.4467052119485673, 'fitness 53': 0.5482858619596741, 'fitness 74': 0.5439687542985235, 'fitness 102': 0.5449474405032768}",False
38,"[[0], [1], [2, 0], [2, 3, 1], [0, 1, 0], [0, 0, 2, 3, 2, 3], [1, 0, 0, 1, 0, 1, 0], [0, 0, 0, 1]]",0.5413824504751268,7,(((Constant+x[0]**Constant)**Constant)+x[0]*((Constant/x[0])*Constant/x[1])),"[1, 1, 2, 3, 3, 6, 7, 4]",(((0.4927749392869639+x[0]**0.05874594936824684)**0.9322610422793729)+x[0]*((0.1576841747424489/x[0])*0.8554984724979569/x[1])),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],0.5759025806406665,"{'fitness 25': 0.472182421743163, 'fitness 53': 0.5739267934733596, 'fitness 74': 0.5780381362088578, 'fitness 102': 0.5759025806406665}",False
39,"[[0], [2], [1], [2, 0], [1, 0, 1], [3, 0, 1, 2, 3], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 1]]",0.5591263881872989,7,((((x[0]/x[0])**Constant)+x[0]-x[1]*(Constant/x[1]))**Constant),"[1, 1, 1, 2, 3, 5, 6, 5]",((((x[0]/x[0])**0.4927749392869639)+x[0]-x[1]*(0.05874594936824684/x[1]))**0.9322610422793729),[0.49277494 0.05874595 0.93226104],0.5780611888358179,"{'fitness 25': 0.5123101073017413, 'fitness 53': 0.5918480419512189, 'fitness 74': 0.5732210153089367, 'fitness 102': 0.5780611888358179}",False
40,"[[0], [0], [2, 2], [2, 2, 2], [1, 2, 0], [2, 2, 0, 0], [1, 0, 0, 1, 1, 1], [1, 0, 0]]",0.5641212145476661,7,(((Constant*x[1])**Constant)**Constant)*((x[0]**Constant)**Constant),"[1, 1, 2, 2, 2, 2, 3, 2]",(((0.4927749392869639*x[1])**0.05874594936824684)**0.9322610422793729)*((x[0]**0.1576841747424489)**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],0.6085198104768125,"{'fitness 25': 0.4869667400251343, 'fitness 53': 0.6000378530795845, 'fitness 74': 0.6053590505382794, 'fitness 102': 0.6085198104768125}",False
41,"[[0], [2], [2], [1], [2, 1], [2, 2], [1, 0, 0], [1, 1]]",0.5750712615336645,7,(((Constant*(x[1]*x[1]))**Constant)**Constant),"[1, 1, 1, 1, 2, 2, 3, 2]",(((0.4927749392869639*(x[1]*x[1]))**0.05874594936824684)**0.9322610422793729),[0.49277494 0.05874595 0.93226104],0.5491177058816099,"{'fitness 25': 0.595162296741704, 'fitness 53': 0.5745086167309738, 'fitness 74': 0.555542871128316, 'fitness 102': 0.5491177058816099}",False
42,"[[0], [0], [0, 3], [2, 3], [2, 2, 2, 1, 1], [2, 0, 3, 0], [1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1], [0, 1]]",0.5753181083185278,6,(Constant**Constant)*x[0]+Constant,"[1, 1, 2, 2, 1, 2, 3, 1]",(0.4927749392869639**0.05874594936824684)*x[0]+0.9322610422793729,[0.49277494 0.05874595 0.93226104],0.5919523634777346,"{'fitness 25': 0.5317649131242949, 'fitness 53': 0.6069052824480713, 'fitness 74': 0.5872841293832175, 'fitness 102': 0.5919523634777346}",False
