,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
90,"[[0], [0], [2, 3], [2], [0], [0, 2], [1, 0, 1], [1]]",1.6028764171344372,7,((Constant+x[1]**Constant)**Constant)*Constant,"[1, 1, 2, 1, 1, 2, 3, 1]",((0.4927749392869639+x[1]**0.05874594936824684)**0.9322610422793729)*0.1576841747424489,[0.49277494 0.05874595 0.93226104 0.15768417],1.6383805507138522,"{'fitness 25': 1.5407152878944161, 'fitness 53': 1.6270640233079199, 'fitness 74': 1.6408499402009753, 'fitness 102': 1.6383805507138522}",False
91,"[[0], [1], [2, 2], [2, 2], [1, 0], [3, 1, 3], [0, 0, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0]]",1.6148639557996518,7,((((x[1]/x[0])**Constant)**Constant)-((Constant/x[0]**Constant)**Constant)),"[1, 1, 2, 2, 2, 3, 4, 3]",((((x[1]/x[0])**0.4927749392869639)**0.05874594936824684)-((0.9322610422793729/x[0]**0.1576841747424489)**0.8554984724979569)),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1.654495629094908,"{'fitness 25': 1.5499726082450276, 'fitness 53': 1.6406326231646822, 'fitness 74': 1.653986635989246, 'fitness 102': 1.654495629094908}",False
92,"[[0], [2], [0], [3, 1], [2, 1], [3, 2, 0], [1, 1, 1, 0], [1]]",1.6936724663979887,7,(Constant/(Constant*(Constant+x[1]))**Constant),"[1, 1, 1, 2, 2, 3, 4, 1]",(0.4927749392869639/(0.05874594936824684*(0.9322610422793729+x[1]))**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],1.723047068822115,"{'fitness 25': 1.6367842541009134, 'fitness 53': 1.7166880887430602, 'fitness 74': 1.7275450563499928, 'fitness 102': 1.723047068822115}",False
93,"[[0], [1], [1, 2], [1, 3, 3], [1, 0], [2, 3, 1, 3, 0], [0, 1, 1, 1, 0, 1], [0, 1]]",1.7057670115154926,7,((((x[0]*Constant)/Constant-Constant)/x[1])+(Constant**Constant)),"[1, 1, 2, 3, 2, 5, 6, 2]",((((x[0]*0.4927749392869639)/0.05874594936824684-0.9322610422793729)/x[1])+(0.1576841747424489**0.8554984724979569)),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1.7393011296846486,"{'fitness 25': 1.6455342946133202, 'fitness 53': 1.729414362577226, 'fitness 74': 1.742352377355932, 'fitness 102': 1.7393011296846486}",False
94,"[[0], [2], [1], [2, 3], [0, 2, 0, 0, 2, 0], [2, 0, 3], [0, 1, 1, 1], [1]]",1.70766895632723,7,(((x[1]*Constant**Constant)+Constant)**Constant),"[1, 1, 1, 2, 1, 2, 3, 1]",(((x[1]*0.4927749392869639**0.05874594936824684)+0.9322610422793729)**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],1.6312521813463896,"{'fitness 25': 1.78278883822971, 'fitness 53': 1.6887079965767533, 'fitness 74': 1.6515100341752267, 'fitness 102': 1.6312521813463896}",False
95,"[[0], [2], [1], [1, 3], [0, 1], [1, 2, 2, 0], [0, 0, 1, 1, 1], [1, 1, 0]]",1.7142637961906555,7,(((x[1]-x[1]*(Constant*Constant))+Constant)**Constant),"[1, 1, 1, 2, 2, 4, 5, 2]",(((x[1]-x[1]*(0.4927749392869639*0.05874594936824684))+0.9322610422793729)**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],1.6376875614080435,"{'fitness 25': 1.7895389650594913, 'fitness 53': 1.695258722471763, 'fitness 74': 1.657993701040712, 'fitness 102': 1.6376875614080435}",False
96,"[[0], [0], [0, 0], [1, 2, 0, 3], [1, 2, 2, 0, 1], [1, 0, 1, 3, 1, 1, 2, 1], [1, 1, 1, 1, 0, 1, 0, 1, 0], [1, 0, 0]]",1.7189630541500998,7,((Constant-Constant)+Constant)-(Constant**Constant)/x[1]-Constant-(x[0]*Constant)-x[0],"[1, 1, 2, 4, 5, 8, 9, 3]",((0.4927749392869639-0.05874594936824684)+0.9322610422793729)-(0.1576841747424489**0.8554984724979569)/x[1]-0.04686451672818437-(x[0]*0.17878489558131672)-x[0],"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849 ]",1.7424995030792645,"{'fitness 25': 1.6625940252448232, 'fitness 53': 1.7329704036265872, 'fitness 74': 1.7613247335788884, 'fitness 102': 1.7424995030792645}",False
97,"[[0], [2], [1], [1, 3], [1, 2, 2, 2], [0, 1, 0, 2, 3, 0], [1, 0, 1, 1, 0], [1, 0]]",1.7302795491449257,7,((((Constant+x[1])-Constant)+Constant)**Constant),"[1, 1, 1, 2, 2, 3, 4, 1]",((((0.4927749392869639+x[1])-0.05874594936824684)+0.9322610422793729)**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],1.6533244945631842,"{'fitness 25': 1.8059250111616794, 'fitness 53': 1.7111690189406739, 'fitness 74': 1.673744617332424, 'fitness 102': 1.6533244945631842}",False
98,"[[0], [1], [2, 1], [2, 3, 2], [1, 2], [3, 2, 3, 3, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 1]]",1.7956612990595342,7,((((Constant/x[1])**Constant)**Constant)*(Constant/(x[0]**Constant))),"[1, 1, 2, 3, 2, 3, 4, 2]",((((0.4927749392869639/x[1])**0.05874594936824684)**0.9322610422793729)*(0.1576841747424489/(x[0]**0.8554984724979569))),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1.82703725261081,"{'fitness 25': 1.736656701939266, 'fitness 53': 1.8175652183736835, 'fitness 74': 1.8327619768656527, 'fitness 102': 1.82703725261081}",False
99,"[[0], [2], [0, 2], [1, 3], [1, 0, 1, 1, 2], [3, 0, 0, 1, 3], [1, 0, 0, 1, 0, 0, 0, 1, 1], [1, 0, 0, 0]]",1.854652682112813,7,(((Constant/x[1])+x[0]+Constant)-x[0]**Constant),"[1, 1, 1, 2, 2, 4, 5, 3]",(((0.4927749392869639/x[1])+x[0]+0.05874594936824684)-x[0]**0.9322610422793729),[0.49277494 0.05874595 0.93226104],1.88877558339303,"{'fitness 25': 1.7945963824642717, 'fitness 53': 1.878346291545559, 'fitness 74': 1.8910153723286083, 'fitness 102': 1.88877558339303}",False
100,"[[0], [0], [3, 2], [3], [], [2], [1, 1], []]",1.876822791754451,5,Constant*(Constant**Constant),"[1, 1, 2, 1, 0, 1, 2, 0]",0.4927749392869639*(0.05874594936824684**0.9322610422793729),[0.49277494 0.05874595 0.93226104],1.9105051146262826,"{'fitness 25': 1.8169122517572633, 'fitness 53': 1.9000635203166936, 'fitness 74': 1.9134926031893968, 'fitness 102': 1.9105051146262826}",False
101,"[[0], [1], [1, 2], [1, 1, 3], [2, 1, 2, 2], [1, 1, 3, 2, 2], [0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 1]]",1.89330871225296,7,(((x[0]-(x[0]-x[0]))/(x[1]*x[0]))*(x[1]**Constant)),"[1, 1, 2, 3, 4, 5, 6, 6]",(((x[0]-(x[0]-x[0]))/(x[1]*x[0]))*(x[1]**0.4927749392869639)),[0.49277494],1.9257161569544423,"{'fitness 25': 1.834471241977873, 'fitness 53': 1.9163455704696313, 'fitness 74': 1.929109324311375, 'fitness 102': 1.9257161569544423}",False
102,"[[0], [1], [2, 2], [3, 3], [], [1], [1, 0], [0]]",1.901604015630397,6,((Constant**Constant)-(x[0]**Constant)),"[1, 1, 2, 2, 0, 1, 2, 1]",((0.4927749392869639**0.05874594936824684)-(x[0]**0.9322610422793729)),[0.49277494 0.05874595 0.93226104],1.9270296296525657,"{'fitness 25': 1.8442489161939906, 'fitness 53': 1.917432226188798, 'fitness 74': 1.9431309045084022, 'fitness 102': 1.9270296296525657}",False
103,"[[0], [0], [1, 3], [1, 3], [0, 1, 2, 2], [3, 0, 1, 3, 2, 3], [1, 1, 1, 0, 0, 0], [0, 1, 0]]",1.9084934579173136,7,((Constant/Constant+(Constant-x[0]))/x[1])*x[0],"[1, 1, 2, 2, 2, 5, 6, 3]",((0.4927749392869639/0.05874594936824684+(0.9322610422793729-x[0]))/x[1])*x[0],[0.49277494 0.05874595 0.93226104],1.9418208299919542,"{'fitness 25': 1.8489533395540243, 'fitness 53': 1.9316555943417502, 'fitness 74': 1.9448714398561664, 'fitness 102': 1.9418208299919542}",False
104,"[[0], [0], [2, 3], [1, 3], [1, 1, 2], [2, 0, 1, 3], [1, 1, 1, 1, 0], [1]]",1.9111288496547088,6,(((Constant*Constant)+(Constant-Constant))**Constant)/x[1],"[1, 1, 2, 1, 2, 4, 5, 1]",(((0.4927749392869639*0.05874594936824684)+(0.9322610422793729-0.1576841747424489))**0.8554984724979569)/x[1],[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1.9447382493041945,"{'fitness 25': 1.8513585191925948, 'fitness 53': 1.9342909101686767, 'fitness 74': 1.9477371196028548, 'fitness 102': 1.9447382493041945}",False
105,"[[0], [0], [1, 0], [2, 2, 2, 1], [2, 0, 2, 1, 0], [3, 0, 2, 3, 1, 0, 2], [0, 0, 1, 1, 0, 0, 0, 1], [0, 0, 1, 0, 1]]",1.9113793798293608,7,((x[0]**Constant)/(x[0]+Constant**Constant))*(Constant**Constant)/((x[1]-x[0])+x[1]*Constant),"[1, 1, 2, 4, 5, 7, 8, 5]",((x[0]**0.4927749392869639)/(x[0]+0.05874594936824684**0.9322610422793729))*(0.1576841747424489**0.8554984724979569)/((x[1]-x[0])+x[1]*0.04686451672818437),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],1.9450247902494606,"{'fitness 25': 1.851580354468194, 'fitness 53': 1.9345443000127354, 'fitness 74': 1.9480134850071533, 'fitness 102': 1.9450247902494606}",False
106,"[[0], [1], [3, 3], [], [], [1], [0, 0], [0, 0]]",1.9114590768743485,5,(x[0]-x[0]),"[1, 1, 2, 0, 0, 1, 2, 2]",(x[0]-x[0]),[],1.9451182201375357,"{'fitness 25': 1.8516493651202375, 'fitness 53': 1.9346256557865575, 'fitness 74': 1.94810220971625, 'fitness 102': 1.9451182201375357}",False
107,"[[0], [0], [2, 0], [1, 3, 2], [2, 0, 1], [2, 3, 3, 2, 1, 0], [0, 1, 1, 1, 0, 0, 1], [0, 0, 0]]",1.9114590768743485,7,((x[0]*Constant/Constant)**Constant)/Constant*((x[0]-x[0])**Constant),"[1, 1, 2, 3, 3, 5, 6, 3]",((x[0]*0.4927749392869639/0.05874594936824684)**0.9322610422793729)/0.1576841747424489*((x[0]-x[0])**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1.9451182201375357,"{'fitness 25': 1.8516493651202375, 'fitness 53': 1.9346256557865575, 'fitness 74': 1.94810220971625, 'fitness 102': 1.9451182201375357}",False
108,"[[0], [1], [3, 3], [], [], [1], [0, 0], [1, 1]]",1.9114590768743485,5,(x[1]-x[1]),"[1, 1, 2, 0, 0, 1, 2, 2]",(x[1]-x[1]),[],1.9451182201375357,"{'fitness 25': 1.8516493651202375, 'fitness 53': 1.9346256557865575, 'fitness 74': 1.94810220971625, 'fitness 102': 1.9451182201375357}",False
109,"[[0], [1], [2, 1], [0, 2, 0], [2, 1, 2, 2, 1], [3, 2, 3, 1, 0, 1], [1, 0, 0, 1, 0, 1, 0], [0, 0, 0, 1]]",1.9116597903562227,7,((Constant/(x[0]*x[0])**Constant)/((Constant**Constant)-x[0]+(Constant-x[1]))),"[1, 1, 2, 3, 5, 6, 7, 4]",((0.4927749392869639/(x[0]*x[0])**0.05874594936824684)/((0.9322610422793729**0.1576841747424489)-x[0]+(0.8554984724979569-x[1]))),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1.9453503971642212,"{'fitness 25': 1.8518252973671379, 'fitness 53': 1.9348295097990014, 'fitness 74': 1.9483245639025295, 'fitness 102': 1.9453503971642212}",False
110,"[[0], [2], [2], [0, 2], [0, 0, 1], [0, 0, 0], [1, 0, 0, 0], [0, 0, 1, 0]]",1.952848851595738,7,((Constant+x[0]+x[0]+x[1]**Constant)**Constant),"[1, 1, 1, 1, 2, 3, 4, 3]",((0.4927749392869639+x[0]+x[0]+x[1]**0.05874594936824684)**0.9322610422793729),[0.49277494 0.05874595 0.93226104],1.9128452014359414,"{'fitness 25': 1.9834720086270925, 'fitness 53': 1.9429573241166365, 'fitness 74': 1.9321172220434844, 'fitness 102': 1.9128452014359414}",False
111,"[[0], [2], [1, 3], [1, 3], [0, 2, 0, 0, 2, 0], [3, 1, 2, 2, 3, 0], [0, 1, 1, 1, 0, 0], [1, 0, 1]]",2.096860498174576,7,(((x[1]/Constant-Constant)*Constant)**Constant),"[1, 1, 1, 2, 2, 3, 4, 1]",(((x[1]/0.4927749392869639-0.05874594936824684)*0.9322610422793729)**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],2.0116147782742884,"{'fitness 25': 2.180297445194288, 'fitness 53': 2.075618727475052, 'fitness 74': 2.0346653218543875, 'fitness 102': 2.0116147782742884}",False
112,"[[0], [2], [1], [1, 0], [0, 2, 0, 1], [2, 0, 0, 1, 1, 0], [0, 0, 0, 0, 1, 1, 1], [0, 0, 1, 1]]",2.1307433443763073,7,(((x[0]*x[0]+x[1])+x[1]-Constant-(Constant+Constant))**Constant),"[1, 1, 1, 2, 4, 6, 7, 4]",(((x[0]*x[0]+x[1])+x[1]-0.4927749392869639-(0.05874594936824684+0.9322610422793729))**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],2.0447692183277817,"{'fitness 25': 2.214840416965104, 'fitness 53': 2.1093277981682945, 'fitness 74': 2.068061817995523, 'fitness 102': 2.0447692183277817}",False
113,"[[0], [1], [3, 1], [3, 2], [2], [2, 1], [1, 0, 0], [0, 1]]",2.239909327919941,7,(Constant*(x[0]-(x[1]**Constant))),"[1, 1, 2, 2, 1, 2, 3, 2]",(0.4927749392869639*(x[0]-(x[1]**0.05874594936824684))),[0.49277494 0.05874595],2.2719721027463886,"{'fitness 25': 2.185072627673638, 'fitness 53': 2.2652312559603587, 'fitness 74': 2.2694241001258266, 'fitness 102': 2.2719721027463886}",False
114,"[[0], [1], [2, 1], [1, 3, 2], [0, 1, 2], [2, 1, 2, 1, 2], [1, 0, 0, 1, 0, 0], [0, 0, 0, 0]]",2.421575916617625,7,(((Constant*x[0]-(x[0]*Constant))**Constant)-(x[0]*(x[0]**Constant))),"[1, 1, 2, 3, 3, 5, 6, 4]",(((0.4927749392869639*x[0]-(x[0]*0.05874594936824684))**0.9322610422793729)-(x[0]*(x[0]**0.1576841747424489))),[0.49277494 0.05874595 0.93226104 0.15768417],2.4491097637655375,"{'fitness 25': 2.3638339046321324, 'fitness 53': 2.4391916414674673, 'fitness 74': 2.461702203753276, 'fitness 102': 2.4491097637655375}",False
115,"[[0], [0], [1, 0], [1, 3, 1, 3], [0, 0, 2, 2], [3, 2, 1, 2, 1, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0], [1, 1, 0, 0, 0]]",2.456590334817348,7,((x[1]/x[1]*Constant-Constant)*Constant)-(x[0]+x[0])+x[0],"[1, 1, 2, 4, 4, 7, 8, 5]",((x[1]/x[1]*0.4927749392869639-0.05874594936824684)*0.9322610422793729)-(x[0]+x[0])+x[0],[0.49277494 0.05874595 0.93226104],2.481433273598894,"{'fitness 25': 2.3994230834133115, 'fitness 53': 2.4720215877036775, 'fitness 74': 2.4983263333350547, 'fitness 102': 2.481433273598894}",False
116,"[[0], [2], [0], [0, 3], [0, 0, 0, 0, 2, 0], [0, 1, 1, 1], [0, 1, 1, 1, 0], [0, 0, 0]]",2.4623921117351286,7,(x[0]+Constant-Constant-Constant-x[0]**Constant),"[1, 1, 1, 2, 2, 4, 5, 2]",(x[0]+0.4927749392869639-0.05874594936824684-0.9322610422793729-x[0]**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],2.5027441178653116,"{'fitness 25': 2.4034279270909025, 'fitness 53': 2.490237680157704, 'fitness 74': 2.49351072795678, 'fitness 102': 2.5027441178653116}",False
117,"[[0], [0], [2, 2], [1, 2, 2], [2, 1, 0], [3, 0, 1, 3, 2, 3], [0, 0, 0, 1, 0], [0, 1, 0, 0]]",2.539382143319351,7,((x[0]/(x[1]+x[0]))**Constant)-((Constant/x[0]**Constant)**Constant),"[1, 1, 2, 2, 3, 4, 5, 4]",((x[0]/(x[1]+x[0]))**0.4927749392869639)-((0.05874594936824684/x[0]**0.9322610422793729)**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],2.5728227342243537,"{'fitness 25': 2.48172396992998, 'fitness 53': 2.562449521583548, 'fitness 74': 2.5739729384445247, 'fitness 102': 2.5728227342243537}",False
118,"[[0], [0], [2, 2], [2, 0], [2, 2, 2], [2, 0], [0, 1, 0], [0, 1]]",2.629070108024962,7,((x[0]**Constant)**Constant)*(Constant+x[1]**Constant),"[1, 1, 2, 2, 3, 2, 3, 2]",((x[0]**0.4927749392869639)**0.05874594936824684)*(0.9322610422793729+x[1]**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],2.546045744789041,"{'fitness 25': 2.711222545373213, 'fitness 53': 2.6070738825461066, 'fitness 74': 2.5689138961555664, 'fitness 102': 2.546045744789041}",False
119,"[[0], [2], [0], [2, 0], [0, 2, 2], [2, 2, 1, 2, 3], [0, 0, 1, 1], [0, 0, 0]]",2.8370038220020835,7,((x[0]*x[0]**Constant)*Constant-Constant**Constant),"[1, 1, 1, 2, 3, 3, 4, 2]",((x[0]*x[0]**0.4927749392869639)*0.05874594936824684-0.9322610422793729**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],2.8708926552905623,"{'fitness 25': 2.779015604215333, 'fitness 53': 2.8593454833541028, 'fitness 74': 2.872650378436815, 'fitness 102': 2.8708926552905623}",False
120,"[[0], [1], [1, 3], [1, 1], [1, 2, 1, 0], [3, 0, 3, 3, 3, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 1, 0]]",2.861405431898682,7,((((x[1]/x[1])+x[0])/((x[0]/x[0])/x[0]-x[1]))-x[0]),"[1, 1, 2, 2, 4, 7, 8, 8]",((((x[1]/x[1])+x[0])/((x[0]/x[0])/x[0]-x[1]))-x[0]),[],2.8862686686902332,"{'fitness 25': 2.804169006029284, 'fitness 53': 2.8768411610511087, 'fitness 74': 2.9032061286156536, 'fitness 102': 2.8862686686902332}",False
121,"[[0], [0], [2, 1], [3, 2, 1], [0, 1, 1], [3, 0, 3, 0, 1, 0], [1, 0, 0, 1, 0, 1, 0], [1, 0, 0, 1]]",2.8624212897130605,7,(Constant**Constant)/((x[1]+x[0]**Constant)/((Constant+x[0])-(Constant+x[1]))),"[1, 1, 2, 3, 3, 6, 7, 4]",(0.4927749392869639**0.05874594936824684)/((x[1]+x[0]**0.9322610422793729)/((0.1576841747424489+x[0])-(0.8554984724979569+x[1]))),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],2.8955879891391203,"{'fitness 25': 2.8045262581784436, 'fitness 53': 2.884229982219467, 'fitness 74': 2.8985076287412714, 'fitness 102': 2.8955879891391203}",False
122,"[[0], [0], [0, 1], [3, 3, 0, 2], [1, 1, 1], [3, 1, 2, 3, 3, 2, 3], [1, 1, 1, 0, 1, 1, 1, 0], [0, 0]]",3.7043782677998087,7,Constant/Constant-((Constant*x[0])/(Constant/Constant)*((Constant/x[0])**Constant)),"[1, 1, 2, 4, 3, 7, 8, 2]",0.4927749392869639/0.05874594936824684-((0.9322610422793729*x[0])/(0.1576841747424489/0.8554984724979569)*((0.04686451672818437/x[0])**0.17878489558131672)),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849 ]",3.6924879156800086,"{'fitness 25': 3.77056134339147, 'fitness 53': 3.6923392518096145, 'fitness 74': 3.6502342081983414, 'fitness 102': 3.6924879156800086}",False
123,"[[0], [0], [2, 0], [2, 2, 0], [0, 0, 2, 1], [1, 1, 0, 3, 0, 3, 2], [1, 1, 1, 0, 0, 1, 1, 1], [1, 0, 1]]",3.718642287333266,7,((Constant-Constant**Constant)**Constant)-(Constant+x[1]**Constant)/x[0]+(Constant/Constant),"[1, 1, 2, 3, 4, 6, 7, 2]",((0.4927749392869639-0.05874594936824684**0.9322610422793729)**0.1576841747424489)-(0.8554984724979569+x[1]**0.04686451672818437)/x[0]+(0.17878489558131672/0.6575055093689879),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849  0.65750551]",3.776777505271274,"{'fitness 25': 3.676933472259241, 'fitness 53': 3.7788634890466666, 'fitness 74': 3.700129900693892, 'fitness 102': 3.776777505271274}",False
124,"[[0], [2], [1], [2, 0], [2, 0, 2], [3, 3, 3], [1, 0, 1, 1, 0], [0, 0, 0, 0]]",4.136573620595732,7,(((Constant**Constant)/x[0]/Constant/Constant)**Constant),"[1, 1, 1, 2, 3, 3, 4, 1]",(((0.4927749392869639**0.05874594936824684)/x[0]/0.9322610422793729/0.1576841747424489)**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],4.171846553984719,"{'fitness 25': 4.2185282988639585, 'fitness 53': 4.171768863119207, 'fitness 74': 4.01942369980403, 'fitness 102': 4.171846553984719}",False
125,"[[0], [2], [1], [3, 1], [2, 0, 0, 1], [3, 2, 2, 0, 2], [0, 1, 1, 1, 1, 0], [1, 0, 0, 0]]",4.425571286949151,6,((x[1]/(Constant*Constant*Constant))**Constant),"[1, 1, 1, 2, 2, 3, 4, 1]",((x[1]/(0.4927749392869639*0.05874594936824684*0.9322610422793729))**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],4.296502128301254,"{'fitness 25': 4.545487172797118, 'fitness 53': 4.395828378328118, 'fitness 74': 4.33539830972222, 'fitness 102': 4.296502128301254}",False
126,"[[0], [0], [1, 1], [3, 0, 2, 3], [0, 1, 2], [3, 2, 3, 1, 2, 0], [0, 0, 1, 1, 1, 0, 0], [0, 0, 1, 0]]",4.432221380625553,7,(x[0]/x[0]*Constant/(Constant-Constant))*((x[1]**Constant)+x[0]),"[1, 1, 2, 4, 3, 6, 7, 4]",(x[0]/x[0]*0.4927749392869639/(0.05874594936824684-0.9322610422793729))*((x[1]**0.1576841747424489)+x[0]),[0.49277494 0.05874595 0.93226104 0.15768417],4.425716969940297,"{'fitness 25': 4.401896683924959, 'fitness 53': 4.444823102358014, 'fitness 74': 4.4499443555936855, 'fitness 102': 4.425716969940297}",False
127,"[[0], [0], [0, 1], [1, 3, 2, 2], [2, 1, 0, 0], [3, 3, 2, 3, 1, 0, 2], [1, 1, 1, 1, 1, 0, 1, 1], [1]]",4.720880442381383,7,(Constant/(Constant/Constant))*Constant/((Constant-x[1]**Constant)+(Constant*Constant**Constant)),"[1, 1, 2, 4, 4, 7, 8, 1]",(0.4927749392869639/(0.05874594936824684/0.9322610422793729))*0.1576841747424489/((0.8554984724979569-x[1]**0.04686451672818437)+(0.17878489558131672*0.6575055093689879**0.30502334373943374)),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849  0.65750551 0.30502334]",4.808790099559039,"{'fitness 25': 4.620923775192441, 'fitness 53': 4.748878191292337, 'fitness 74': 4.792839360659371, 'fitness 102': 4.808790099559039}",False
128,"[[0], [0], [2, 2], [0, 1], [2, 2, 1, 2], [3, 0, 1, 3], [1, 1, 0, 0, 0, 0], [1, 1, 0]]",5.043933515038391,7,(Constant/Constant**Constant)+(((x[1]-x[1])/x[0])**Constant),"[1, 1, 2, 2, 4, 4, 5, 3]",(0.4927749392869639/0.05874594936824684**0.9322610422793729)+(((x[1]-x[1])/x[0])**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],5.012659669658407,"{'fitness 25': 5.095093732871991, 'fitness 53': 5.026692084255209, 'fitness 74': 5.010014727987971, 'fitness 102': 5.012659669658407}",False
129,"[[0], [1], [1, 2], [0, 3, 2], [1, 2, 0, 1, 0], [3, 1, 2, 2, 3, 0], [1, 1, 1, 1, 1, 0], [0, 1]]",6.139086849546049,7,(((Constant/Constant)-Constant*Constant)*((Constant/x[0]**Constant)**Constant)),"[1, 1, 2, 3, 3, 5, 6, 1]",(((0.4927749392869639/0.05874594936824684)-0.9322610422793729*0.1576841747424489)*((0.8554984724979569/x[0]**0.04686451672818437)**0.17878489558131672)),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849 ]",6.108281099318738,"{'fitness 25': 6.191142663995549, 'fitness 53': 6.121779465319288, 'fitness 74': 6.104338419323311, 'fitness 102': 6.108281099318738}",False
130,"[[0], [1], [0, 0], [0, 2, 2, 2], [1, 0, 0, 2, 0], [3, 0, 0, 2, 0, 0, 0, 1], [1, 1, 0, 0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1]]",6.908643494752958,7,((Constant/Constant)+x[0]+x[0]*(Constant+Constant**Constant)+(x[1]**Constant)+(x[0]-x[1]**Constant)),"[1, 1, 2, 4, 5, 8, 9, 5]",((0.4927749392869639/0.05874594936824684)+x[0]+x[0]*(0.9322610422793729+0.1576841747424489**0.8554984724979569)+(x[1]**0.04686451672818437)+(x[0]-x[1]**0.17878489558131672)),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849 ]",6.9211187477701674,"{'fitness 25': 6.898811778928084, 'fitness 53': 6.89417897875173, 'fitness 74': 6.932939726579063, 'fitness 102': 6.9211187477701674}",False
131,"[[0], [2], [2], [1], [0, 0], [0, 0, 2], [1, 1, 0, 0], [1, 1]]",8.926552437776,7,(((Constant+Constant+x[1]*x[1])**Constant)**Constant),"[1, 1, 1, 1, 2, 3, 4, 2]",(((0.4927749392869639+0.05874594936824684+x[1]*x[1])**0.9322610422793729)**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],8.586370465345297,"{'fitness 25': 9.19697196624234, 'fitness 53': 8.86653295838548, 'fitness 74': 8.716152388700177, 'fitness 102': 8.586370465345297}",False
132,"[[0], [2], [1], [3, 0], [0, 1, 2, 2], [2, 0, 3, 2, 0, 1], [0, 0, 1, 1, 1, 0, 0], [1, 1, 1]]",10.982654150422967,7,((x[1]*x[1]+Constant/(Constant*Constant))**Constant),"[1, 1, 1, 2, 2, 4, 5, 2]",((x[1]*x[1]+0.4927749392869639/(0.05874594936824684*0.9322610422793729))**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],10.556705068954074,"{'fitness 25': 11.314465471044864, 'fitness 53': 10.910351297439048, 'fitness 74': 10.723145682784986, 'fitness 102': 10.556705068954074}",False
133,"[[0], [2], [1], [2, 0], [0, 0, 2], [3, 0, 0, 3], [0, 0, 0, 0, 1], [0, 1, 0, 0]]",13.258150211495598,7,(((x[0]/x[1]**Constant)+x[0]+x[0]/Constant)**Constant),"[1, 1, 1, 2, 3, 4, 5, 4]",(((x[0]/x[1]**0.4927749392869639)+x[0]+x[0]/0.05874594936824684)**0.9322610422793729),[0.49277494 0.05874595 0.93226104],13.147357021808949,"{'fitness 25': 13.254462752183057, 'fitness 53': 13.216211675601143, 'fitness 74': 13.303776206702597, 'fitness 102': 13.147357021808949}",False
