   0,2.847193e-01,6.385624e+03,2.970888e+04, 100
   1,2.686525e-01,6.627460e+03,4.165868e+04, 100
   0,3.131872e-01,1.094407e+04,5.571865e+04, 100
   1,3.131872e-01,2.075291e+03,4.644944e+03, 100
   2,3.106191e-01,9.514911e+03,7.966144e+04, 100
   3,3.106191e-01,4.085436e+03,2.396262e+04, 100
   4,2.946169e-01,6.233116e+03,4.298425e+04, 100
   5,2.946169e-01,5.215173e+03,4.116331e+04, 100
   6,2.893344e-01,6.174046e+03,4.316946e+04, 100
   7,1.740513e-01,9.541872e+02,1.997715e+03, 100
   8,1.740513e-01,1.484200e+03,5.712420e+03, 100
   9,1.740513e-01,1.667413e+03,4.500807e+03, 100
  10,1.740513e-01,2.221650e+03,9.447611e+03, 100
  11,1.740513e-01,1.268403e+04,7.884133e+04, 100
  12,1.740513e-01,1.252774e+03,2.879133e+03, 100
  13,1.740513e-01,6.079752e+03,4.492214e+04, 100
  14,1.740513e-01,1.890591e+03,6.343005e+03, 100
  15,1.740513e-01,1.363758e+03,5.110754e+03, 100
  16,1.740513e-01,1.964389e+03,5.626628e+03, 100
  17,1.616659e-01,2.308576e+03,8.159904e+03, 100
  18,1.616659e-01,7.489940e+02,2.362832e+03, 100
  19,1.616659e-01,6.941006e+02,1.787320e+03, 100
  20,1.616659e-01,2.826011e+03,9.882044e+03, 100
  21,1.487952e-01,1.750422e+03,7.106352e+03, 100
  22,1.487952e-01,2.488095e+03,1.063212e+04, 100
  23,1.487952e-01,1.492318e+04,1.005580e+05, 100
  24,1.487952e-01,1.079835e+04,9.458938e+04, 100
  25,1.487952e-01,5.374827e+03,4.532104e+04, 100
  26,1.487952e-01,1.982334e+03,7.779228e+03, 100
  27,1.487952e-01,1.116416e+03,2.129298e+03, 100
  28,1.487952e-01,5.815188e+03,4.328631e+04, 100
  29,1.487952e-01,4.157822e+03,2.083748e+04, 100
  30,1.487952e-01,9.061336e+03,8.240056e+04, 100
  31,1.478973e-01,6.214740e+03,5.172366e+04, 100
  32,1.478973e-01,1.053439e+03,2.087201e+03, 100
  33,1.478973e-01,1.645697e+03,6.408600e+03, 100
  34,1.478973e-01,9.357910e+02,2.139602e+03, 100
  35,1.478973e-01,6.982724e+03,6.183984e+04, 100
  36,1.478973e-01,1.874596e+03,4.906100e+03, 100
  37,1.478973e-01,2.430467e+03,9.292697e+03, 100
  38,1.478973e-01,1.259233e+03,3.549002e+03, 100
  39,1.478973e-01,1.076924e+04,8.130409e+04, 100
  40,1.478973e-01,1.053799e+04,5.892677e+04, 100
   0,4.416371e-01,4.196989e+03,1.699470e+04, 100
   1,2.774920e-01,1.728259e+03,4.566895e+03, 100
   2,2.774920e-01,3.489410e+03,2.623581e+04, 100
   3,2.774920e-01,3.771481e+03,2.478788e+04, 100
   4,2.774920e-01,3.822294e+03,3.171029e+04, 100
   5,2.774920e-01,1.974557e+03,5.474464e+03, 100
   6,2.774920e-01,5.295222e+03,3.804409e+04, 100
   7,2.774920e-01,2.783438e+03,1.134563e+04, 100
   8,2.774920e-01,7.190259e+02,2.555919e+03, 100
   9,2.774920e-01,3.108642e+03,1.102943e+04, 100
  10,1.809194e-01,4.308880e+03,3.185205e+04, 100
  11,1.809194e-01,1.076738e+04,5.975769e+04, 100
  12,1.809194e-01,6.869105e+03,4.452515e+04, 100
  13,1.809194e-01,7.188714e+02,2.064893e+03, 100
  14,1.809194e-01,4.260060e+03,2.573483e+04, 100
  15,1.809194e-01,3.868057e+03,3.169065e+04, 100
  16,1.809194e-01,1.252572e+03,5.163864e+03, 100
  17,1.809194e-01,7.001414e+02,1.687135e+03, 100
  18,1.809194e-01,7.048791e+02,1.662773e+03, 100
  19,1.809194e-01,8.684206e+02,2.264097e+03, 100
  20,1.809194e-01,7.860206e+02,2.446618e+03, 100
  21,1.809194e-01,5.134138e+03,2.985567e+04, 100
  22,1.809194e-01,1.128064e+03,5.784790e+03, 100
  23,1.809194e-01,2.447975e+03,1.377707e+04, 100
  24,1.809194e-01,3.682147e+03,2.508947e+04, 100
  25,1.558863e-01,4.281729e+03,2.543374e+04, 100
  26,1.558863e-01,8.897218e+03,6.740237e+04, 100
  27,1.558863e-01,1.245136e+03,3.708882e+03, 100
  28,1.558863e-01,1.128045e+03,4.142928e+03, 100
  29,1.558863e-01,1.180844e+04,8.690357e+04, 100
  30,1.558863e-01,8.507935e+02,1.951559e+03, 100
  31,1.558863e-01,5.331835e+03,4.151841e+04, 100
  32,1.558863e-01,2.095702e+03,5.611186e+03, 100
  33,1.558863e-01,1.219411e+03,3.101523e+03, 100
  34,1.558863e-01,1.717181e+03,3.587068e+03, 100
  35,1.558863e-01,1.014254e+04,6.045891e+04, 100
  36,1.558863e-01,1.004217e+03,2.008438e+03, 100
  37,1.558863e-01,8.624111e+02,2.902390e+03, 100
  38,1.558863e-01,5.543606e+03,3.986064e+04, 100
  39,1.558863e-01,8.942877e+03,7.285263e+04, 100
  40,1.558863e-01,1.628753e+03,8.793249e+03, 100
  41,1.558863e-01,1.032690e+03,4.676522e+03, 100
  42,1.558863e-01,1.669030e+03,6.706762e+03, 100
  43,1.558863e-01,1.122382e+03,3.112550e+03, 100
  44,1.558863e-01,2.047975e+03,5.473013e+03, 100
  45,1.558863e-01,1.693472e+03,7.366070e+03, 100
  46,1.558863e-01,9.631817e+02,1.757759e+03, 100
  47,1.558863e-01,4.120829e+03,2.262768e+04, 100
  48,1.558863e-01,1.204920e+03,3.107029e+03, 100
  49,1.558863e-01,1.695242e+03,5.185323e+03, 100
  50,1.134894e-01,4.873689e+02,1.419639e+03, 100
  51,1.134894e-01,1.897869e+03,4.808195e+03, 100
  52,1.134894e-01,1.496343e+03,3.413240e+03, 100
  53,1.134894e-01,6.394472e+02,1.916292e+03, 100
  54,1.134894e-01,2.686678e+03,1.764921e+04, 100
  55,1.134894e-01,8.208402e+02,2.265020e+03, 100
  56,1.134894e-01,1.609646e+03,6.308237e+03, 100
  57,1.134894e-01,8.447869e+02,1.864348e+03, 100
  58,1.134894e-01,9.290617e+02,2.243896e+03, 100
  59,1.134894e-01,9.957834e+03,9.058073e+04, 100
  60,1.134894e-01,7.244310e+02,1.625343e+03, 100
  61,1.134894e-01,1.145873e+03,2.678111e+03, 100
  62,1.134894e-01,9.597906e+02,3.323082e+03, 100
  63,1.134894e-01,1.485820e+03,3.893992e+03, 100
  64,1.134894e-01,1.043950e+03,2.288650e+03, 100
  65,1.134894e-01,1.226985e+03,3.896690e+03, 100
  66,1.134894e-01,9.891995e+02,2.285785e+03, 100
  67,1.134894e-01,1.788975e+03,8.966671e+03, 100
  68,1.134894e-01,1.849604e+03,5.950072e+03, 100
  69,1.134894e-01,1.878957e+03,8.924115e+03, 100
  70,1.134894e-01,8.950981e+02,1.973119e+03, 100
  71,1.134894e-01,2.782812e+03,1.252351e+04, 100
  72,1.134894e-01,6.984857e+02,1.953071e+03, 100
  73,1.134894e-01,8.117443e+02,3.242619e+03, 100
  74,1.134894e-01,1.686160e+03,7.271933e+03, 100
  75,1.134894e-01,9.914568e+03,9.019545e+04, 100
  76,1.134894e-01,1.221475e+03,3.179004e+03, 100
  77,1.134894e-01,4.212194e+03,2.912626e+04, 100
  78,1.134894e-01,9.933922e+03,9.056551e+04, 100
  79,1.134894e-01,1.035510e+03,2.286054e+03, 100
  80,1.134894e-01,8.054593e+03,7.023712e+04, 100
  81,1.134894e-01,9.206455e+02,1.977896e+03, 100
  82,1.134894e-01,1.006703e+03,2.305486e+03, 100
  83,1.134894e-01,1.518205e+03,4.583858e+03, 100
  84,1.134894e-01,4.185651e+03,3.106193e+04, 100
  85,1.134894e-01,1.386586e+03,3.373182e+03, 100
  86,1.134894e-01,5.504023e+03,2.381416e+04, 100
  87,1.134894e-01,2.960447e+03,1.630445e+04, 100
  88,1.134894e-01,9.461275e+03,7.685553e+04, 100
  89,1.134894e-01,8.690451e+02,2.225831e+03, 100
  90,1.134894e-01,5.119041e+03,4.069656e+04, 100
  91,1.134894e-01,1.992497e+03,9.446391e+03, 100
  92,1.134894e-01,1.023854e+03,2.399567e+03, 100
  93,1.134894e-01,4.231439e+03,3.446054e+04, 100
  94,1.134894e-01,9.774245e+02,3.296015e+03, 100
  95,1.134894e-01,5.669945e+02,1.408309e+03, 100
  96,1.134894e-01,7.949270e+03,6.990445e+04, 100
  97,1.134894e-01,2.690620e+03,1.662804e+04, 100
  98,1.134894e-01,6.730537e+03,5.618152e+04, 100
  99,1.134894e-01,4.934738e+03,3.258414e+04, 100
 100,1.134894e-01,5.340927e+02,2.506311e+03, 100
 101,1.134894e-01,1.142945e+03,3.865652e+03, 100
 102,1.134894e-01,2.197418e+03,1.251011e+04, 100
 103,1.134894e-01,3.678012e+03,2.544872e+04, 100
 104,1.134894e-01,2.260586e+03,1.582706e+04, 100
 105,1.134894e-01,2.560831e+03,1.189180e+04, 100
 106,1.134894e-01,1.001935e+04,6.815093e+04, 100
 107,1.134894e-01,1.895059e+03,1.130812e+04, 100
 108,1.134894e-01,6.281986e+03,4.456373e+04, 100
 109,1.134894e-01,4.271968e+03,2.633336e+04, 100
 110,1.134894e-01,1.319451e+03,2.731935e+03, 100
 111,1.134894e-01,1.784067e+03,4.557566e+03, 100
 112,1.134894e-01,4.227274e+03,2.783495e+04, 100
 113,1.134894e-01,1.011716e+04,6.685028e+04, 100
 114,1.134894e-01,2.030490e+03,1.055204e+04, 100
 115,1.134894e-01,3.832388e+03,1.823284e+04, 100
 116,1.134894e-01,5.860614e+03,4.463955e+04, 100
 117,1.134894e-01,5.550663e+03,4.295771e+04, 100
 118,1.134894e-01,7.591161e+03,2.925440e+04, 100
 119,1.134894e-01,2.477085e+03,1.322452e+04, 100
 120,1.134894e-01,1.626407e+03,4.135198e+03, 100
 121,1.134894e-01,2.306003e+03,9.878747e+03, 100
 122,1.134894e-01,1.754457e+03,7.700607e+03, 100
 123,1.134894e-01,4.745380e+03,1.941078e+04, 100
 124,1.134894e-01,1.877791e+03,6.971266e+03, 100
 125,1.134894e-01,8.760823e+02,2.441849e+03, 100
 126,1.134894e-01,2.713808e+03,1.375931e+04, 100
 127,1.134894e-01,1.124477e+04,6.102968e+04, 100
 128,1.134894e-01,5.258296e+02,1.442406e+03, 100
 129,1.134894e-01,1.093231e+04,8.351677e+04, 100
 130,1.134894e-01,9.461872e+03,8.044666e+04, 100
 131,1.134894e-01,2.555986e+03,9.100943e+03, 100
 132,1.134894e-01,7.258613e+03,4.833209e+04, 100
 133,1.134894e-01,1.643475e+03,5.924234e+03, 100
 134,1.134894e-01,9.733012e+02,2.481143e+03, 100
 135,1.134894e-01,2.505343e+03,7.050345e+03, 100
 136,1.134894e-01,1.842436e+03,1.045454e+04, 100
 137,1.134894e-01,2.398434e+03,1.311954e+04, 100
 138,1.134894e-01,4.035872e+03,1.651554e+04, 100
 139,1.134894e-01,6.070801e+03,4.391246e+04, 100
 140,1.134894e-01,7.989929e+03,6.054425e+04, 100
 141,1.134894e-01,1.154913e+03,3.026801e+03, 100
 142,1.134894e-01,2.134020e+03,8.953689e+03, 100
 143,1.134894e-01,8.918334e+03,6.137120e+04, 100
 144,1.134894e-01,7.852858e+03,4.869846e+04, 100
 145,1.134894e-01,5.277140e+03,3.935628e+04, 100
 146,1.134894e-01,1.323945e+04,9.127987e+04, 100
 147,1.134894e-01,3.779740e+03,2.344547e+04, 100
