,genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,opt_const,fitness val,other_info,optimized
20,"[[0], [1], [0, 3], [2, 3, 2], [2, 2], [3, 0, 3, 1, 3], [0, 0, 1, 0], [0, 0, 0, 0, 1]]",0.15049728661936118,"[1, 1, 2, 2, 1, 2, 3, 2]",7,((x[0]**Constant)/x[0]+Constant),((x[0]**0.28305880458154997)/x[0]+0.7625066428487729),[0.2830588  0.76250664],0.15208869756845245,"{'fitness 25': 0.14672868490410299, 'fitness 53': 0.1546686797715287, 'fitness 74': 0.15009449518245183, 'fitness 102': 0.15208869756845245}",False
21,"[[0], [0], [2, 1], [2, 2, 3], [1, 2, 2], [2, 0, 3, 0, 0, 0], [0, 0, 1, 0, 1, 0, 1], [0, 0, 0, 0, 1, 0]]",0.1913563395129291,"[1, 1, 2, 3, 2, 3, 4, 3]",7,(((x[0]*x[0])**Constant)**Constant)+((Constant**Constant)/x[0]),(((x[0]*x[0])**0.28305880458154997)**0.7625066428487729)+((0.8476292846322512**0.8537280917215861)/x[0]),[0.2830588  0.76250664 0.84762928 0.85372809],0.17766737579079228,"{'fitness 25': 0.2145642576104378, 'fitness 53': 0.19882579836419714, 'fitness 74': 0.16067896256415234, 'fitness 102': 0.17766737579079228}",False
22,"[[0], [1], [0, 2], [2, 3, 0], [2, 2, 0, 2], [1, 3, 1, 1, 2], [0, 1, 1, 0, 1, 0], [0, 0, 0, 0, 1]]",0.20321281406408265,"[1, 1, 2, 3, 3, 4, 5, 2]",7,((x[0]**Constant)-Constant/(Constant-x[0]-Constant**Constant)),((x[0]**0.28305880458154997)-0.7625066428487729/(0.8476292846322512-x[0]-0.8537280917215861**0.3164919138564275)),[0.2830588  0.76250664 0.84762928 0.85372809 0.31649191],0.2258381700916965,"{'fitness 25': 0.14145866119804087, 'fitness 53': 0.23015570602344929, 'fitness 74': 0.23802407497075778, 'fitness 102': 0.2258381700916965}",False
23,"[[0], [0], [2, 2], [2, 0, 3], [2, 1, 2, 2], [2, 0, 3, 0], [0, 0, 1, 0, 1], [0, 0, 0]]",0.2127365654874176,"[1, 1, 2, 2, 3, 3, 4, 3]",7,((x[0]**Constant)**Constant)*((x[0]+Constant)/x[0]**Constant),((x[0]**0.28305880458154997)**0.7625066428487729)*((x[0]+0.8476292846322512)/x[0]**0.8537280917215861),[0.2830588  0.76250664 0.84762928 0.85372809],0.21919200644482226,"{'fitness 25': 0.1783046628748164, 'fitness 53': 0.23410092251100192, 'fitness 74': 0.22580411107643447, 'fitness 102': 0.21919200644482226}",False
24,"[[0], [1], [2, 2], [2, 3, 2], [1, 0, 2, 2, 2, 0], [3, 0, 3, 3, 2], [0, 0, 1, 0, 1, 0, 1, 1, 1], [0, 0, 0, 0, 1, 0]]",0.3015707226028832,"[1, 1, 2, 2, 1, 2, 3, 2]",7,((((x[0]/x[0])**Constant)**Constant)+(Constant**Constant)),((((x[0]/x[0])**0.28305880458154997)**0.7625066428487729)+(0.8476292846322512**0.8537280917215861)),[0.2830588  0.76250664 0.84762928 0.85372809],0.31649156967688674,"{'fitness 25': 0.25678895306080024, 'fitness 53': 0.3293414404285221, 'fitness 74': 0.3185817743193274, 'fitness 102': 0.31649156967688674}",False
25,"[[0], [0], [2, 0], [3, 3, 2], [0, 1, 2, 1], [0, 0, 1, 2, 0, 2, 3], [0, 1, 1, 0, 0], [0, 0, 0, 0]]",0.3140390772135583,"[1, 1, 2, 3, 1, 3, 4, 2]",7,(x[0]**Constant)+Constant+(Constant-x[0]**Constant),(x[0]**0.28305880458154997)+0.7625066428487729+(0.8476292846322512-x[0]**0.8537280917215861),[0.2830588  0.76250664 0.84762928 0.85372809],0.34544306157699395,"{'fitness 25': 0.2467834754530093, 'fitness 53': 0.3405452370635095, 'fitness 74': 0.3547885191241561, 'fitness 102': 0.34544306157699395}",False
26,"[[0], [1], [0, 0], [1, 0, 3, 0], [2, 2, 2, 2, 2, 0], [2, 0, 0, 0, 0, 1, 1], [1, 1, 1, 1, 0, 1, 0, 1], [0, 0]]",0.3674193457682599,"[1, 1, 2, 4, 6, 7, 8, 2]",7,((Constant*Constant)+Constant+Constant+x[0]+Constant-x[0]-Constant),((0.28305880458154997*0.7625066428487729)+0.8476292846322512+0.8537280917215861+x[0]+0.3164919138564275-x[0]-0.13735171020599313),[0.2830588  0.76250664 0.84762928 0.85372809 0.31649191 0.13735171],0.3586719404919665,"{'fitness 25': 0.3654332325239899, 'fitness 53': 0.37805253005190026, 'fitness 74': 0.35877227472888956, 'fitness 102': 0.3586719404919665}",False
27,"[[0], [0], [3, 1], [3, 2, 2, 1], [0, 2, 0], [0, 0, 3, 3, 2], [1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0]]",0.3941671921089367,"[1, 1, 2, 2, 1, 3, 4, 2]",7,Constant+(x[0]+(Constant/x[0]**Constant)),0.28305880458154997+(x[0]+(0.7625066428487729/x[0]**0.8476292846322512)),[0.2830588  0.76250664 0.84762928],0.38109434326702785,"{'fitness 25': 0.3939089387985779, 'fitness 53': 0.40454807881319593, 'fitness 74': 0.3840445587150363, 'fitness 102': 0.38109434326702785}",False
28,"[[0], [1], [0, 3], [2, 3, 3], [0, 0], [0, 0, 1, 3, 0], [1, 1, 1, 1, 1, 1, 1, 0], [0, 1, 0, 0]]",0.4045750608279257,"[1, 1, 2, 2, 1, 3, 4, 0]",6,((Constant+Constant**Constant)+Constant-Constant),((0.28305880458154997+0.7625066428487729**0.8476292846322512)+0.8537280917215861-0.3164919138564275),[0.2830588  0.76250664 0.84762928 0.85372809 0.31649191],0.43645416604181403,"{'fitness 25': 0.33582004069436017, 'fitness 53': 0.43834250663484614, 'fitness 74': 0.4395626351545707, 'fitness 102': 0.43645416604181403}",False
29,"[[0], [1], [2, 1], [2, 3, 2], [0, 0], [3, 0, 3, 3, 3], [0, 0, 1, 0, 0], [0, 0, 0, 0, 1, 0]]",0.42606917109583736,"[1, 1, 2, 3, 2, 4, 5, 4]",7,(((x[0]/x[0]**Constant)**Constant)+(Constant/(x[0]/x[0]**Constant))),(((x[0]/x[0]**0.28305880458154997)**0.7625066428487729)+(0.8476292846322512/(x[0]/x[0]**0.8537280917215861))),[0.2830588  0.76250664 0.84762928 0.85372809],0.4445486456736941,"{'fitness 25': 0.37728176128282664, 'fitness 53': 0.457566295126285, 'fitness 74': 0.44335945687840056, 'fitness 102': 0.4445486456736941}",False
30,"[[0], [0], [2, 1], [1, 3, 1, 2], [0, 0, 1, 2, 2], [0, 0, 3, 3, 2, 0, 1], [1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0]]",0.4361513060219466,"[1, 1, 2, 3, 4, 7, 8, 4]",7,((Constant+x[0]+x[0]/x[0])**Constant)/(x[0]*((Constant+Constant)-Constant)),((0.28305880458154997+x[0]+x[0]/x[0])**0.7625066428487729)/(x[0]*((0.8476292846322512+0.8537280917215861)-0.3164919138564275)),[0.2830588  0.76250664 0.84762928 0.85372809 0.31649191],0.452595638599638,"{'fitness 25': 0.3963271631603444, 'fitness 53': 0.44642460065157435, 'fitness 74': 0.4657021542539211, 'fitness 102': 0.452595638599638}",False
31,"[[0], [1], [2, 0], [3, 3, 0], [0, 1], [0, 2, 3, 0, 0], [1, 1, 0, 0, 1, 1], [0, 1, 0, 0, 1]]",0.44902329542131136,"[1, 1, 2, 3, 2, 5, 6, 2]",7,((Constant**Constant)+Constant*x[0]/x[1]+(Constant+Constant)),((0.28305880458154997**0.7625066428487729)+0.8476292846322512*x[0]/x[1]+(0.8537280917215861+0.3164919138564275)),[0.2830588  0.76250664 0.84762928 0.85372809 0.31649191],0.4821360663227044,"{'fitness 25': 0.3795732151726318, 'fitness 53': 0.4821866522228486, 'fitness 74': 0.48531001886845354, 'fitness 102': 0.4821360663227044}",False
32,"[[0], [1], [2, 1], [1, 2, 3], [0, 2, 1, 0], [0, 1, 2, 3, 0, 3], [0, 0, 1, 1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 1]]",0.48264412021678166,"[1, 1, 2, 3, 3, 5, 6, 3]",7,(((x[0]+x[0]-Constant)**Constant)*(((Constant/x[0])**Constant)+Constant)),(((x[0]+x[0]-0.28305880458154997)**0.7625066428487729)*(((0.8476292846322512/x[0])**0.8537280917215861)+0.3164919138564275)),[0.2830588  0.76250664 0.84762928 0.85372809 0.31649191],0.5085070069604591,"{'fitness 25': 0.4270536456710825, 'fitness 53': 0.518799158061053, 'fitness 74': 0.5020795569182095, 'fitness 102': 0.5085070069604591}",False
33,"[[0], [0], [2, 0], [2, 2, 2, 1], [1, 2, 2, 0, 2], [3, 0, 3, 3, 3, 1], [1, 1, 1, 0, 0, 1, 1], [0, 1, 0, 0, 1, 0]]",0.4894121915233666,"[1, 1, 2, 3, 3, 3, 4, 1]",7,(((Constant/Constant)**Constant)**Constant)+(Constant**Constant)/(x[0]**Constant),(((0.28305880458154997/0.7625066428487729)**0.8476292846322512)**0.8537280917215861)+(0.3164919138564275**0.13735171020599313)/(x[0]**0.6350634911922938),"[0.2830588  0.76250664 0.84762928 0.85372809 0.31649191 0.13735171
 0.63506349]",0.5159110156781871,"{'fitness 25': 0.42825510627593244, 'fitness 53': 0.5086367814967574, 'fitness 74': 0.53134468679741, 'fitness 102': 0.5159110156781871}",False
34,"[[0], [0], [0, 2], [2, 2, 2], [1, 2, 2, 2], [2, 0, 3, 0], [0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 0, 1, 0]]",0.49217012953220557,"[1, 1, 2, 3, 3, 3, 4, 4]",7,((x[0]*x[0])**Constant)+(x[0]**Constant)/((x[0]**Constant)**Constant),((x[0]*x[0])**0.28305880458154997)+(x[0]**0.7625066428487729)/((x[0]**0.8476292846322512)**0.8537280917215861),[0.2830588  0.76250664 0.84762928 0.85372809],0.5003857219291173,"{'fitness 25': 0.459698765192386, 'fitness 53': 0.5182178990631177, 'fitness 74': 0.498593724341113, 'fitness 102': 0.5003857219291173}",False
35,"[[0], [0], [1, 2], [2, 2, 2], [1, 1, 1], [2, 0, 0, 2, 3, 3, 2], [1, 1, 0, 1, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 0]]",0.4932847218273512,"[1, 1, 2, 3, 3, 5, 6, 2]",7,(((Constant*Constant)**Constant)+((x[0]+Constant)**Constant))*(((x[0]/Constant)**Constant)**Constant),(((0.28305880458154997*0.7625066428487729)**0.8476292846322512)+((x[0]+0.8537280917215861)**0.3164919138564275))*(((x[0]/0.13735171020599313)**0.6350634911922938)**0.24308721389887755),"[0.2830588  0.76250664 0.84762928 0.85372809 0.31649191 0.13735171
 0.63506349 0.24308721]",0.4996387789533988,"{'fitness 25': 0.4635895900639626, 'fitness 53': 0.5180639146146212, 'fitness 74': 0.49820066080346975, 'fitness 102': 0.4996387789533988}",False
36,"[[0], [0], [2, 2], [1, 1], [2, 1, 2, 0], [0, 1, 0, 0, 0], [0, 1, 0, 1, 1, 1], [1, 1]]",0.5028771637807902,"[1, 1, 2, 2, 4, 5, 6, 2]",7,((x[1]+(Constant-x[1]))**Constant)+((Constant+Constant+Constant)**Constant),((x[1]+(0.28305880458154997-x[1]))**0.7625066428487729)+((0.8476292846322512+0.8537280917215861+0.3164919138564275)**0.13735171020599313),[0.2830588  0.76250664 0.84762928 0.85372809 0.31649191 0.13735171],0.5368376717232397,"{'fitness 25': 0.43343633752964844, 'fitness 53': 0.5351550283884785, 'fitness 74': 0.5400401254242438, 'fitness 102': 0.5368376717232397}",False
37,"[[0], [0], [2, 1], [2, 3, 3], [0, 1, 0, 1], [2, 0, 3, 0], [0, 0, 1, 1, 0, 1, 0, 0, 0], [0, 0, 0]]",0.5862537106171134,"[1, 1, 2, 3, 1, 3, 4, 2]",7,((x[0]*x[0]**Constant)**Constant)+(Constant/Constant),((x[0]*x[0]**0.28305880458154997)**0.7625066428487729)+(0.8476292846322512/0.8537280917215861),[0.2830588  0.76250664 0.84762928 0.85372809],0.5959495971506279,"{'fitness 25': 0.5519697765407907, 'fitness 53': 0.6137842414721029, 'fitness 74': 0.5930071138384466, 'fitness 102': 0.5959495971506279}",False
38,"[[0], [0], [2, 1], [2, 2, 1], [0, 0, 0, 1], [0, 0, 3, 3, 0, 2, 0], [0, 0, 1, 1, 0, 1, 0, 1], [0, 0, 1, 1, 1, 1]]",0.5956947555639461,"[1, 1, 2, 3, 4, 7, 8, 4]",7,((x[0]+x[0]**Constant)**Constant)+((Constant/Constant**Constant)/(x[1]+Constant*(x[1]+Constant))),((x[0]+x[0]**0.28305880458154997)**0.7625066428487729)+((0.8476292846322512/0.8537280917215861**0.3164919138564275)/(x[1]+0.13735171020599313*(x[1]+0.6350634911922938))),"[0.2830588  0.76250664 0.84762928 0.85372809 0.31649191 0.13735171
 0.63506349]",0.6248042714996624,"{'fitness 25': 0.5370776646859838, 'fitness 53': 0.6329977122588825, 'fitness 74': 0.6170088897469721, 'fitness 102': 0.6248042714996624}",False
39,"[[0], [2], [0, 3], [3, 2, 3], [0, 2], [0, 0, 1, 3, 0], [0, 1, 1, 1, 0, 1, 0, 1, 0], [0, 0, 0]]",0.6054410443009481,"[1, 1, 1, 2, 1, 2, 3, 1]",6,(x[0]+(Constant+Constant**Constant)**Constant),(x[0]+(0.28305880458154997+0.7625066428487729**0.8476292846322512)**0.8537280917215861),[0.2830588  0.76250664 0.84762928 0.85372809],0.6100230132634087,"{'fitness 25': 0.5781959827458439, 'fitness 53': 0.6296380793165011, 'fitness 74': 0.6084890708404992, 'fitness 102': 0.6100230132634087}",False
