,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
19,"[[0], [1], [1, 3], [2, 2], [2, 0], [1, 1, 3], [1, 0, 1, 0], [0, 0]]",0.9746713489541312,7,(((Constant**Constant)-(x[0]-Constant**Constant))/x[0]),"[1, 1, 2, 2, 2, 3, 4, 2]",(((1.253382765815242**-0.01702520634668284)-(x[0]-3.0617669128946927**1.0806268674724684))/x[0]),[ 1.25338277 -0.01702521  3.06176691  1.08062687],1.1057367911560354,"{'fitness 25': 0.910680821261771, 'fitness 53': 1.0811433760644664, 'fitness 74': 0.932189849536156, 'fitness 102': 1.1057367911560354}",True
20,"[[0], [0], [0, 0], [2, 3, 0, 2], [1, 1, 1, 2, 2], [3, 2, 0, 3, 2, 0, 0], [1, 0, 1, 1, 0, 1, 1, 0], [0, 1, 0, 0]]",0.9747728396390669,7,((Constant/x[0])**Constant)*Constant+(Constant/x[1])*(Constant+Constant)+(x[0]**Constant),"[1, 1, 2, 4, 4, 7, 8, 3]",((1.2215681025933127/x[0])**1.182441564222735)*1.8601227097579547+(0.7255605258313655/x[1])*(0.8187116864179845+0.8693540868138976)+(x[0]**-1.1790455188213669),"[ 1.2215681   1.18244156  1.86012271  0.72556053  0.81871169  0.86935409
 -1.17904552]",1.1122700341765503,"{'fitness 25': 0.9049548565741147, 'fitness 53': 1.083684439787531, 'fitness 74': 0.9356792225555549, 'fitness 102': 1.1122700341765503}",True
21,"[[0], [0], [0, 2], [2, 3, 0, 2], [1, 1, 1, 2, 2], [2, 2, 1, 3, 2, 3, 2, 0], [1, 0, 0, 1, 0, 0, 1, 1], [1, 1, 0, 0]]",0.9748605252174681,7,((Constant*x[1])**Constant)*x[1]-((Constant/x[0])*(x[0]/Constant)**Constant),"[1, 1, 2, 3, 3, 6, 7, 4]",((6.037150356242796*x[1])**-1.7559937268943349)*x[1]-((-4.162824464632905/x[0])*(x[0]/0.30551160697683)**-0.18147041964911806),[ 6.03715036 -1.75599373 -4.16282446  0.30551161 -0.18147042],1.1124110638392226,"{'fitness 25': 0.905012831949951, 'fitness 53': 1.0837632292780657, 'fitness 74': 0.9358055144243879, 'fitness 102': 1.1124110638392226}",True
22,"[[0], [2], [2, 1], [1, 1, 2, 2], [2, 2], [3, 2, 3, 0, 3], [1, 0, 0, 1, 1, 0], [0, 0, 0]]",0.9748785085564643,7,(((Constant/x[0])**Constant)**Constant),"[1, 1, 1, 1, 2, 1, 2, 1]",(((2.7870302789143073/x[0])**1.065631979918222)**1.1087297698222636),[2.78703028 1.06563198 1.10872977],1.1124481434233229,"{'fitness 25': 0.9050160798932739, 'fitness 53': 1.0837809105894745, 'fitness 74': 0.9358385351866445, 'fitness 102': 1.1124481434233229}",True
23,"[[0], [1], [1, 3], [2, 2], [2, 1, 2, 2], [0, 2, 2, 3, 0], [1, 0, 0, 1, 0, 1], [0, 0, 0]]",0.9748799032144438,7,(((Constant**Constant)+((x[0]*x[0])**Constant))*Constant),"[1, 1, 2, 2, 2, 3, 4, 2]",(((5.530304874643272**-5.627251050499616)+((x[0]*x[0])**-0.5907069298157284))*3.3570601659612898),[ 5.53030487 -5.62725105 -0.59070693  3.35706017],1.1123731708833873,"{'fitness 25': 0.9051053888921554, 'fitness 53': 1.0837653686224094, 'fitness 74': 0.9357689521287672, 'fitness 102': 1.1123731708833873}",True
24,"[[0], [1], [1, 3], [3, 0, 3], [2, 1, 2, 0], [0, 1, 3, 0], [1, 0, 1, 0, 0], [0, 0, 0]]",0.9833765264439366,7,((Constant+x[0]-(Constant/x[0]))+x[0]),"[1, 1, 2, 2, 2, 4, 5, 3]",((-4.247726596680681+x[0]-(-5.476419100589747/x[0]))+x[0]),[-4.2477266 -5.4764191],1.1101718232788664,"{'fitness 25': 0.9334077994039875, 'fitness 53': 1.088715442777482, 'fitness 74': 0.9280063371503399, 'fitness 102': 1.1101718232788664}",True
25,"[[0], [0], [0, 1], [3, 1, 0, 3], [1, 2, 0, 2, 2, 0], [3, 0, 3, 3, 2, 1, 1, 1, 2], [1, 1, 0, 1, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0]]",0.9853124878944471,7,Constant/((Constant+x[0])/Constant)/(x[0]*x[0]-Constant-x[0]),"[1, 1, 2, 4, 4, 7, 8, 4]",-5329.416270461704/((-0.0810044225492678+x[0])/3.0471273419396465)/(x[0]*x[0]-5185.657576372621-x[0]),[-5.32941627e+03 -8.10044225e-02  3.04712734e+00  5.18565758e+03],1.1331082147413736,"{'fitness 25': 0.9033753664880472, 'fitness 53': 1.0971737820014629, 'fitness 74': 0.9553883151938314, 'fitness 102': 1.1331082147413736}",True
26,"[[0], [1], [3, 1], [3, 3], [2, 1, 0], [3, 2, 1, 1], [1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1], [0, 0, 0]]",1.0282346696487927,6,(Constant/(Constant*x[0])),"[1, 1, 2, 2, 0, 2, 3, 1]",(1.264785775387176/(0.35167411182592667*x[0])),[1.26478578 0.35167411],1.2278621652427157,"{'fitness 25': 0.8595846300276053, 'fitness 53': 1.1682448657584437, 'fitness 74': 1.056874513160329, 'fitness 102': 1.2278621652427157}",True
27,"[[0], [1], [2, 1], [2, 2, 3], [0, 2], [0, 0, 3, 3, 0, 2], [0, 0, 1, 0], [0, 0, 0]]",1.0282387568142723,7,(((x[0]+x[0]**Constant)**Constant)+((Constant**Constant)/x[0])),"[1, 1, 2, 3, 2, 3, 4, 3]",(((x[0]+x[0]**-1.44857085934453)**-16.003267576525285)+((17.03805476107759**0.45135129618201064)/x[0])),[ -1.44857086 -16.00326758  17.03805476   0.4513513 ],1.2281551192853322,"{'fitness 25': 0.8592164529977899, 'fitness 53': 1.1683611613004596, 'fitness 74': 1.057138656144568, 'fitness 102': 1.2281551192853322}",True
28,"[[0], [0], [0, 3], [2, 2, 3], [0, 2], [2, 3, 0, 2, 0, 1, 3, 0, 0, 2], [0, 1, 0, 0], [0, 0, 0]]",1.0450663888320413,7,(x[0]*Constant**Constant)/(x[0]**Constant)+x[0],"[1, 1, 2, 2, 2, 3, 4, 3]",(x[0]*3.499276941536064**0.6815172959423271)/(x[0]**2.56232546491802)+x[0],[3.49927694 0.6815173  2.56232546],1.1854295901791678,"{'fitness 25': 0.9819340102586693, 'fitness 53': 1.1556606296573089, 'fitness 74': 0.9976045265801454, 'fitness 102': 1.1854295901791678}",True
29,"[[0], [2], [0, 2], [0, 1, 2, 2], [2, 2, 0, 2], [3, 0, 3, 0, 3], [1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1], [0, 0, 0, 1]]",1.1540802136685397,7,(Constant/Constant+(x[0]/Constant+x[0])**Constant),"[1, 1, 1, 2, 4, 4, 5, 2]",(14327.452118884215/6765.915002167318+(x[0]/20096.883615234074+x[0])**-2.2386673431199733),[ 1.43274521e+04  6.76591500e+03  2.00968836e+04 -2.23866734e+00],1.3818526694112871,"{'fitness 25': 0.9936491992904108, 'fitness 53': 1.28670447911249, 'fitness 74': 1.1818869626027182, 'fitness 102': 1.3818526694112871}",True
30,"[[0], [1], [0, 1], [3, 0, 3, 0], [2, 1, 2, 0], [3, 2, 1, 1, 3, 3, 1], [1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1], [0, 0, 0, 1]]",1.3789553379823591,7,(Constant/Constant*(Constant-x[0])-(x[0]/x[0]/Constant-Constant)),"[1, 1, 2, 4, 4, 7, 8, 3]",(17432.92730833164/4451.0721848787125*(73.00895532761037-x[0])-(x[0]/x[0]/407.34741013136835--278.0656079393246)),"[17432.92730833  4451.07218488    73.00895533   407.34741013
  -278.06560794]",1.7397280218350815,"{'fitness 25': 0.9925924288537495, 'fitness 53': 1.6217412773814341, 'fitness 74': 1.5225323077118937, 'fitness 102': 1.7397280218350815}",True
31,"[[0], [0], [0, 1], [1, 1, 1, 3], [2, 0, 0, 1, 1, 2], [2, 3, 0, 2, 0, 1, 3, 0, 0, 2], [1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1], [0, 0, 1, 1, 0, 0]]",1.540665229984613,7,(Constant*Constant/x[0])+(x[0]*x[1]+(x[1]-x[0]))/(((Constant+x[0])+Constant)*Constant),"[1, 1, 2, 4, 6, 10, 11, 6]",(-0.7850340322342446*-3.805324350737328/x[0])+(x[0]*x[1]+(x[1]-x[0]))/(((116.85611522160147+x[0])+117.47916981448269)*31.616955614202965),[ -0.78503403  -3.80532435 116.85611522 117.47916981  31.61695561],1.7485360572480466,"{'fitness 25': 1.3389105550007152, 'fitness 53': 1.6701362255349546, 'fitness 74': 1.6129489094181695, 'fitness 102': 1.7485360572480466}",True
32,"[[0], [0], [0, 3], [3, 2, 3], [2, 2], [0, 2], [1, 0, 0, 1, 0, 0, 1, 1], [1, 1, 0, 0]]",2.266331185395116,7,Constant+(x[1]**Constant)*x[1],"[1, 1, 2, 2, 1, 2, 3, 2]",4.101757506473289+(x[1]**-2578.131413162929)*x[1],[    4.10175751 -2578.13141316],2.6591356583187173,"{'fitness 25': 1.8540064942914452, 'fitness 53': 2.5056983871807184, 'fitness 74': 2.4392886747131843, 'fitness 102': 2.6591356583187173}",True
33,"[[0], [3], [0, 3], [2, 2], [2, 0], [1, 1, 0], [1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1], [0, 0]]",2.2663311864863878,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",4.101709207881281,[4.10170921],2.6591429286277912,"{'fitness 25': 1.8539991924274424, 'fitness 53': 2.505701275883063, 'fitness 74': 2.439293091148657, 'fitness 102': 2.6591429286277912}",True
34,"[[0], [2], [0, 2], [2, 2], [2, 2], [3, 0, 3, 3, 2, 3], [1, 1, 1, 1, 0, 1, 1], [0]]",2.2663311888446964,6,((Constant**Constant)/(Constant**Constant)**Constant),"[1, 1, 1, 2, 2, 1, 2, 0]",((0.13677966547979376**-0.5537010302490964)/(0.36162339682788247**0.545304018047107)**0.5587763302418837),[ 0.13677967 -0.55370103  0.3616234   0.54530402  0.55877633],2.6591124376894393,"{'fitness 25': 1.8540298297114812, 'fitness 53': 2.505689164891648, 'fitness 74': 2.4392745719309596, 'fitness 102': 2.6591124376894393}",True
35,"[[0], [2], [3], [2, 3], [2], [3], [1, 0], [0]]",2.2663312230518016,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(3.06797476294545**1.2591440492695396),[3.06797476 1.25914405],2.659069523696327,"{'fitness 25': 1.8540730120647035, 'fitness 53': 2.505672136984225, 'fitness 74': 2.439248520106476, 'fitness 102': 2.659069523696327}",True
36,"[[0], [0], [0, 2], [3, 2, 3], [2, 1, 2, 0], [2, 3, 0, 2, 0, 1, 3, 0, 0, 2], [0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1], [1, 0]]",3.009772602097925,6,x[1]*(Constant**Constant)/(x[0]**Constant),"[1, 1, 2, 3, 1, 2, 3, 2]",x[1]*(0.010696165648164465**1.603048831917366)/(x[0]**1.1985832257203806),[0.01069617 1.60304883 1.19858323],3.5420359448200345,"{'fitness 25': 2.660592617297593, 'fitness 53': 3.1283669018677362, 'fitness 74': 3.2403582871284478, 'fitness 102': 3.5420359448200345}",True
37,"[[0], [1], [0, 1], [1, 1, 0, 3], [0, 0, 0, 1, 1, 2], [3, 0, 2, 3, 0, 0, 1, 0, 0, 2, 3], [1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1, 0]]",3.026522003481267,7,((Constant/x[0]+x[0]*Constant)/(x[0]+Constant+(x[0]-x[1]))+((Constant+x[1])*Constant/x[0])),"[1, 1, 2, 4, 6, 11, 12, 7]",((0.42363887772784614/x[0]+x[0]*0.7996713769951027)/(x[0]+0.9818191583191387+(x[0]-x[1]))+((0.811628695971815+x[1])*0.0007421106510689369/x[0])),"[4.23638878e-01 7.99671377e-01 9.81819158e-01 8.11628696e-01
 7.42110651e-04]",3.5823949826666546,"{'fitness 25': 2.604456220289776, 'fitness 53': 3.183751031017606, 'fitness 74': 3.2913587591364197, 'fitness 102': 3.5823949826666546}",True
38,"[[0], [2], [1, 3], [1, 3, 1, 3], [0, 0, 0, 1, 1, 2], [3, 3, 0, 2, 1, 1, 3, 0, 3, 2], [1, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 0]]",3.6711519687231657,7,(((Constant/x[0]/x[0]+x[0])*Constant)**Constant),"[1, 1, 1, 2, 2, 4, 5, 3]",(((0.6404694979972583/x[0]/x[0]+x[0])*0.8498123319696304)**0.3131553752381854),[0.6404695  0.84981233 0.31315538],4.1842949161156655,"{'fitness 25': 3.173587477019147, 'fitness 53': 3.9080562193025803, 'fitness 74': 3.93181220984777, 'fitness 102': 4.1842949161156655}",True
39,"[[0], [0], [3, 3], [], [], [0], [0, 1], [0]]",3.814061903065889,5,x[0]+Constant,"[1, 1, 2, 0, 0, 1, 2, 1]",x[0]+0.3044985460671852,[0.30449855],4.344733942181684,"{'fitness 25': 3.3083600096378087, 'fitness 53': 4.066587151157724, 'fitness 74': 4.067238548402134, 'fitness 102': 4.344733942181684}",False
40,"[[0], [1], [3, 1], [2, 2], [0, 0], [0, 1, 2, 3], [1, 0, 1, 0, 1], [0, 0]]",4.270810529618419,7,(Constant+((x[0]-Constant**Constant)*(x[0]/Constant**Constant))),"[1, 1, 2, 2, 2, 4, 5, 2]",(0.42505801712060776+((x[0]-0.8003238042661229**0.9818200754828912)*(x[0]/0.8164546629386272**0.02841344737138518))),[0.42505802 0.8003238  0.98182008 0.81645466 0.02841345],4.793821401632851,"{'fitness 25': 3.7797336382557276, 'fitness 53': 4.509558459565002, 'fitness 74': 4.523139491034529, 'fitness 102': 4.793821401632851}",False
