,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
23,"[[0], [0], [0, 2], [3, 2, 2], [2, 1, 2, 0], [2, 2, 2], [0, 0, 0, 1, 1, 0], [0, 0, 0]]",0.9748787129939291,7,x[0]*(x[0]**Constant)*(((x[0]*Constant)**Constant)**Constant),"[1, 1, 2, 3, 2, 3, 4, 3]",x[0]*(x[0]**-3.0951733974693276)*(((x[0]*3.7637908624320446)**0.32504336300790454)**2.81056933421324),[-3.0951734   3.76379086  0.32504336  2.81056933],1.1125978485857726,"{'fitness 25': 0.9048320299379873, 'fitness 53': 1.0838212112894796, 'fitness 74': 0.9359828977543203, 'fitness 102': 1.1125978485857726}",True
24,"[[0], [0], [2, 3], [3, 2, 3], [2, 2], [3], [1, 0, 0], [0]]",1.0282351435426076,5,(Constant**Constant)/x[0],"[1, 1, 2, 1, 0, 1, 2, 1]",(3.048163104763418**1.148213111378114)/x[0],[3.0481631  1.14821311],1.2282481642637149,"{'fitness 25': 0.859088940783816, 'fitness 53': 1.168394998087001, 'fitness 74': 1.0572214917570057, 'fitness 102': 1.2282481642637149}",True
25,"[[0], [0], [0, 1], [2, 3, 0, 2], [1, 2, 2, 0], [2, 3, 0, 2, 0, 1, 3, 0, 0, 2], [0, 1, 0, 0, 1, 1, 1], [1, 0, 0, 0, 1]]",1.0919972667934077,7,((x[1]*Constant)**Constant)/x[0]+(x[0]*Constant+(Constant-Constant**Constant)),"[1, 1, 2, 4, 4, 6, 7, 3]",((x[1]*0.10123584580135243)**0.00395131449429224)/x[0]+(x[0]*-4.8095029005760335+(5.8193177367454725--1.8668180284503273**0.8911382432696417)),"[ 1.01235846e-01  3.95131449e-03 -4.80950290e+00  5.81931774e+00
 -1.86681803e+00  8.91138243e-01]",1.3071551365482468,"{'fitness 25': 0.9021037620288389, 'fitness 53': 1.252770241670971, 'fitness 74': 1.1211177966804136, 'fitness 102': 1.3071551365482468}",True
26,"[[0], [0], [0, 2], [1, 2, 3], [2, 2, 0], [2, 2, 0, 0], [1, 1, 1, 1, 0, 1, 1], [0]]",1.1313939146812588,6,(Constant*Constant)*(Constant+Constant**Constant)+(x[0]**Constant),"[1, 1, 2, 3, 3, 4, 5, 1]",(1.267421009063611*1.1589085168601163)*(0.5219627409308513+1.2060205913805067**0.4393756570841438)+(x[0]**-2.203027502900225),[ 1.26742101  1.15890852  0.52196274  1.20602059  0.43937566 -2.2030275 ],1.3228902542259386,"{'fitness 25': 1.0088809983106293, 'fitness 53': 1.2546800484686196, 'fitness 74': 1.1306206972645274, 'fitness 102': 1.3228902542259386}",True
27,"[[0], [0], [0, 3], [1, 1, 1, 3], [0, 0, 0, 1, 1, 2], [3, 3, 0, 2, 1, 1, 3, 0, 3, 2], [1, 0, 0, 1, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 1, 0]]",1.6743439899800363,7,(Constant/x[0]/x[0]+Constant)*(x[0]-x[0]-(x[1]/Constant))+Constant,"[1, 1, 2, 2, 4, 8, 9, 5]",(-0.12089447137054239/x[0]/x[0]+0.29747438924088093)*(x[0]-x[0]-(x[1]/496.43424357265974))+4.928266080683604,[-1.20894471e-01  2.97474389e-01  4.96434244e+02  4.92826608e+00],2.032017135191506,"{'fitness 25': 1.4978609997622456, 'fitness 53': 1.7815536454963743, 'fitness 74': 1.7436173246814894, 'fitness 102': 2.032017135191506}",True
28,"[[0], [2], [0], [2, 3], [2, 1, 0], [3, 2, 1, 1], [1, 0, 0, 0, 1], [1, 0, 0]]",2.1385517073733182,6,((Constant**Constant)/x[1]**Constant),"[1, 1, 1, 2, 1, 1, 2, 1]",((0.08875997738181324**-1.7536582393451337)/x[1]**0.3567894720131509),[ 0.08875998 -1.75365824  0.35678947],2.3729122339775097,"{'fitness 25': 1.8584370658487275, 'fitness 53': 2.3476402092365163, 'fitness 74': 2.209577847034711, 'fitness 102': 2.3729122339775097}",True
29,"[[0], [1], [1, 3], [1, 1, 2, 2], [1, 1, 0, 2, 2], [1, 1, 3, 1, 0, 2, 2], [1, 1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 1]]",2.1855051447599547,7,((((Constant-Constant)-(x[0]/x[0]))-(x[0]+x[1]*Constant))*Constant),"[1, 1, 2, 2, 4, 7, 8, 4]",((((-62.54904317511867-63.97516961359549)-(x[0]/x[0]))-(x[0]+x[1]*-0.007491808265085234))*-0.040022820911024354),[-6.25490432e+01  6.39751696e+01 -7.49180827e-03 -4.00228209e-02],2.4972617931357073,"{'fitness 25': 1.852619771209692, 'fitness 53': 2.4074975405163785, 'fitness 74': 2.2963981225537937, 'fitness 102': 2.4972617931357073}",True
30,"[[0], [1], [1, 3], [3, 2], [0, 2], [1, 1, 3], [1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1]]",2.266331185487364,6,((Constant-(Constant-Constant**Constant))/Constant),"[1, 1, 2, 2, 1, 3, 4, 0]",((1.1138887486098215-(-0.9450586402148511-1.5572440706134205**0.5177526176774494))/0.8086045121946235),[ 1.11388875 -0.94505864  1.55724407  0.51775262  0.80860451],2.6591366941428323,"{'fitness 25': 1.8540054538438864, 'fitness 53': 2.5056987987074932, 'fitness 74': 2.4392893039107117, 'fitness 102': 2.6591366941428323}",True
31,"[[0], [2], [0, 2], [1, 1, 2, 2], [2, 0, 1, 1], [2, 2, 1, 3, 2, 3, 2, 0], [1, 1, 1, 0, 0, 0, 1, 1], [1, 0, 1, 0]]",2.266331319999988,7,((Constant*Constant*Constant)-((x[1]/x[0])*(x[1]/Constant))**Constant),"[1, 1, 1, 2, 4, 6, 7, 3]",((1.51250706310352*1.5243158183054366*1.7787623271042914)-((x[1]/x[0])*(x[1]/1578.024319821538))**-25286.071611437746),"[ 1.51250706e+00  1.52431582e+00  1.77876233e+00  1.57802432e+03
 -2.52860716e+04]",2.659249040805723,"{'fitness 25': 1.853892857203338, 'fitness 53': 2.505743503980471, 'fitness 74': 2.439357598816154, 'fitness 102': 2.659249040805723}",True
32,"[[0], [0], [0, 3], [2, 0], [0, 2, 0], [1, 1, 3, 3, 3], [1, 0, 1, 0, 0, 0, 1, 1], [1, 0, 1, 0]]",2.266505722481176,7,(Constant-x[1]**Constant)-Constant/x[0]/x[1]/x[0],"[1, 1, 2, 2, 3, 5, 6, 4]",(4.101946042891829-x[1]**-3.7014263772297737)-0.24037744378231185/x[0]/x[1]/x[0],[ 4.10194604 -3.70142638  0.24037744],2.659392782564233,"{'fitness 25': 1.854131023527633, 'fitness 53': 2.505891258529317, 'fitness 74': 2.439494885386579, 'fitness 102': 2.659392782564233}",True
33,"[[0], [0], [3, 1], [1, 1, 1, 3], [2, 0, 2, 1, 1, 2], [1, 3, 0, 2, 0, 1, 3, 0, 0, 2], [0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1], [0, 1, 0, 0, 1]]",2.4172982971122994,7,x[0]-((Constant/x[1]+Constant)*(x[0]+(x[0]-Constant))),"[1, 1, 2, 2, 4, 6, 7, 4]",x[0]-((-12.387266276363256/x[1]+-0.005601595662633141)*(x[0]+(x[0]--300.250882533141))),[-1.23872663e+01 -5.60159566e-03 -3.00250883e+02],2.652274345334897,"{'fitness 25': 2.1373438571399554, 'fitness 53': 2.614824309449453, 'fitness 74': 2.4997267247474895, 'fitness 102': 2.652274345334897}",True
34,"[[0], [1], [1, 0], [1, 0, 1, 1], [0, 2, 0, 2, 1, 1, 2, 2], [3, 2, 3, 0, 3, 1, 1, 2, 1, 2, 3], [0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1], [1, 1, 0, 0, 0]]",2.869621932670114,7,(((x[1]/Constant*Constant)/x[1]+x[0]/Constant)-((Constant-x[0])*(Constant-Constant))*(x[0]/Constant)),"[1, 1, 2, 4, 8, 11, 12, 5]",(((x[1]/0.6653504164255022*0.7611604266165748)/x[1]+x[0]/0.24654493264107646)-((0.7150372949678546-x[0])*(0.8142225191912843-0.8648649195871974))*(x[0]/0.027453943211807608)),"[0.66535042 0.76116043 0.24654493 0.71503729 0.81422252 0.86486492
 0.02745394]",3.2214697064830298,"{'fitness 25': 2.504476588696217, 'fitness 53': 3.090764504743071, 'fitness 74': 3.0136247045710545, 'fitness 102': 3.2214697064830298}",False
35,"[[0], [1], [0, 1], [1, 1, 1, 3], [2, 0, 2, 2, 0, 0], [2, 0, 0, 2, 0, 1, 3, 0, 0, 2], [1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1], [0, 0, 0, 0, 1]]",3.08804782046766,7,((Constant*Constant+x[0])+(Constant*Constant)+((Constant-Constant/Constant+x[0])+x[0])),"[1, 1, 2, 4, 6, 9, 10, 3]",((0.11640830555941314*0.09894933434918017+x[0])+(0.2881248653828721*0.7905128882493802)+((1.166332065238712-0.24341273802207763/1.21268697749243+x[0])+x[0])),"[0.11640831 0.09894933 0.28812487 0.79051289 1.16633207 0.24341274
 1.21268698]",3.482759330713139,"{'fitness 25': 2.688765125637089, 'fitness 53': 3.319326981734712, 'fitness 74': 3.2560513540311793, 'fitness 102': 3.482759330713139}",True
36,"[[0], [0], [3, 1], [2, 3, 2, 2], [1, 2, 1], [2, 3, 0, 2, 3, 1, 3, 0, 1, 2], [1, 0, 0, 0, 0, 1], [0, 0, 1, 1]]",3.462910125294716,7,Constant*(((x[0]/x[0])**Constant)+x[1]),"[1, 1, 2, 2, 1, 3, 4, 3]",0.0007822831511653144*(((x[0]/x[0])**0.03577936074433086)+x[1]),[0.00078228 0.03577936],4.067398562841116,"{'fitness 25': 2.870129477146313, 'fitness 53': 3.7207771561433383, 'fitness 74': 3.797823742594496, 'fitness 102': 4.067398562841116}",True
37,"[[0], [0], [2, 0], [1, 2, 3], [1, 1, 1], [3, 2, 1, 1, 3, 3], [1, 1, 0, 0, 1, 1, 1], [1, 0, 1]]",4.543151873395545,7,(((Constant/Constant)*(x[1]-x[0]))**Constant)-((Constant/Constant)**Constant)/Constant,"[1, 1, 2, 3, 3, 6, 7, 2]",(((0.09744945692115281/0.0713806134874313)*(x[1]-x[0]))**0.04773199885974111)-((0.7978682963498284/0.8638804190406716)**0.6962215625489733)/0.7345452729901529,"[0.09744946 0.07138061 0.047732   0.7978683  0.86388042 0.69622156
 0.73454527]",5.059061484132973,"{'fitness 25': 4.057685744411032, 'fitness 53': 4.770663597045269, 'fitness 74': 4.801106278730334, 'fitness 102': 5.059061484132973}",True
38,"[[0], [3], [], [], [], [], [1], []]",4.625024866578115,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.09744945692115281,[0.09744946],5.129419886870144,"{'fitness 25': 4.1505281556610365, 'fitness 53': 4.849022307015221, 'fitness 74': 4.875524137058088, 'fitness 102': 5.129419886870144}",False
39,"[[0], [0], [3, 1], [3, 1], [0, 0], [2, 3, 0, 1, 0, 1, 3, 0, 0, 2], [1, 1, 0, 0, 1, 0], [1, 0, 0]]",4.710211376286139,7,Constant*(Constant/(x[1]+x[0]-Constant+x[0])),"[1, 1, 2, 2, 2, 5, 6, 3]",0.6653504164255022*(0.7611604266165748/(x[1]+x[0]-0.24654493264107646+x[0])),[0.66535042 0.76116043 0.24654493],5.213115333877299,"{'fitness 25': 4.238018676147103, 'fitness 53': 4.932572899031308, 'fitness 74': 4.960042553680008, 'fitness 102': 5.213115333877299}",True
40,"[[0], [1], [0, 2], [1, 1, 1, 3], [0, 0, 0, 2, 1, 2], [2, 3, 0, 3, 3, 1, 3, 0, 3, 2], [0, 0, 1, 0, 1, 0, 1, 1, 1, 0], [0, 0, 0, 0, 1, 0]]",4.710400065370469,7,((x[0]*x[0]/Constant+x[0])/(Constant/x[0]-Constant)/(((Constant+Constant)/x[1])**Constant)),"[1, 1, 2, 3, 6, 9, 10, 5]",((x[0]*x[0]/1.8549711582244957+x[0])/(3.422827400881461/x[0]--2.9929321533259206)/(((1.4091185356808493+1.508303759904279)/x[1])**-9.115945223930186)),[ 1.85497116  3.4228274  -2.99293215  1.40911854  1.50830376 -9.11594522],5.213337577998342,"{'fitness 25': 4.238181505617622, 'fitness 53': 4.932763185827088, 'fitness 74': 4.960255504666698, 'fitness 102': 5.213337577998342}",True
