,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
10,"[[0], [0], [0, 2], [1, 1, 2, 2], [1, 1, 1, 2, 2], [2, 2, 1, 3, 2, 3, 2, 0], [1, 1, 0, 0, 0, 0, 1, 1], [1, 0, 1, 0]]",1.0283979368502838,7,((Constant*Constant)*(x[1]-x[0]))/((x[1]*x[0])/Constant)*((Constant**Constant)**Constant),"[1, 1, 2, 3, 5, 7, 8, 4]",((1.1837248855145512*3.0053202478019188)*(x[1]-x[0]))/((x[1]*x[0])/1.0518367649406841)*((0.7821558947892031**0.29290313142332136)**0.5470716726582787),[1.18372489 3.00532025 1.05183676 0.78215589 0.29290313 0.54707167],1.2281731418602884,"{'fitness 25': 0.8596920178137698, 'fitness 53': 1.1683772040013995, 'fitness 74': 1.0571245887356817, 'fitness 102': 1.2281731418602884}",True
11,"[[0], [0], [1, 0], [2, 3, 2, 2], [1, 2, 1], [3, 0, 0, 1, 1], [1, 0, 0, 0, 0, 1], [0, 0, 1, 1]]",1.0458684311778188,7,(((Constant/x[0])**Constant)+x[0])+(x[1]**Constant)-((x[1]-Constant)**Constant),"[1, 1, 2, 4, 3, 5, 6, 4]",(((1.752182514270691/x[0])**1.5500880267360462)+x[0])+(x[1]**-1.8624465596372068)-((x[1]-0.8459270623183119)**-0.40252730200083536),[ 1.75218251  1.55008803 -1.86244656  0.84592706 -0.4025273 ],1.1871927769925084,"{'fitness 25': 0.9822427090273697, 'fitness 53': 1.1560952605098178, 'fitness 74': 0.9992673239962692, 'fitness 102': 1.1871927769925084}",True
12,"[[0], [0], [3, 0], [1, 1, 1, 3], [0, 0, 0, 2], [2, 3, 2, 2, 1, 1, 3, 0, 0, 2], [0, 1, 1, 1, 0, 1, 0, 0], [0, 0, 0, 0, 1]]",1.2641847381250233,7,x[0]*(Constant/Constant*Constant*x[0])-(Constant-x[0]/x[0]),"[1, 1, 2, 2, 4, 7, 8, 4]",x[0]*(-6.148270743092936/-1.0648871441282113*-0.59088160644853*x[0])-(-6.618074017952847-x[0]/x[0]),[-6.14827074 -1.06488714 -0.59088161 -6.61807402],1.5193369752641508,"{'fitness 25': 1.0193340647236073, 'fitness 53': 1.462233222247211, 'fitness 74': 1.3109869274042514, 'fitness 102': 1.5193369752641508}",True
13,"[[0], [0], [1, 0], [1, 1, 3, 2], [1, 2, 1, 1, 2], [0, 0, 2, 3, 2, 0, 0, 1], [0, 0, 0, 1, 1, 1, 1, 1, 0], [0, 1, 1, 0]]",1.4820161757836878,7,(((x[0]+x[1])+x[1])*((Constant/Constant)*(Constant+Constant)))+Constant-(x[0]**Constant),"[1, 1, 2, 4, 5, 8, 9, 4]",(((x[0]+x[1])+x[1])*((0.00503979817667046/16517.32611831011)*(-182.83867445091275+-183.12919878794762)))+6.449176225393373-(x[0]**4.8378671004951554),"[ 5.03979818e-03  1.65173261e+04 -1.82838674e+02 -1.83129199e+02
  6.44917623e+00  4.83786710e+00]",1.7719253057051143,"{'fitness 25': 1.1637690456704666, 'fitness 53': 1.7165265425924146, 'fitness 74': 1.5657529390881826, 'fitness 102': 1.7719253057051143}",True
14,"[[0], [0], [3, 0], [1, 1, 1, 3], [1, 2, 1, 1], [2, 0, 2, 2, 1, 1, 3, 0, 0, 2], [0, 1, 1, 1, 0, 1, 0, 0], [0, 0, 0, 0, 1]]",1.649554173713686,7,x[0]*((Constant+Constant)*Constant)*((x[0]-Constant)-(x[0]/x[0])),"[1, 1, 2, 2, 4, 7, 8, 4]",x[0]*((1.3670036026835384+0.9654007678144716)*-5.602473241507586)*((x[0]-0.3804573810658273)-(x[0]/x[0])),[ 1.3670036   0.96540077 -5.60247324  0.38045738],1.9652777392603538,"{'fitness 25': 1.328558141415781, 'fitness 53': 1.9016650349229436, 'fitness 74': 1.718439344802333, 'fitness 102': 1.9652777392603538}",True
15,"[[0], [0], [1, 0], [1, 1, 3, 2], [1, 1, 1, 2, 2], [3, 2, 1, 3, 3, 3, 2, 0], [1, 0, 0, 1, 1, 1, 1, 0, 0], [1, 1, 1, 0]]",1.865720564731741,7,(((Constant/x[1])*(x[1]-Constant))/((Constant/Constant)/Constant))*x[1]+(x[0]**Constant),"[1, 1, 2, 4, 5, 8, 9, 4]",(((-0.03106349812992994/x[1])*(x[1]-0.08708425129385335))/((2.1059410226889286/0.045890718856498036)/-0.6207844078290392))*x[1]+(x[0]**-2.3682681881159113),[-0.0310635   0.08708425  2.10594102  0.04589072 -0.62078441 -2.36826819],2.146205123259561,"{'fitness 25': 1.6775661874551193, 'fitness 53': 1.9643411315549626, 'fitness 74': 1.9552543751851408, 'fitness 102': 2.146205123259561}",True
16,"[[0], [2], [0], [2, 3], [2, 1, 0], [3, 2, 1, 1], [1, 0, 0, 0, 1], [1, 1, 1]]",2.1385517070520996,6,((Constant**Constant)/x[1]**Constant),"[1, 1, 1, 2, 1, 1, 2, 1]",((0.5857107757230712**-7.939473358765887)/x[1]**0.35679018671258533),[ 0.58571078 -7.93947336  0.35679019],2.3729085810269464,"{'fitness 25': 1.8584405107918203, 'fitness 53': 2.3476385725625577, 'fitness 74': 2.2095760378019214, 'fitness 102': 2.3729085810269464}",True
17,"[[0], [0], [0, 2], [3, 2, 3], [2, 2], [2, 2], [1, 1, 0], [1, 0]]",2.1385518042089955,6,Constant*(Constant**Constant)*(x[1]**Constant),"[1, 1, 2, 3, 1, 2, 3, 1]",4.542119875626127*(1.6717699110893083**5.318826167635462)*(x[1]**-0.35671846344701597),[ 4.54211988  1.67176991  5.31882617 -0.35671846],2.3728608166207112,"{'fitness 25': 1.8584918255898755, 'fitness 53': 2.3476108947564223, 'fitness 74': 2.209552692280689, 'fitness 102': 2.3728608166207112}",True
18,"[[0], [0], [1, 0], [1, 1, 3, 2], [1, 2, 1, 2, 2], [3, 2, 1, 3, 3, 3, 2], [1, 0, 0, 1, 1, 1, 1, 0], [1, 1, 1]]",2.1385519272813163,7,(((Constant/x[1])*x[1])-((Constant/Constant)/Constant))/Constant*(x[1]**Constant),"[1, 1, 2, 4, 5, 7, 8, 3]",(((1.523637218160828/x[1])*x[1])-((-1.436835178382767/0.33772041316118173)/0.4144619619479058))/0.16829166409868287*(x[1]**-0.3570397409793536),[ 1.52363722 -1.43683518  0.33772041  0.41446196  0.16829166 -0.35703974],2.372708565692195,"{'fitness 25': 1.858613850523634, 'fitness 53': 2.3475654694908554, 'fitness 74': 2.209476461829459, 'fitness 102': 2.372708565692195}",True
19,"[[0], [0], [1, 0], [1, 1, 3, 2], [1, 2, 1, 2, 2], [0, 2, 2, 3, 2, 0, 0], [0, 0, 0, 1, 1, 1, 1, 1], [1, 1, 1]]",2.1974535354359754,7,(((x[1]+x[1])*x[1])*((Constant/Constant)*Constant))+Constant+(Constant**Constant),"[1, 1, 2, 4, 5, 7, 8, 3]",(((x[1]+x[1])*x[1])*((1.0036889272154685e-07/70979.33929916867)*-8596.574871164765))+3.5151355966195754+(1.0459750463157371**-0.07546991179490116),"[ 1.00368893e-07  7.09793393e+04 -8.59657487e+03  3.51513560e+00
  1.04597505e+00 -7.54699118e-02]",2.545356560510943,"{'fitness 25': 1.8342568445853085, 'fitness 53': 2.4247718488716923, 'fitness 74': 2.3333319128509262, 'fitness 102': 2.545356560510943}",True
20,"[[0], [0], [0, 1], [1, 1, 1, 3], [2, 0, 0, 1, 1, 2], [2, 3, 0, 2, 0, 1, 3, 0, 0, 2], [0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1], [0, 0, 0, 0, 1]]",2.2662711919731953,7,(x[0]*Constant/x[0])+(Constant*x[0]+(Constant-Constant))/(((Constant+x[0])+x[1])*Constant),"[1, 1, 2, 4, 6, 10, 11, 5]",(x[0]*4.101616946371746/x[0])+(-2.331648385484322*x[0]+(3.796375917402238--2.283576574394242))/(((0.8847100307313103+x[0])+x[1])*8.86587941250516),[ 4.10161695 -2.33164839  3.79637592 -2.28357657  0.88471003  8.86587941],2.659039811736304,"{'fitness 25': 1.853974950388685, 'fitness 53': 2.5056337152615504, 'fitness 74': 2.4392049102693503, 'fitness 102': 2.659039811736304}",True
21,"[[0], [2], [0], [1, 3], [2, 0], [2, 3, 0], [1, 1, 0, 1], [1]]",2.2663193011783913,7,((Constant*Constant/x[1])+Constant**Constant),"[1, 1, 1, 2, 2, 3, 4, 1]",((0.4171899071227621*0.42703213759455577/x[1])+0.41424655701157687**-1.601431409532551),[ 0.41718991  0.42703214  0.41424656 -1.60143141],2.6591555032215664,"{'fitness 25': 1.8539607301597556, 'fitness 53': 2.5057020330986397, 'fitness 74': 2.439295140276779, 'fitness 102': 2.6591555032215664}",True
22,"[[0], [2], [0], [1, 3], [2, 0], [2, 3, 0], [1, 1, 0, 1], [1]]",2.266321836304282,7,((Constant*Constant/x[1])+Constant**Constant),"[1, 1, 1, 2, 2, 3, 4, 1]",((0.8725389442073576*0.16035728661213444/x[1])+3.245598980383519**1.198842629033792),[0.87253894 0.16035729 3.24559898 1.19884263],2.659121867645023,"{'fitness 25': 1.8540000336570475, 'fitness 53': 2.5056895721225785, 'fitness 74': 2.439275903133219, 'fitness 102': 2.659121867645023}",True
23,"[[0], [2], [0], [1, 3], [1, 1, 1, 2, 2], [2, 3, 0, 0], [1, 1, 0, 1, 1], [1, 1, 1, 0]]",2.2663297613949323,7,(((Constant*Constant)/(x[1]+Constant))+Constant**Constant),"[1, 1, 1, 2, 2, 4, 5, 1]",(((0.968873956834143*0.022017036391762716)/(x[1]+0.6296306523626184))+0.36953164157906976**-1.4177603489314103),[ 0.96887396  0.02201704  0.62963065  0.36953164 -1.41776035],2.6591369724095664,"{'fitness 25': 1.8540020798216932, 'fitness 53': 2.5056984008913683, 'fitness 74': 2.4392888034717357, 'fitness 102': 2.6591369724095664}",True
24,"[[0], [2], [0], [2, 3], [2], [2, 1], [1, 1, 1], [0]]",2.2663311852891757,6,((Constant**Constant)*Constant**Constant),"[1, 1, 1, 2, 1, 1, 2, 0]",((1.2868285504523103**-0.010847547327276505)*3.303000603264805**1.1835593914725493),[ 1.28682855 -0.01084755  3.3030006   1.18355939],2.659133956410642,"{'fitness 25': 1.8540082038882169, 'fitness 53': 2.5056977110486147, 'fitness 74': 2.439287640930695, 'fitness 102': 2.659133956410642}",True
25,"[[0], [3], [], [], [], [], [1], []]",2.2663311853421,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",4.101806127951151,[4.10180613],2.6591283402721593,"{'fitness 25': 1.8540138462117022, 'fitness 53': 2.505695480103789, 'fitness 74': 2.4392842297108097, 'fitness 102': 2.6591283402721593}",True
26,"[[0], [3], [0], [], [2, 1, 0], [3, 2, 1, 1], [1], [1, 1, 1]]",2.266331185391288,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",4.101810718183376,[4.10181072],2.659127649438558,"{'fitness 25': 1.8540145403524877, 'fitness 53': 2.5056952057024855, 'fitness 74': 2.4392838101188916, 'fitness 102': 2.659127649438558}",True
27,"[[0], [2], [2], [1, 3], [1, 2], [3, 2, 1, 1], [1, 0, 0, 0, 1], [1, 1, 1]]",2.266331194006815,7,((((Constant/x[1])*x[1])**Constant)**Constant),"[1, 1, 1, 1, 2, 2, 3, 2]",((((0.32013547765873507/x[1])*x[1])**0.708089177177427)**-1.7499518986321347),[ 0.32013548  0.70808918 -1.7499519 ],2.6591615612572945,"{'fitness 25': 1.8539804884688138, 'fitness 53': 2.505708681840154, 'fitness 74': 2.4393044117114777, 'fitness 102': 2.6591615612572945}",True
28,"[[0], [1], [2, 0], [1, 2, 3], [1, 1, 1], [3, 2, 2, 3, 2, 2], [1, 1, 1, 1, 1, 1, 1], [0]]",2.266331198279104,6,((((Constant/Constant)*(Constant*Constant))**Constant)/((Constant*Constant)**Constant)*Constant),"[1, 1, 2, 3, 3, 6, 7, 0]",((((0.20020912664921808/0.7536155517110747)*(0.15616948463294222*0.30482947883391204))**0.4729477173548474)/((0.35740116999916427*0.03004094153071526)**0.934695956334291)*0.46786549803813526),"[0.20020913 0.75361555 0.15616948 0.30482948 0.47294772 0.35740117
 0.03004094 0.93469596 0.4678655 ]",2.659095147796802,"{'fitness 25': 1.8540472189442643, 'fitness 53': 2.5056823019436947, 'fitness 74': 2.439264073949353, 'fitness 102': 2.659095147796802}",True
29,"[[0], [0], [0, 3], [3, 2], [2, 0], [3, 1, 3, 3], [1, 1, 1, 0, 1], [0]]",2.2663313151128546,6,Constant/(Constant**Constant)-Constant,"[1, 1, 2, 2, 1, 2, 3, 0]",1.1006031227309925/(0.18231449689462353**0.8141088445827447)-0.2984748860164121,[1.10060312 0.1823145  0.81410884 0.29847489],2.659246890223237,"{'fitness 25': 1.853895007900569, 'fitness 53': 2.505742646903861, 'fitness 74': 2.4393562905341337, 'fitness 102': 2.659246890223237}",True
30,"[[0], [2], [1, 3], [2, 2], [2, 0], [0, 1], [1, 0, 1, 0], [0, 0]]",2.266347312481699,7,(((Constant**Constant)+(x[0]-Constant**Constant))**Constant),"[1, 1, 1, 2, 2, 2, 3, 1]",(((0.003852048898865675**-1.6630823306487656)+(x[0]--8.004772780886412**1.678256282583361))**0.15264009258358377),"[ 3.85204890e-03 -1.66308233e+00 -8.00477278e+00  1.67825628e+00
  1.52640093e-01]",2.658973567232012,"{'fitness 25': 1.8542019602051751, 'fitness 53': 2.505643470832235, 'fitness 74': 2.439196506407687, 'fitness 102': 2.658973567232012}",True
31,"[[0], [2], [2], [2, 2], [0, 2], [0, 0], [0, 1, 1, 0], [0, 0]]",2.266353610573582,7,(((x[0]+Constant**Constant)**Constant)**Constant),"[1, 1, 1, 1, 1, 1, 2, 1]",(((x[0]+8.185460578954942**4.253578529268084)**0.38556665932233886)**0.4092757489978903),[8.18546058 4.25357853 0.38556666 0.40927575],2.6593022766031718,"{'fitness 25': 1.8538844663334821, 'fitness 53': 2.505777751996874, 'fitness 74': 2.43939861339039, 'fitness 102': 2.6593022766031718}",True
32,"[[0], [2], [0], [1, 3, 3], [2, 0, 1], [3, 0, 3, 3, 2, 3], [1, 1, 0, 1, 0], [0, 0]]",2.2667550800082545,7,((Constant/Constant+x[0])/Constant**Constant),"[1, 1, 1, 2, 2, 3, 4, 1]",((3.073616053873721/0.0011643298605025973+x[0])/3.504773723479049e-05**-0.6306326623327014),[ 3.07361605e+00  1.16432986e-03  3.50477372e-05 -6.30632662e-01],2.6608655344750476,"{'fitness 25': 1.8531261350279327, 'fitness 53': 2.506634366800319, 'fitness 74': 2.4405047381965117, 'fitness 102': 2.6608655344750476}",True
33,"[[0], [1], [1, 0], [3, 2, 3, 3], [2, 2], [3, 0, 0, 1, 1], [1, 0, 0, 1], [1, 0]]",2.533470138428441,7,((Constant/(x[1]**Constant))+x[0]+Constant),"[1, 1, 2, 4, 1, 3, 4, 2]",((0.17901076482199507/(x[1]**0.7486611049472095))+x[0]+3.1361130453949984),[0.17901076 0.7486611  3.13611305],2.9270518619765724,"{'fitness 25': 2.125271790717372, 'fitness 53': 2.7695741493603627, 'fitness 74': 2.7055644752075887, 'fitness 102': 2.9270518619765724}",True
34,"[[0], [2], [2], [1, 3], [2, 0], [2, 2, 1, 1], [1, 1, 0, 1], [1, 1, 1]]",2.916030180145768,7,(((Constant*Constant*x[1])**Constant)**Constant),"[1, 1, 1, 1, 2, 2, 3, 1]",(((0.9688555732668203*0.02117540454061073*x[1])**0.6296306852606072)**0.33910634822582386),[0.96885557 0.0211754  0.62963069 0.33910635],3.498787419395332,"{'fitness 25': 2.337012127037784, 'fitness 53': 3.1946079811616444, 'fitness 74': 3.2164704322378763, 'fitness 102': 3.498787419395332}",True
35,"[[0], [0], [3, 0], [3, 2, 3], [2, 2], [2, 2], [1, 0, 1], [0, 0, 0, 0, 1]]",3.302695151231313,6,Constant*x[0]*(Constant**Constant),"[1, 1, 2, 2, 1, 2, 3, 1]",3.38095387233186*x[0]*(2.6465003121176056**-0.027403645468258218),[ 3.38095387  2.64650031 -0.02740365],3.7852499209535906,"{'fitness 25': 2.831880059472886, 'fitness 53': 3.5632746880739194, 'fitness 74': 3.512930706147133, 'fitness 102': 3.7852499209535906}",True
36,"[[0], [2], [3], [], [], [], [1], []]",3.861984613060755,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.9688555732668203**0.02117540454061073),[0.96885557 0.0211754 ],4.379447631386876,"{'fitness 25': 3.364978193964317, 'fitness 53': 4.102842176623002, 'fitness 74': 4.1181334685949444, 'fitness 102': 4.379447631386876}",False
37,"[[0], [1], [3, 3], [], [], [3], [0, 1], [0]]",4.02886343391924,5,(x[0]/Constant),"[1, 1, 2, 0, 0, 1, 2, 1]",(x[0]/0.9688555732668203),[0.96885557],4.557783511478644,"{'fitness 25': 3.5288631550509986, 'fitness 53': 4.276717319658155, 'fitness 74': 4.281009827048566, 'fitness 102': 4.557783511478644}",False
38,"[[0], [2], [3], [], [], [], [1], []]",4.182571725727448,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.35421625513860777**0.47242186466589076),[0.35421626 0.47242186],4.694628739091366,"{'fitness 25': 3.6954631634289976, 'fitness 53': 4.415827015820904, 'fitness 74': 4.436424997932444, 'fitness 102': 4.694628739091366}",False
39,"[[0], [0], [0, 1], [1, 1, 1, 3], [1, 0, 0, 2, 0, 2], [3, 2, 3, 2, 3, 3, 2, 2, 2, 1], [1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0]]",4.270338896684954,7,((Constant/Constant)*x[0]/Constant)*(x[0]/Constant/Constant)*((Constant*x[1]*x[0])-x[0]),"[1, 1, 2, 4, 6, 10, 11, 5]",((-0.10261028582705822/10.805559213350227)*x[0]/6.773182017945271)*(x[0]/24.074643832417316/6.740872075284463)*((-38.564008446450885*x[1]*x[0])-x[0]),"[ -0.10261029  10.80555921   6.77318202  24.07464383   6.74087208
 -38.56400845]",4.813133893398288,"{'fitness 25': 3.7669214012290846, 'fitness 53': 4.51820840952416, 'fitness 74': 4.5258868793016145, 'fitness 102': 4.813133893398288}",True
40,"[[0], [0], [3, 0], [1, 1, 1, 3], [1, 2, 1, 1], [2, 0, 2, 2, 1, 1, 1, 0, 0, 2], [0, 1, 1, 1, 0, 1, 0, 0], [0, 0, 0, 0, 1]]",4.360806025275294,7,x[0]*((Constant+Constant)*Constant)*((x[0]-Constant)-(x[0]-x[0])),"[1, 1, 2, 2, 4, 7, 8, 4]",x[0]*((0.35421625513860777+0.47242186466589076)*0.8040931093562386)*((x[0]-0.1476593014400539)-(x[0]-x[0])),[0.35421626 0.47242186 0.80409311 0.1476593 ],4.88473508954027,"{'fitness 25': 3.8708216996510716, 'fitness 53': 4.599809309035495, 'fitness 74': 4.611787067139315, 'fitness 102': 4.88473508954027}",True
41,"[[0], [0], [1, 1], [3, 3, 3, 3], [], [1, 2, 2], [1, 0, 1, 0], [0, 0]]",4.710066546273815,6,(Constant-x[0])*(Constant*x[0]),"[1, 1, 2, 4, 0, 3, 4, 2]",(0.9688555732668203-x[0])*(0.02117540454061073*x[0]),[0.96885557 0.0211754 ],5.212760479760014,"{'fitness 25': 4.237972546442926, 'fitness 53': 4.932308113906175, 'fitness 74': 4.959918978472345, 'fitness 102': 5.212760479760014}",False
42,"[[0], [0], [0, 0], [1, 1, 3, 2], [2, 2, 0, 0, 0], [3, 2, 1, 3, 3, 3, 2, 2], [1, 0, 0, 0, 1, 0, 1, 1, 1], [1, 1, 1, 0]]",4.7104000116967475,7,(Constant/x[1])*(x[1]-x[1]/Constant/x[0])/Constant*(Constant*Constant**Constant),"[1, 1, 2, 4, 5, 8, 9, 4]",(-133.99529593577432/x[1])*(x[1]-x[1]/-11.639950261890794/x[0])/-17.64399754843902*(24.080943242175714*11.705954422615157**-8.916061264502567),"[-133.99529594  -11.63995026  -17.64399755   24.08094324   11.70595442
   -8.91606126]",5.213337525076049,"{'fitness 25': 4.238181450629492, 'fitness 53': 4.932763133022508, 'fitness 74': 4.9602554514382415, 'fitness 102': 5.213337525076049}",True
43,"[[0], [2], [0, 2], [1, 1, 3, 2], [1, 1, 1, 2, 2], [3, 2, 1, 3, 3, 3, 2, 0], [1, 0, 0, 1, 1, 0, 0, 0, 0], [0, 1, 1, 1]]",4.710400065370469,7,(((Constant/x[0])*(x[1]-Constant))/((Constant/x[1])/x[1])**Constant),"[1, 1, 1, 2, 4, 6, 7, 4]",(((-2020.296974682548/x[0])*(x[1]-0.32775545368307324))/((1055.3382725501822/x[1])/x[1])**-35561.10110191066),[-2.02029697e+03  3.27755454e-01  1.05533827e+03 -3.55611011e+04],5.213337577998342,"{'fitness 25': 4.238181505617622, 'fitness 53': 4.932763185827088, 'fitness 74': 4.960255504666698, 'fitness 102': 5.213337577998342}",True
44,"[[0], [2], [3], [], [], [], [1], []]",4.7104008017683165,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(-27.29116498723103**-4.2315671646078945),[-27.29116499  -4.23156716],5.21333830187853,"{'fitness 25': 4.238182261447182, 'fitness 53': 4.9327639083273604, 'fitness 74': 4.960256235530406, 'fitness 102': 5.21333830187853}",True
